,id,tweet_id,text,tag,date,partition
984,756,266804609954234369,"guys , let ' s help raise funds for the <USR> for those in need in the #guatemala #earthquake <URL> ",Related and informative,Fri Nov 09 07:29:10 +0000 2012,train
985,757,266805079733055489,restablecidos servicios públicos en zonas afectadas por sismo en guatemala <URL> ,Related and informative,Fri Nov 09 07:31:02 +0000 2012,train
986,758,266827913507266560,sismo anoche #sismo mag . 3.8 en maracaibo ,Related and informative,Fri Nov 09 09:01:46 +0000 2012,train
987,759,266841398215581696,#earthquake : m 4.4 - middle america guatemala [ san marcos ] ocos : preliminary earthquake report : date / time : 09 . . . http . . . ,Related and informative,Fri Nov 09 09:55:21 +0000 2012,train
988,760,266842828452290560,( + galería ) vea las imágenes más desastrosas del terremoto que sacudió a guatemala <URL> vía <USR> ,Related and informative,Fri Nov 09 10:01:02 +0000 2012,train
989,761,266852223701614592,venezuela se solidariza con guatemala por víctimas del terremoto <URL> ,Related and informative,Fri Nov 09 10:38:22 +0000 2012,train
990,762,266853435842895873,"#témoignage exceptionnel , celui d ’ #alma , ex - marera d ’ un des #gangs les plus violents du #guatemala . a voir sur http :// t . . . ",Not related,Fri Nov 09 10:43:11 +0000 2012,train
991,763,266853930795954176,"guatemala tiene la mente en otra parte , me imagino que los jugadores están preocupados por el terremoto , pero ahorita decidance y jueguen ! ! ! ",Related - but not informative,Fri Nov 09 10:45:09 +0000 2012,train
992,764,266859093971587073,#guatemala 2 - 3 #islassalomon ,Not related,Fri Nov 09 11:05:40 +0000 2012,train
993,765,266859278499995648,deportes : goool salomónico ! amplían el marcador . #guatemala 2 - 3 #islassalomón . restan 11:10 por jugar . segundo tiempo . <USR> ,Not related,Fri Nov 09 11:06:24 +0000 2012,train
994,766,266863233732857857,guatemala faz levantamento de vítimas e danos do terremoto <URL> ,Related and informative,Fri Nov 09 11:22:07 +0000 2012,train
995,767,266879318888677376,<USR> miedo y falta de suministros básicos tras sismo en guatemala <URL> ,Related and informative,Fri Nov 09 12:26:02 +0000 2012,train
996,768,266884448526692354,lo que está pasando en guatemala me tiene sin palabras ! todo mi apoyo a los afectados por el terremoto ! ,Related - but not informative,Fri Nov 09 12:46:25 +0000 2012,train
997,769,266884511441252352,earthquake wreaks havoc in guatemala : pager results are generally available within 30 minutes of the earthquake ' s . . . <URL> ,Related and informative,Fri Nov 09 12:46:40 +0000 2012,train
998,770,266889431372414976,"<USR> escribio esto : “ un terremoto en guatemala , existe un pais con ese nombre ? los indios nos venden “ >:o ",Related - but not informative,Fri Nov 09 13:06:13 +0000 2012,train
999,771,266895374684409857,amigos hoy tenemos que ayudar a los hermanos que sufrieron el terremoto en guatemala apolla a los centros de acopio en tu c . . . ,Related - but not informative,Fri Nov 09 13:29:50 +0000 2012,train
1000,772,266904572809863171,guatemala pide ayuda para la reconstrucción tras el poderoso sismo - <URL> ,Related and informative,Fri Nov 09 14:06:23 +0000 2012,train
1001,773,266905592008933376,terra mobile perú - yo viví el terremoto en guatemala <URL> ,Related - but not informative,Fri Nov 09 14:10:26 +0000 2012,train
1002,774,266908687422091264,"#conred reporta nuevo #sismo a las 6:43am , magnitud 4.3 grados richter a 87 kms . de ocós , #sanmarcos #guatemala . http : . . . ",Related and informative,Fri Nov 09 14:22:44 +0000 2012,train
1003,775,266912214844321793,venezuela expresa sus condolencias a guatemala tras el sismo y ofrece apoyo ( + comunicado ) - <URL> ,Related - but not informative,Fri Nov 09 14:36:45 +0000 2012,train
1004,776,266914777530527744,"sismo a las 6:43 horas , con una magnitud de 4.3 grados richter a 87 kms . de ocós , guatemala <URL> fue . . . ",Related and informative,Fri Nov 09 14:46:56 +0000 2012,train
1005,777,266918128787800064,what is happening in guatemala has me speechless ! all my support to those affected by the earthquake ! ,Related - but not informative,Fri Nov 09 15:00:15 +0000 2012,train
1006,778,266919261275041792,lo que está pasando en guatemala me tiene sin palabras ! todo mi apoyo a los afectados por el terremoto ! ,Related - but not informative,Fri Nov 09 15:04:45 +0000 2012,train
1007,779,266923895947399169,asciende a 52 el número de víctimas del terremoto en guatemala ( + fotos ) <URL> ,Related and informative,Fri Nov 09 15:23:10 +0000 2012,train
1008,780,266927633076453377,terremoto en guatemala deja al menos 50 muertos <URL> ,Related and informative,Fri Nov 09 15:38:01 +0000 2012,train
1009,781,266928174141693952,"#temblor ♨ m 5.3 , 2 7 km nw of labuhankananga , indonesia <URL> #earthquake #sismo ",Not related,Fri Nov 09 15:40:10 +0000 2012,train
1010,782,266930791395778560,más de 2 mil viviendas sufrieron daños por terremoto en guatemala : el sismo que estremeció el pasado miércoles l . . . <URL> ,Related and informative,Fri Nov 09 15:50:34 +0000 2012,train
1011,783,266931575730614272,#mp ordena suspensión de entierro de 10 personas en san cristóbal cucho #sanmarcos . familiares dicen no acatarán orden . . . ,Not related,Fri Nov 09 15:53:41 +0000 2012,train
1012,784,266933115035983872,"guys , let ' s help raise funds for the <USR> for those in need in the #guatemala #earthquake <URL> ",Related - but not informative,Fri Nov 09 15:59:48 +0000 2012,train
1013,785,266934268486373377,amplían estado de calamidad a siete departamentos de guatemala por el terremoto <URL> ,Related and informative,Fri Nov 09 16:04:23 +0000 2012,train
1014,786,266934641783619585,barcelona sent their support to guatemala because of yesterday ' s earthquake <URL> [ via <USR> ] ,Related and informative,Fri Nov 09 16:05:52 +0000 2012,train
1015,787,266938529899216896,<USR> : ever almeida se confirmó el amistoso ante paraguay #guatemala que vergüenza me da la selección ,Not related,Fri Nov 09 16:21:19 +0000 2012,train
1016,788,266945169478275072,"guys , let ' s help raise funds for the <USR> for those in need in the #guatemala #earthquake <URL> ",Related and informative,Fri Nov 09 16:47:42 +0000 2012,train
1017,789,266946390008160256,what is happening in guatemala has me speechless ! all my support to those affected by the earthquake ! ,Related - but not informative,Fri Nov 09 16:52:33 +0000 2012,train
1018,790,266952564053000192,great photos from <USR> tell the story of #guatemala #quake through eyes of those helping on the ground <URL> ,Related - but not informative,Fri Nov 09 17:17:05 +0000 2012,train
1019,791,266953222554546177,"conred reporta sismo a las 6:43 hrs , con magnitud de 4.3 grados escala de richter a 87 kms . de ocós , sm , guatemala . #larevi . . . ",Related and informative,Fri Nov 09 17:19:42 +0000 2012,train
1020,792,266957467173404672,"<USR> : guys , let ' s help raise funds for the <USR> for thosein need in the #guatemala #earthquake <URL> <USR> ",Related and informative,Fri Nov 09 17:36:34 +0000 2012,train
1021,793,266957924373504001,"earthquake : m 4.6 , offshore guatemala : november 09, 2012 14:42:44 gmt <URL> ",Related and informative,Fri Nov 09 17:38:23 +0000 2012,train
1022,794,266958452826468352,lo que está pasando en guatemala me tiene sin palabras ! todo mi apoyo a los afectados por el terremoto ! ,Related - but not informative,Fri Nov 09 17:40:29 +0000 2012,train
1023,795,266959472038117378,<USR> : ever almeida vamos con todo el potencial #guatemala jajaja . . . es muy probable que la selección vuelva con una derrota ! ,Not related,Fri Nov 09 17:44:32 +0000 2012,train
1024,796,266969152500154368,lo que está pasando en guatemala me tiene sin palabras ! todo mi apoyo a los afectados por el terremoto ! ,Related - but not informative,Fri Nov 09 18:23:00 +0000 2012,train
1025,797,266988182065774592,nuevo sismo de 4.5 grados sacude guatemala <URL> ,Related and informative,Fri Nov 09 19:38:37 +0000 2012,train
1026,798,266995136226029568,lo peor es que nadie entendió el sarcasmo y ataque hacia los medios por la poca cobertura del terremoto en guatemala de . . . ,Related - but not informative,Fri Nov 09 20:06:15 +0000 2012,train
1027,799,266996352565776384,what is happening in guatemala has me speechless ! all my support to those affected by the earthquake ! ,Related - but not informative,Fri Nov 09 20:11:05 +0000 2012,train
1028,800,266996843320320001,lo que está pasando en guatemala me tiene sin palabras ! todo mi apoyo a los afectados por el terremoto ! ,Related - but not informative,Fri Nov 09 20:13:02 +0000 2012,train
1029,801,267005781352800257,"miedo , falta de agua , luz y techo tras devastador sismo en guatemala <URL> ",Related - but not informative,Fri Nov 09 20:48:33 +0000 2012,train
1030,802,267021103157895168,"guatemala just got hit by an earthquake , te amo guate , stay strong , rt if you ' re guatemalteco n love to be one ! bc i kno i do ",Related - but not informative,Fri Nov 09 21:49:26 +0000 2012,train
1031,803,267028095075237890,conred me bloqueo por preguntar : si sabemos tanto de #terremotos en #guatemala : ¿ * ke sufrimos muerte y destrucción ? #wikileaks <USR> ,Related - but not informative,Fri Nov 09 22:17:13 +0000 2012,train
1032,804,267031949623820288,#edlp justo villar no fue convocado por peluffo para el amistoso de #paraguay vs #guatemala del 14 de noviembre ,Not related,Fri Nov 09 22:32:32 +0000 2012,train
1033,805,267035372167495680,^ estado de calamidad en guatemala x los daños del terremoto de esta semana . imágenes y detalles en #noticiero <USR> ,Related and informative,Fri Nov 09 22:46:08 +0000 2012,train
1034,806,267039121883676672,"#sismo #earthquake m 4.6 , 3 0 km ese of ichinoseki , japan : friday , november 09, 2012 22:35:17 . . . <URL> <URL> ",Not related,Fri Nov 09 23:01:02 +0000 2012,train
618,980,269239818653954049,#sismo de 4.5 grados se sintió en lima <URL> ,Not related,Fri Nov 16 00:45:49 +0000 2012,train
619,981,269245082505461760,#sismo 5.2 #richter afecta a las regiones de #tarapacá y #antofagasta . detalles : <URL> ,Not related,Fri Nov 16 01:06:44 +0000 2012,train
620,982,269259410260504576,esperó que haya otro temblor en guatemala para que ahora si se mueran todos esos gusanos . ,Related - but not informative,Fri Nov 16 02:03:40 +0000 2012,train
621,983,269428889502248962,"【 #usgs #breaking 】 m 4.8 , 4 7 km s of champerico , guatemala <URL> #pasthour #48 #earthquake #tsunami #prayfromjapan ",Related and informative,Fri Nov 16 13:17:07 +0000 2012,train
622,984,269430583992672256,on #guatemala now on #kindle <URL> ,Not related,Fri Nov 16 13:23:51 +0000 2012,train
623,985,269435034165993472,"#earthquake m 4.8 , offshore guatemala : november 16, 2012 13:02:01 gmt <URL> ",Related and informative,Fri Nov 16 13:41:32 +0000 2012,train
624,986,269440893600268288,": #earthquake hora utc : 2012 / 11 / 16 12:38:12 . 1 utc mag : 3.3 , lat : - 22.592 , lon : - 69.168 , loc : 27 km al so de calama #chile #sismo ” ",Not related,Fri Nov 16 14:04:49 +0000 2012,train
625,987,269529070457458688,fotos de #guatemala lapidas y esfuerzos : chinoestrada posted a photo : <URL> ,Not related,Fri Nov 16 19:55:12 +0000 2012,train
626,988,269552113959452672,nose si pasar navidad en #sanmarcos :/ ,Not related,Fri Nov 16 21:26:46 +0000 2012,train
627,989,269579108516765697,pensando en la gente de #guatemala y mandandole mucho cariño a ustedes ! ! se les quiere ! ! fuerza ! ! ,Related - but not informative,Fri Nov 16 23:14:02 +0000 2012,train
899,1040,271842115867271168,video : guatemala pospone reformas para atender crisis por terremoto <URL> ,Related and informative,Fri Nov 23 05:06:25 +0000 2012,train
900,1041,271938257703559168,"#latijnsamerika - 8,3% van de latino ' s is ondervoed , zegt fao . #guatemala aan top met 30% . #bolivia en #paraguay volgen met rond 25% . ",Not related,Fri Nov 23 11:28:27 +0000 2012,train
901,1042,272089714029363201,"alerta #sismo con magnitud 2.1 , 2 2 km se en el negro #puerto rico ",Related and informative,Fri Nov 23 21:30:17 +0000 2012,train
521,896,267779320091643904,sismo de 6.5 grados vuelve a sacudir a guatemala <URL> #mundo ,Related and informative,Mon Nov 12 00:02:19 +0000 2012,train
522,897,267780305727918080,"<USR> : 6.6 earthquake , 1 9 km s of ocos , guatemala . nov 11 16:15 at epicenter ( 9 m ago , depth 3 1 km ) . <URL> . . . ",Related and informative,Mon Nov 12 00:06:14 +0000 2012,train
523,898,267781312377651200,"revised ( 6.2 - > 6.5 ) : 6.5 earthquake , 3 0 km wsw of champerico , guatemala . nov 11 16:15 at epicenter ( 4 9 m ago , depth . . . ",Related and informative,Mon Nov 12 00:10:14 +0000 2012,train
524,899,267781870220107779,#quevuelvarctv sismo de magnitud 6.2 sacude guatemala <URL> ,Related and informative,Mon Nov 12 00:12:27 +0000 2012,train
525,900,267782864278523904,"sismo de magnitud 6,2 causó pánico en guatemala : las autoridades de protección civil , que todavía no han informa . . . <URL> ",Related and informative,Mon Nov 12 00:16:24 +0000 2012,train
526,901,267783401145266176,"4.5 earthquake , 5 7 km sw of champerico , guatemala . nov 11 17:49 at epicenter ( 2 5 m ago , depth 3 8 km ) . <URL> ",Related and informative,Mon Nov 12 00:18:32 +0000 2012,train
527,902,267783552131813376,"4.9 earthquake , 4 9 km ssw of champerico , guatemala . nov 11 16:44 at epicenter ( 1 1 m ago , depth 5 2 km ) . <URL> ",Related and informative,Mon Nov 12 00:19:08 +0000 2012,train
528,903,267786676888285186,"un fuerte sismo de magnitud 6,2 sacude guatemala nuevamente <URL> #notitweets ",Related and informative,Mon Nov 12 00:31:33 +0000 2012,train
529,904,267788769837600769,strong quake strikes off guatemala : usgs <URL> #afpworld #news #hot #business ,Related and informative,Mon Nov 12 00:39:52 +0000 2012,train
530,905,267801721848356864,thr : another earthquake hits guatemala <URL> ( bbc ) #tcot ,Related and informative,Mon Nov 12 01:31:20 +0000 2012,train
531,906,267803659604217856,another earthquake hits guatemala <URL> ,Related and informative,Mon Nov 12 01:39:02 +0000 2012,train
532,907,267816829727145986,#terremoto de magnitud 6.2 sacudió las costas de #guatemala <URL> <USR> #earthquake ,Related and informative,Mon Nov 12 02:31:22 +0000 2012,train
533,908,267820835300065280,"sismo de 6,2 grados causa pánico entre la población de guatemala <URL> ",Related and informative,Mon Nov 12 02:47:17 +0000 2012,train
534,909,267830654174126080,"4.7 earthquake , 3 8 km sw of champerico , guatemala . nov 11 21:02 at epicenter ( 1 8 m ago , depth 2 4 km ) . <URL> ",Related and informative,Mon Nov 12 03:26:18 +0000 2012,train
535,910,267833766322532353,"<USR> : 4.7 earthquake , 3 8 km sw of champerico , guatemala . nov 11 21:02 at epicenter ( 1 8 m ago , depth 2 4 km ) . <URL> ",Related and informative,Mon Nov 12 03:38:40 +0000 2012,train
536,911,267839902601859072,lo que está pasando en guatemala me tiene sin palabras ! todo mi apoyo a los afectados por el terremoto ! ,Related - but not informative,Mon Nov 12 04:03:03 +0000 2012,train
537,912,267841609691967488,"#sismo m 4.7 , offshore guatemala : november 12, 2012 03:31:17 gmt <URL> ",Related and informative,Mon Nov 12 04:09:50 +0000 2012,train
538,913,267846160516014080,"ahora - #sismo de m 4.7 , 2 5 km sw of ocos , guatemala <URL> #jishin #quake ",Related and informative,Mon Nov 12 04:27:55 +0000 2012,train
539,914,267846944821493761,"#terremoto report m 4.7 , offshore guatemala : monday , november 12, 2012 03:31:17 utcsunday , november 11, 2012 09 : . . . <URL> v ",Related and informative,Mon Nov 12 04:31:02 +0000 2012,train
540,915,267848375083339777,#sismo 29 km al o de navidad : preliminar : no magnitud : 3.5 profundidad : 43.1 km hora cerca del epicentro . . . <URL> #chile ,Related and informative,Mon Nov 12 04:36:43 +0000 2012,train
541,916,267850912628871168,"4.7 earthquake , 2 5 km sw of ocos , guatemala . nov 11 21:31 at epicenter ( 2 4 m ago , depth 3 5 km ) . <URL> ",Related and informative,Mon Nov 12 04:46:48 +0000 2012,train
542,917,267852665885687808,<USR> en costa rica sería normal . . luego del sismo de guatemala . . hace un par de horas . . . ,Related - but not informative,Mon Nov 12 04:53:46 +0000 2012,train
543,918,267853576049684481,fuerza a #sanmarcos estamos con uds saldrán de esto . ojala y me ayuden a retuitiar esto ! ! gracias . <URL> ,Related - but not informative,Mon Nov 12 04:57:23 +0000 2012,train
544,919,267854955946311680,6.5 earthquake strikes off guatemala ' s coast <URL> ,Related and informative,Mon Nov 12 05:02:52 +0000 2012,train
545,920,267864317653835776,"se siguen acomodando , la placa de cocos subyace a la del caribe , nuevo sismo m4 . 7 / 9:31pm , 2 5 km al sw de ocos guatemala . . . ",Related and informative,Mon Nov 12 05:40:04 +0000 2012,train
546,921,267872613961961472,"forte terremoto de magnitude 6,2 sacode a guatemala : é a réplica mais forte do tremor de 7,4 graus que matou 52 . . . <URL> ",Related and informative,Mon Nov 12 06:13:02 +0000 2012,train
547,922,267893023478788096,6.5 - magnitude quake rattles guatemala ' s coast : a 6.5 - magnitude earthquake shook guatemala ' s pacific coastline on . . . <URL> ,Related and informative,Mon Nov 12 07:34:08 +0000 2012,train
548,923,267968265094057984,"guatemala sofre novo terremoto de 6,2 graus depois de série de réplicas <URL> ",Related and informative,Mon Nov 12 12:33:07 +0000 2012,train
549,924,267969263313231872,"guatemala sofre novo terremoto , depois de uma série de réplicas <URL> ",Related and informative,Mon Nov 12 12:37:05 +0000 2012,train
550,925,268001748201922561,"guatemala earthquake : we ' re helping local orgs to reach up to 7,000 people w household goods , blankets , mattresses & hygi . . . ",Related and informative,Mon Nov 12 14:46:10 +0000 2012,train
551,926,268015815914311680,un sismo de 6.5 grados se registra cerca de la frontera entre méxico y guatemala <URL> ,Related and informative,Mon Nov 12 15:42:04 +0000 2012,train
552,927,268018626068619264,<USR> con cuidado y dios les bendiga . #sanmarcos ,Related - but not informative,Mon Nov 12 15:53:14 +0000 2012,train
553,928,268020341559939072,#sismo frente a el salvador #hoy : 12/11/12 09:12 lat : 12 . 2 3 n long : 89 . 4 6 w prof ( km ) : 13.1 richter :3 . 5 ml #ineter <URL> ,Not related,Mon Nov 12 16:00:03 +0000 2012,train
554,929,268025685120008194,#guatemala : 50% #descuento en el test de embarazo * durante todo el mes de noviembre ! * hasta agotar existencias <URL> ,Not related,Mon Nov 12 16:21:17 +0000 2012,train
555,930,268041388585799680,<USR> : 6.5 - magnitude quake strikes off guatemala <URL> via <USR> ,Related and informative,Mon Nov 12 17:23:41 +0000 2012,train
556,931,268064461422747649,one way to wear a tie if you ' re a girl #fashion #trends #saulemendez #guatemala #style style by red : the tie look <URL> ,Not related,Mon Nov 12 18:55:22 +0000 2012,train
557,932,268103057433321473,wow ! leer que adam levine ( integrante de maroon 5 ) donará dinero a víctimas del terremoto en guatemala es sorprendent . . . ,Related - but not informative,Mon Nov 12 21:28:44 +0000 2012,train
558,933,268118228243460096,entregaremos ayuda en el hospital nacional de #sanmarcos #guatemala ,Related and informative,Mon Nov 12 22:29:01 +0000 2012,train
941,1007,270345483342446592,<USR> dsc00562 : hub66 posted a photo : antigua guatemala <URL> #guatemala ,Not related,Mon Nov 19 01:59:20 +0000 2012,train
942,1008,270530888339685377,#sismo a 47 km al o de navidad : preliminar : si magnitud : 3.8 profundidad : 28 km hora cerca del . . . <URL> #innova_virtual news ,Related and informative,Mon Nov 19 14:16:04 +0000 2012,train
943,1009,270533623042670593,#guatemala : “ le ossa raccontano una storia ” <URL> #antropologia #giustizia <USR> ,Not related,Mon Nov 19 14:26:56 +0000 2012,train
944,1010,270567223595253760,#chile 51 km al s de moquegua : preliminar : si magnitud : 4.2 profundidad : 57 km hora cerca del epicentro : . . . <URL> #sismo ,Related and informative,Mon Nov 19 16:40:27 +0000 2012,train
945,1011,270569413042921473,"empezó a moverse la semana =) . . . bueno , a un mes del pronosticado fin del mundo . . . es cosa de esperar ! #sismo ",Not related,Mon Nov 19 16:49:09 +0000 2012,train
946,1012,270569975092236289,"#sismo #temblor arica , fuerte sismo pronosticado por red quake alert ",Related and informative,Mon Nov 19 16:51:23 +0000 2012,train
947,1013,270599851107024896,"#sismo #mundo #usgs m 2.7 , central california : monday , november 19, 2012 18:07:40 utcmonday , november 19, 2012 1 . . . <URL> ",Not related,Mon Nov 19 18:50:06 +0000 2012,train
902,807,267065017533341696,"pronto espero visitar #honduras #guatemala #panama #paraguay es un sueño para mi estar con ustedes , sigamos la lucha #re . . . ",Not related,Sat Nov 10 00:43:56 +0000 2012,train
903,808,267066569417437184,"edificio de escuela publica resulta seriamente afectada en su infraestructura por fuerte #sismogt , en el quetzal #sanmarcos . ",Related and informative,Sat Nov 10 00:50:06 +0000 2012,train
904,809,267068595257868288,"mourners bury family killed in guatemala quake : san cristobal cucho , guatemala ( reuters ) - ivan vasquez cried as . . . <URL> ",Related and informative,Sat Nov 10 00:58:09 +0000 2012,train
905,810,267073880076734464,"reuters : mourners bury family killed in guatemala quake : san cristobal cucho , guatemala ( reuters ) - ivan vasquez . . . <URL> ",Related and informative,Sat Nov 10 01:19:09 +0000 2012,train
906,811,267083350819364865,mientras unos estamos ahorrando y / o pidiendo ayuda para los damnificados por el #terremotogt otros piden ayuda para un tour ( siguiente tuit ) ,Related - but not informative,Sat Nov 10 01:56:47 +0000 2012,train
907,812,267091512930742272,"mandatario asegura que la ayuda humanitaria está fluyendo , pero pide paciencia a los afectados #sismogt #temblorgt ",Related and informative,Sat Nov 10 02:29:13 +0000 2012,train
908,813,267092477624856577,52 personas han perdido la vida y un millón más resultaron afectados tras sismo en guatemala . <URL> ,Related and informative,Sat Nov 10 02:33:03 +0000 2012,train
909,814,267099003957702658,<URL> mourners bury family killed in guatemala quake ( reuters ) : share with f . . . <URL> <URL> ,Related and informative,Sat Nov 10 02:58:59 +0000 2012,train
910,815,267104766927200256,<USR> señor te pedimos por toda la juventud afectado por el terremoto en guatemala para q tu llenes de tu espíritu y los animes ,Related - but not informative,Sat Nov 10 03:21:53 +0000 2012,train
911,816,267109011579625473,800 voluntarios y técnicos evaluarán los daños que dejó el #temblorgt #sismogt - lee la nota <URL> http . . . ,Related and informative,Sat Nov 10 03:38:45 +0000 2012,train
912,817,267111704326971393,#venezuela envió a #guatemala 50 toneladas de medicinas y alimentos <URL> <USR> #terremoto ,Related and informative,Sat Nov 10 03:49:27 +0000 2012,train
913,818,267130750669824001,impactantes imágenes de lo que ocasiono el devastador #temblor #temblorgt <URL> ,Related and informative,Sat Nov 10 05:05:08 +0000 2012,train
914,819,267156377846288385,"#earthquake m 4.3 , offshore guatemala : november 09, 2012 12:43:06 gmt <URL> ",Related and informative,Sat Nov 10 06:46:58 +0000 2012,train
915,820,267196223751069696,am 590 news us citizen among victims of guatemala earthquake <URL> ,Related and informative,Sat Nov 10 09:25:18 +0000 2012,train
916,821,267236015092146177,"ahora - #sismo de m 7.4 , 3 5 km s of champerico , guatemala <URL> #jishin #quake #fb ",Related and informative,Sat Nov 10 12:03:25 +0000 2012,train
917,822,267262225285279745,mapa sísmico de las últimas horas 10/11/2012 7:43 hrs . #sismo #temblor <URL> ,Related and informative,Sat Nov 10 13:47:34 +0000 2012,train
918,823,267305154024439810,champerico #retalhuleu clama por ayuda luego del #terremotogt <URL> ,Related and informative,Sat Nov 10 16:38:09 +0000 2012,train
919,824,267310384283779072,"94 réplicas se han registrado desde el terremoto que azotó a guatemala , el pasado miércoles . #sismogt ",Related and informative,Sat Nov 10 16:58:56 +0000 2012,train
920,825,267323072053407744,reducen a 42 la cifra de muertes en guatemala por el terremoto del miércoles <URL> ,Related and informative,Sat Nov 10 17:49:21 +0000 2012,train
921,826,267331741692358657,photo : i *dientes* you #friends #dentistry #teeth #reu #guatemala #goodtimes :) <URL> ,Not related,Sat Nov 10 18:23:48 +0000 2012,train
922,827,267337580184494080,<USR> venga a darse una vuelta por #guatemala hermano . . . ,Not related,Sat Nov 10 18:47:00 +0000 2012,train
923,828,267344685306097665,reducen a 42 la cifra de muertos por terremoto en guatemala <URL> ,Related and informative,Sat Nov 10 19:15:14 +0000 2012,train
924,829,267362515296600065,baja a 42 número de muertos por terremoto en guatemala <URL> ,Related and informative,Sat Nov 10 20:26:05 +0000 2012,train
925,830,267370635490127873,. ese es el #realmadrid que queremos ver . saludos desde #guatemala . son el mejor del . . . <URL> ,Not related,Sat Nov 10 20:58:21 +0000 2012,train
926,831,267370752934830080,que catástrofe en guatemala ! todo mi apoyo y cariño para los afectados por el terremoto del pasado miércoles . mucha fuerza . . . ,Related - but not informative,Sat Nov 10 20:58:49 +0000 2012,train
927,832,267374053822713856,baja a 42 número de muertos por terremoto en guatemala <URL> ,Related and informative,Sat Nov 10 21:11:56 +0000 2012,train
928,833,267403376227127298,el tenista <USR> escribió : lo que está pasando en guatemala me tiene sin palabras ! todo mi apoyo a los afectados por el terremoto ! ” ,Related - but not informative,Sat Nov 10 23:08:27 +0000 2012,train
929,834,267406563889795072,#guatemala reporta 95 réplicas de #terremoto del miércoles pasado <URL> ,Related and informative,Sat Nov 10 23:21:07 +0000 2012,train
930,835,267409659294523392,61 km al se de copiapó <URL> #terremoto #temblor #sismos #chile #sismo ,Not related,Sat Nov 10 23:33:25 +0000 2012,train
931,836,267410103865589760,"que mal se suspendió la inauguración del arbol gallo , pero no importa porque hay que estar unidos con #guatemala ",Related - but not informative,Sat Nov 10 23:35:11 +0000 2012,train
497,990,269600973389983745,#titulareseu : para el lunes se anuncia otra demanda contra cinco comercios de #sanmarcos que también incurrieron en . . . ,Not related,Sat Nov 17 00:40:55 +0000 2012,train
498,991,269710855782932480,"4.5 earthquake , 6 7 km ssw of ocos , guatemala . nov 17 00:47 at epicenter ( 3 4 m ago , depth 3 5 km ) . <URL> ",Related and informative,Sat Nov 17 07:57:33 +0000 2012,train
499,992,269752631046574081,"#sismo : 2012 / 11 / 17 1:14 ( hlv ) , mag . 3.0 mw , a 44 km al noreste de maturin ( 10.104 n , 63.008 w ) , prof . 8.8 km ",Related and informative,Sat Nov 17 10:43:33 +0000 2012,train
500,993,269787141771501569,"#sismo #earthquake m 4.6 , 1 0 3 km nnw of dobo , indonesia : saturday , november 17, 2012 12:22 : 1 . . . <URL> <URL> ",Not related,Sat Nov 17 13:00:41 +0000 2012,train
501,994,269803042398928896,bendiciones hermoso sabado <USR> : esta foto es la foto de un amanecer en #sanmarcos <USR> http :// t . c . . . ,Related - but not informative,Sat Nov 17 14:03:52 +0000 2012,train
502,995,269853810258747392,esta noche en #guatemala <URL> ,Related - but not informative,Sat Nov 17 17:25:38 +0000 2012,train
