id,tweet_id,text,tag,date,partition
62,275096610558590976,praying that typhoon bopha will change its course and not make a direct hit in any of the islands . we do not . . . http :/ . . . ,Related - but not informative,Sun Dec 02 04:38:37 +0000 2012,train
63,275098950967623680,<USR> : “ <USR> : typhoon bopha #pabloph expected to enter ph tonight . #getreadypinas ” - be safe everyone ! ,Related and informative,Sun Dec 02 04:47:55 +0000 2012,train
64,275101320761991169,<USR> : typhoon ' bopha ' stronger than ' sendong ' - pagasa <URL> ,Related and informative,Sun Dec 02 04:57:20 +0000 2012,train
65,275102369325408257,comval miners warned on typhoon ; govt adopts #pabloph hashtag : disaster management officials on sunday urged sma . . . <URL> ,Related and informative,Sun Dec 02 05:01:30 +0000 2012,train
66,275104294515113985,"panira yung #pabloph . nakakainis , <USR> ! ",Related - but not informative,Sun Dec 02 05:09:09 +0000 2012,train
67,275105557009018880,nakakaloka ang parating na bagyong #pabloph ingat po tayo lalo na mga taga mindanao ! ,Related - but not informative,Sun Dec 02 05:14:10 +0000 2012,train
68,275110934119321600,"summary : press briefing by <USR> on #pabloph , december 2, 2012 , 11:00 a.m. <URL> ",Related and informative,Sun Dec 02 05:35:32 +0000 2012,train
69,275111806505213952,"typhoon bopha will head to visayas on wednesday , then bring rains to metro manila on thursday ",Related and informative,Sun Dec 02 05:39:00 +0000 2012,train
70,275117779202494464,"prep for typhoon bopha : stock ' em canned goods & water , charge all electronix , and watch #myparanormalromance tod . . . ",Related and informative,Sun Dec 02 06:02:44 +0000 2012,train
71,275121851880062976,"pananalasa ng typhoon bopha , pinaghahandaan na sa cdo <URL> <URL> - be safe ! ",Related and informative,Sun Dec 02 06:18:55 +0000 2012,train
72,275128554373652481,<USR> : typhoon pablo is expected to be stronger than typhoon sendong . keep safe everyone . keep calm and pray . :) wala ulit pasok ! :))) ,Related and informative,Sun Dec 02 06:45:33 +0000 2012,train
73,275129993032499200,the philippines had the most deaths caused by extreme - weather events last year . <URL> #pabloph #bopha ,Related and informative,Sun Dec 02 06:51:16 +0000 2012,train
74,275131066744983552,typhoon pablo is expected to be stronger than typhoon sendong . keep safe everyone . keep calm and pray . :) ,Related and informative,Sun Dec 02 06:55:32 +0000 2012,train
75,275132912259698689,heads up ! ( photo not mine ) #pabloph <URL> ,Related and informative,Sun Dec 02 07:02:53 +0000 2012,train
76,275138029298012161,typhoon bopha satellite image as of 02 / dec / 12 02:30pm <URL> ,Related and informative,Sun Dec 02 07:23:12 +0000 2012,train
77,275139929347067904,typhoon pablo is 700 kilometers wide rt <USR> <USR> kuya kim how big is typhoon pablo ? ,Related and informative,Sun Dec 02 07:30:45 +0000 2012,train
78,275145688097095680,[ adm - 02 ] camera image of typhoon bopha as it gets near the philippine area of responsibility . . . <URL> ,Related and informative,Sun Dec 02 07:53:38 +0000 2012,train
79,275155678954414080,“ <USR> : typhoon pablo is expected to be stronger than typhoon sendong . keep safe everyone . keep calm and pray . :) ” ! ,Related and informative,Sun Dec 02 08:33:20 +0000 2012,train
80,275164403098333184,#pabloph : davao city gearing up for possible flooding and landslides ( via <USR> ) . how are you preparing for . . . ,Related and informative,Sun Dec 02 09:08:00 +0000 2012,train
81,275171860554076160,[ updated ] typhoon ' bopha ' stronger than ' sendong ' - pagasa <URL> ,Related and informative,Sun Dec 02 09:37:38 +0000 2012,train
82,275189841543716864,"breaking : #pabloph enters ph area of responsibility , located 900 km southeast of hinatuan city | via <USR> ",Related and informative,Sun Dec 02 10:49:05 +0000 2012,train
83,275192215519780865,"ndrrmc : incoming typhoon pablo may bring sendong - like rains , winds : the powerful typhoon approaching the philipp . . . <URL> ",Related and informative,Sun Dec 02 10:58:31 +0000 2012,train
84,275196611141976066,"pagasa : typhoon pablo at 900 km southeast of hinatuan , surigao del sur ",Related and informative,Sun Dec 02 11:15:59 +0000 2012,train
85,275200910316146688,#pabloph palubugin mo mga barko ng china ,Not related,Sun Dec 02 11:33:04 +0000 2012,train
86,275201312986103808,typhoon ‘ pablo ’ enters philippines <URL> ,Related and informative,Sun Dec 02 11:34:40 +0000 2012,train
87,275209072410759168,typhoon bopha satellite image as of 02 / dec / 12 06:30pm <URL> ,Related and informative,Sun Dec 02 12:05:30 +0000 2012,train
88,275213048640327680,super typhoon bopha ( pablo ) update number 020 issued : 7:00 pm pht ( 10:00 gmt ) sunday 02 dec 2012 next update : . . . <URL> ,Related and informative,Sun Dec 02 12:21:18 +0000 2012,train
89,275215644893523968,"palau , philippines brace for powerful typhoon bopha <URL> ",Related and informative,Sun Dec 02 12:31:37 +0000 2012,train
90,275216999653707776,"at 8pm 02 / dec / 2012 : the eye of typhoon pablo was located at 870 km southeast of hinatuan , surigao del sur ( 06.4 ° n 13 . . . ",Related and informative,Sun Dec 02 12:37:00 +0000 2012,train
91,275217511362994176,keep this open for constant updates ! live : typhoon bopha / pablo updates <URL> via <USR> ,Related and informative,Sun Dec 02 12:39:02 +0000 2012,train
92,275222573883723776,"when #pabloph hits your location , bring your family into the strongest part of the house ( usually the smallest room )  . . . ",Related and informative,Sun Dec 02 12:59:09 +0000 2012,train
93,275225006605217792,"the eye of typhoon pablo was located at 820 km southeast of hinatuan , surigao del sur #keepsafe everyone ! ",Related and informative,Sun Dec 02 13:08:49 +0000 2012,train
94,275225249870651394,"in bukidnon , stars are still visible . #pabloph ",Not related,Sun Dec 02 13:09:47 +0000 2012,train
95,275226290045460482,typhoon pablo satellite image as of 02 / dec / 12 08:30pm <URL> ,Related and informative,Sun Dec 02 13:13:55 +0000 2012,train
96,275229192499634176,typhoon pablo satellite image as of 02 / dec / 12 08:30pm <URL> ,Related and informative,Sun Dec 02 13:25:27 +0000 2012,train
97,275230530507767810,favorite hashtag in desperate and lazy times #walangpasok ,Not related,Sun Dec 02 13:30:46 +0000 2012,train
98,275231293854326784,"🙏 whenever i ' m afraid , i will trust in you , lord . 😊 shoo away , typhoon bopha ! ! ! 😰 😠 😐 <URL> ",Related and informative,Sun Dec 02 13:33:48 +0000 2012,train
99,275237581124407296,when will #pabloph hit mindanao ? will it hit metro manila ? these questions ( and more ) can be answered here : <URL> . . . ,Related and informative,Sun Dec 02 13:58:47 +0000 2012,train
100,275241553105133569,<USR> : typhoon ‘ pablo ’ enters philippine area of responsibility <URL> - be safe everyone . . ,Related and informative,Sun Dec 02 14:14:34 +0000 2012,train
101,275241657971130369,#eu #humanitarian #aid echo monitoring #typhoon #bopha see latest flash report <URL> ,Related and informative,Sun Dec 02 14:14:59 +0000 2012,train
102,275243813868560384,"at 10:00pm 02 / dec / 2012 , the eye of typhoon pablo was located at 810 km southeast of hinatuan , surigao del sur ( cont ) . . . ",Related and informative,Sun Dec 02 14:23:33 +0000 2012,train
103,275246384960118784,god bless those who will be and are hit by the typhoon pablo . ,Related - but not informative,Sun Dec 02 14:33:46 +0000 2012,train
104,275246598869635072,typhoon ‘ pablo ’ enters philippine area of responsibility <URL> ,Related and informative,Sun Dec 02 14:34:37 +0000 2012,train
105,275254710653550592,"pag - asa : at 10:00pm 02 / dec / 2012 , the eye of typhoon #pabloph was located at 810 km southeast of hinatuan , surigao . . . <URL> ",Related and informative,Sun Dec 02 15:06:51 +0000 2012,train
106,275259576058789888,"praying for phils . esp . those areas that will be affected by typhoon bopha . pls . be prepared , stay safe & pray ! ! ! our prayers are w / u too ! ",Related - but not informative,Sun Dec 02 15:26:11 +0000 2012,train
107,275261073421115392,“ <USR> #typhoon #pablo / #bopha now in #philippines-expected 2 bcome super storm after ravaging #southpacific http :// t . c . . . ,Related and informative,Sun Dec 02 15:32:08 +0000 2012,train
108,275263749382881280,follow pagasa ' s tweets for more updates on typhoon pablo . <URL> ,Related and informative,Sun Dec 02 15:42:46 +0000 2012,train
109,275263921349353477,"at 11:00pm 02 / dec / 2012 , the eye of typhoon pablo was located <USR> 800 km southeast of hinatuan , surigao del sur ( cont ) h . . . ",Related and informative,Sun Dec 02 15:43:27 +0000 2012,train
110,275266509226536960,"weather bulletin #2 tropical cyclone warning : typhoon “ #pabloph ” ( bopha ) issued at 11:00 pm , 02 december ( cont ) http :// . . . ",Related and informative,Sun Dec 02 15:53:44 +0000 2012,train
111,275267612311695362,"<USR> acasia , carmen #cdo #pabloph ",Related - but not informative,Sun Dec 02 15:58:07 +0000 2012,train
112,275268048536096769,alert | ' pablo ' likely to be the strongest typhoon to hit philippines this year <URL> ,Related and informative,Sun Dec 02 15:59:51 +0000 2012,train
113,275268312794025984,fyi : twitter hashtags to monitor : ts pablo gen . updates : #pabloph . class suspensions : #walangpasok . relief and rescue : #re . . . ,Related and informative,Sun Dec 02 16:00:54 +0000 2012,train
114,275268660896079873,"ateneans , be on the lookout : <URL> #pabloph ",Related and informative,Sun Dec 02 16:02:17 +0000 2012,train
115,275269390725951490,for all #pabloph news stories and information log on to : <URL> <USR> <USR> <USR> <USR> ,Related and informative,Sun Dec 02 16:05:11 +0000 2012,train
116,275275535364530178,packing all my important docu on my <USR> folder . very handy and sturdy . preparing for the storm tomorrow :( . #pabloph ,Related - but not informative,Sun Dec 02 16:29:36 +0000 2012,train
117,275276646846713857,update on typhoon “ pablo ” ( international name : typhoon bopha ) typhoon bopha has entered the philippine ( cont ) http :/ . . . ,Related and informative,Sun Dec 02 16:34:01 +0000 2012,train
118,275279201194614785,con mi princesa <USR> y mis niños #pablo y #juancarlos ,Not applicable,Sun Dec 02 16:44:10 +0000 2012,train
119,275285492642246656,powerful #bopha to strike island of palau east of philippines within 24 hours : <URL> <URL> ,Related and informative,Sun Dec 02 17:09:10 +0000 2012,train
120,275289305285554177,“ <USR> : there is a big possibility that metro manila won ' t be hit or affected by #pabloph | via <USR> ” salamat naman ! ,Related and informative,Sun Dec 02 17:24:19 +0000 2012,train
121,275324801663520768,"typhoon bopha will head to visayas on wednesday , then bring rains to metro manila on thursday ",Related and informative,Sun Dec 02 19:45:22 +0000 2012,train
122,275339443982987264,<USR> ur right on that . better safe than sorry po . :) #pabloph ,Related - but not informative,Sun Dec 02 20:43:33 +0000 2012,train
123,275344145776795648,"at 3:00am 03 / dec / 2012 , the eye of typhoon #pabloph was located <USR> 715 km southeast of hinatuan , surigao del sur . . . <URL> ",Related and informative,Sun Dec 02 21:02:14 +0000 2012,train
124,275348184925097984,"at 4am , eye of #pabloph was <USR> 7 0 0 km se of hinatuan , surigao del sur . max . sustained winds of 1 7 5 kph ; gustiness up to 2 1 0 kph . . . ",Related and informative,Sun Dec 02 21:18:17 +0000 2012,train
125,275350823117156352,typhoon #pabloph has slightly weakened as it moves west northwestward ,Related and informative,Sun Dec 02 21:28:46 +0000 2012,train
126,275362978235297795,"ndrmcc , naka - red alert na para sa posibleng epekto ng bagyong #pabloph #unanghirit ",Related and informative,Sun Dec 02 22:17:04 +0000 2012,train
127,275378299998441473,"denr advises mines and geosciences bureau , other field agencies to issue geohazard advisories for typhoon pablo #solard . . . ",Related and informative,Sun Dec 02 23:17:57 +0000 2012,train
128,275383752614625283,"#weatheralert : typhoon ' pablo ' closer , more areas under storm signals <URL> #pabloph #bopha ",Related and informative,Sun Dec 02 23:39:37 +0000 2012,train
129,275385744909033472,"stay safe , philippines ! sending out love & prayers all d way from jakarta , indonesia . #pabloph ",Related - but not informative,Sun Dec 02 23:47:32 +0000 2012,train
10,273852441563394049,why cios may morph into the chief digital officer <URL> h / t <USR> #cio #cto #cdo ,Not related,Wed Nov 28 18:14:44 +0000 2012,train
11,273870380622573568,"#pablo , o vienes ya o te quedas sin hermana a causa de una hipotermia . tengo friooooo ! ",Not applicable,Wed Nov 28 19:26:01 +0000 2012,train
12,273888676151427072,quiero que #clemente le diga lo que le dijo la vieja de #pablo y #augusto a #loli y que despues se muera . ,Not related,Wed Nov 28 20:38:43 +0000 2012,train
13,273899753329278976,"a <USR> <USR> <USR> #pablo , #miriam , #angel . . . . ",Not related,Wed Nov 28 21:22:44 +0000 2012,train
14,273906728473608194,esperan su oportunidad en el banco <USR> <USR> <USR> #pablo y #david ,Not applicable,Wed Nov 28 21:50:27 +0000 2012,train
15,274215177552015360,haoraa #pablo hee vailariim ! ! :p ,Not related,Thu Nov 29 18:16:07 +0000 2012,train
16,274248320958996480,#forgreen life . il mio plauso a bernhard scholz presidente #cdo . al centro delle #imprese moderne ? la passione delle perso . . . ,Not applicable,Thu Nov 29 20:27:49 +0000 2012,train
17,274275105788542976,je viens de voir la #pp de #pablo ! en mode terroriste gucci ! ,Not applicable,Thu Nov 29 22:14:15 +0000 2012,train
6,272859754689351680,"st scholastica ' s college , manila suspends classes according to sr . tammy prado , osb . #walangpasok ",Related and informative,Mon Nov 26 00:30:09 +0000 2012,train
7,273085794116304896,#designed #qrcode for #cdo #expandere #italy | #qr <URL> <URL> ,Not related,Mon Nov 26 15:28:21 +0000 2012,train
8,273116454486949888,en el curso de primeros auxilios con <USR> <USR> <USR> #alvaro y #pablo ,Not applicable,Mon Nov 26 17:30:11 +0000 2012,train
9,273316879278411776,que grandes <USR> <USR> #pablo <URL> ,Not applicable,Tue Nov 27 06:46:37 +0000 2012,train
130,275398264914857984,live : typhoon bopha / pablo updates <URL> via <USR> ,Related and informative,Mon Dec 03 00:37:17 +0000 2012,train
131,275417453838884864,typhoon bopha moves toward philippines <URL> ,Related and informative,Mon Dec 03 01:53:32 +0000 2012,train
132,275438974821089281,"signal no . 3 : surigao del sur , surigao del norte , siargao , dinagat , agusan n , agusan del sur , davao oriental #pabloph ",Related and informative,Mon Dec 03 03:19:03 +0000 2012,train
133,275439142593257472,"signal no . 2 : s . leyte , bohol , camiguin , bukidnon , davao del norte , misamis oriental , compostela valley #pabloph ",Related and informative,Mon Dec 03 03:19:43 +0000 2012,train
134,275441143255285762,"hope i can come home early today should there be a heavy rainfall later . either way , am happy we are now prepared . #pabloph ",Related - but not informative,Mon Dec 03 03:27:40 +0000 2012,train
135,275441470406807552,#pabloph forecast track <URL> ,Related and informative,Mon Dec 03 03:28:58 +0000 2012,train
136,275447799611539457,pag - asa : typhoon pablo has maintained its strength and is now heading towards surigao provinces . ,Related and informative,Mon Dec 03 03:54:07 +0000 2012,train
137,275448881771327489,i will force my mama and ate ' s tomorrow not to go to work . they ' re very workaholic and can ' t afford to absent . tsk . #pablo ,Related - but not informative,Mon Dec 03 03:58:25 +0000 2012,train
138,275455840109088768,sana walang duty . . . #pabloph ,Related - but not informative,Mon Dec 03 04:26:04 +0000 2012,train
139,275457463321501697,"11:53 am . heavy rain started on 11:53 at siargao island , surigao del norte . please pray . signal #3 #pabloph #typhoonpablo ",Related and informative,Mon Dec 03 04:32:31 +0000 2012,train
140,275459577217159168,afternoon classes are caneled because of typhoon pablo . . ,Related and informative,Mon Dec 03 04:40:55 +0000 2012,train
141,275463394054791171,"el tifón #bopha , de cat . 4 y 9 4 7 hpa en su centro , va camino de filipinas . lleva vientos sostenidos entre 2010 y 2 4 9 km / h h . . . ",Related and informative,Mon Dec 03 04:56:05 +0000 2012,train
142,275469291242016768,this just in : cagayan de oro suspends classes in all levels . preemptive evacuation starts 2pm . #pabloph ,Related and informative,Mon Dec 03 05:19:31 +0000 2012,train
143,275470343995527168,<USR> <USR> <USR> <USR> typhoon bopha heads towards philippines <URL> ,Related and informative,Mon Dec 03 05:23:42 +0000 2012,train
144,275471107371446272,jgh from school - dad ' soffice . cancelled ang afternoon classes dahil sa lintek na bagyo ! -_- please lord ! wag madamay ang mindanao . :( #pablo ,Related and informative,Mon Dec 03 05:26:44 +0000 2012,train
145,275476203471773697,"pag - asa says typhoon pablo is not expected to get stronger , has reached maximum strength at 1 7 5 kph . still 3 x stronger th . . . ",Related and informative,Mon Dec 03 05:46:59 +0000 2012,train
146,275477331726970881,#pabloph . . . . . pwede ka ma stop ? ! ? ! ,Related - but not informative,Mon Dec 03 05:51:28 +0000 2012,train
147,275477948285452288,how are you preparing for #pabloph ? ,Related - but not informative,Mon Dec 03 05:53:55 +0000 2012,train
148,275478791323787264,#pabloph katakot ! ayaw ko pang mamatay gusto ko pang tumanda tsk tsk ,Related - but not informative,Mon Dec 03 05:57:16 +0000 2012,train
149,275482318746038272,#cdo mayor emano declared no classes at all levels this aft ( dec . 3 ) & whole day tom ( dec . 4 ) source : magnum radio ( 12 : 1 . . . ,Not related,Mon Dec 03 06:11:17 +0000 2012,train
150,275482985636196352,#me #pablo #brothers #family #siblings #love #tagsforlikes #tflers #instagood #tweegram #photooftheday #me  <URL> ,Not related,Mon Dec 03 06:13:56 +0000 2012,train
151,275483572868091904,kagay - anons on alert mode as we are bracing for the typhoon to hit the area tonight . #pabloph ,Related and informative,Mon Dec 03 06:16:16 +0000 2012,train
152,275484130681188352,<USR> thanks for info . . our emergency team is monitoring the situ from here in hk . . keep it coming . #pabloph #cdo ,Related and informative,Mon Dec 03 06:18:29 +0000 2012,train
153,275499767046471680,"xavier university / ateneo de cagayan #walangpasok tues . , dec . 4 declared by father bobby yap . #pabloph #cdo | via <USR> . . . ",Related and informative,Mon Dec 03 07:20:37 +0000 2012,train
154,275501893575376896,this just in : cagayan de oro suspends classes in all levels . preemptive evacuation starts 2pm . #pabloph #walangpasok | via . . . ,Related and informative,Mon Dec 03 07:29:04 +0000 2012,train
155,275503827141132288,google gets ready to help ph prepare for #pabloph through <URL> <URL> | <USR> ,Related and informative,Mon Dec 03 07:36:45 +0000 2012,train
156,275504116569092096,preparing for typhoon pablo . <URL> ,Related - but not informative,Mon Dec 03 07:37:54 +0000 2012,train
157,275511641112731648,keep safe davaoenos ! #pabloph is coming . ,Related - but not informative,Mon Dec 03 08:07:48 +0000 2012,train
158,275512295428345856,signal no . 2 sa #bukidnon . walang lusot . even the bukid has threat . #pablo who are you ? ,Related and informative,Mon Dec 03 08:10:24 +0000 2012,train
159,275514455515881472,"with typhoon bopha ( local name pablo ) now inside philippine area of responsibility , storm signal warnings are . . . http . . . ",Related and informative,Mon Dec 03 08:18:59 +0000 2012,train
160,275514925269536769,super typhoon pablo now being felt in mindanao . please take precautions . don ' t under - estimate this typhoon guys . decembe . . . ,Related and informative,Mon Dec 03 08:20:51 +0000 2012,train
161,275516674298494976,#pabloph hoooy ! ang landi ! kung sino sino nalang tinitira mo ! ano to ? trip mo dre ? ,Not related,Mon Dec 03 08:27:48 +0000 2012,train
162,275516699464327168,"at 04:00pm 03 / dec / 2012 , the eye of typhoon #pabloph was located <USR> southeast of hinatuan , surigao del sur . . . http :/ . . . ",Related and informative,Mon Dec 03 08:27:54 +0000 2012,train
163,275521254474280960,"dear typhoon pablo , please let us , filipinos , enjoy our christmas , it ' s the most beautiful time of the year ! don ' t be e . . . ",Related - but not informative,Mon Dec 03 08:46:00 +0000 2012,train
164,275523628450344960,"dswd field offices nakaantabay sa dadaanan ng bagyong #pabloph , standby funds at relief supplies handa na . | via <USR> #reliefph ",Related and informative,Mon Dec 03 08:55:26 +0000 2012,train
165,275524433752518656,"weather bulletin #5 tropical cyclone warning : typhoon “ #pabloph ” ( bopha ) issued at 05:00 pm , 03 december 2012 . . . http :/ . . . ",Related and informative,Mon Dec 03 08:58:38 +0000 2012,train
166,275524807070736384,"weather bulletin #5 tropical cyclone warning : typhoon “ #pabloph ” ( bopha ) issued at 05:00 pm , 03 december 2012 . . . http :/ . . . ",Related and informative,Mon Dec 03 09:00:07 +0000 2012,train
167,275524865753247744,"dswd field offices nakaantabay sa dadaanan ng bagyong #pabloph , standby funds at relief supplies handa na . | via <USR> . . . ",Related and informative,Mon Dec 03 09:00:21 +0000 2012,train
168,275530729390211072,ndrrmc : #pabloph not necessarily thrice the strength of sendong . let us not alarm the people . ,Related and informative,Mon Dec 03 09:23:39 +0000 2012,train
169,275531744445333504,#pabloph shut the * * * * up ! ,Related - but not informative,Mon Dec 03 09:27:41 +0000 2012,train
170,275531983508078592,negros occidental is now signal no . 1 . #pabloph #keepsafe ,Related and informative,Mon Dec 03 09:28:38 +0000 2012,train
