id,tweet_id,text,tag,date,partition
243,214485545521385473,#highparkfire from loveland <URL> ,Related and informative,Sun Jun 17 22:31:53 +0000 2012,train
244,214490071183802368,high park fire : kansas & amp ; nebraska national guards support colorado <URL> via <USR> [ like it ? <URL> ] ,Related and informative,Sun Jun 17 22:49:52 +0000 2012,train
138,212700856590671874,the fire in colorado is still burning ? ,Related - but not informative,Wed Jun 13 00:20:10 +0000 2012,train
139,212706464366727169,high park fire in colorado <URL> ,Related - but not informative,Wed Jun 13 00:42:27 +0000 2012,train
140,212729109418217472,"people in colorado shrug off a gigantic fire that one one can put out due to the unstoppable wind , but they have a heart attack over rain . . . ",Related and informative,Wed Jun 13 02:12:26 +0000 2012,train
141,212740098519871490,thx ! ! rt <USR> : read charitable #colorado ▸ today ' s top stories via <USR> <USR> <USR> ▸ <URL> ,Not related,Wed Jun 13 02:56:06 +0000 2012,train
142,212740819948539905,"colorado wild fire now 44,000 acres and growing - respect for the fire fighters , thoughts with the homeless ",Related and informative,Wed Jun 13 02:58:58 +0000 2012,train
143,212750642970771457,<USR> you are looking better . hope you come back to colorado springs sometime soon . ,Not related,Wed Jun 13 03:38:00 +0000 2012,train
144,212790421754085376,colorado springs hiring outlook improves - the business journal <URL> ,Not related,Wed Jun 13 06:16:04 +0000 2012,train
145,212824504689360896,"colorado , new mexico forest fire crews gain ground : ( reuters ) - fire crews battling flames roaring through natio . . . <URL> ",Related and informative,Wed Jun 13 08:31:30 +0000 2012,train
146,212841818780467200,colorado to double wildfire crews <URL> ,Related and informative,Wed Jun 13 09:40:18 +0000 2012,train
147,212847162315382785,colorado state university classes disrupted by high park fire – 9 news <URL> ,Related and informative,Wed Jun 13 10:01:32 +0000 2012,train
148,212847581733208064,colorado to double wildfire crews : officials plan to more than double the amount of fire engines battling the ra . . . <URL> ,Related and informative,Wed Jun 13 10:03:12 +0000 2012,train
149,212860399547187201,"search healthcare $ registered nurse ( rn ) at select specialty hospital ( colorado springs , co ) <URL> ",Not related,Wed Jun 13 10:54:08 +0000 2012,train
150,212887096262791168,"colorado , new mexico forest fire crews gain ground . ( reuters ) story : <URL> ",Related and informative,Wed Jun 13 12:40:13 +0000 2012,train
151,212913709121671170,4 northern rockies t2ia crews are mobilizing to colorado and new mexico to assist with wildland fire suppression efforts . ,Related and informative,Wed Jun 13 14:25:58 +0000 2012,train
152,212937008484589570,"#highparkfire live briefing : bill hahnenberg , cmdr : not the kind of fire where we fight for a couple days and head home . here a long time . ",Related - but not informative,Wed Jun 13 15:58:33 +0000 2012,train
153,212940548472971264,<USR> poncha springs colorado co <URL> ,Not related,Wed Jun 13 16:12:37 +0000 2012,train
154,212951164256391169,#highparkfire update : fire officials now say they may not be able to put the fire out until next summer ! ,Related and informative,Wed Jun 13 16:54:48 +0000 2012,train
155,212970143511363587,great one here : colorado wildfire roars to 73 square miles - fox news [ a link in my bio ] ,Related and informative,Wed Jun 13 18:10:13 +0000 2012,train
156,213002380910927874,"colorado wildfire smoke blows into cheyenne , wyo . - usa today : usa todaycolorado wildfire smoke blows into cheyenne , wyo . usa todaylov . . . ",Related and informative,Wed Jun 13 20:18:19 +0000 2012,train
157,213003463032963072,"colorado wildfire smoke smudges skies in wyoming : loveland , colo . ( ap ) - - smoke from a massive northern colo . . . <URL> ",Related and informative,Wed Jun 13 20:22:37 +0000 2012,train
158,213007598637678592,"colorado wildfire smoke chokes cheyenne , wyo . – <URL> <URL> ",Related and informative,Wed Jun 13 20:39:03 +0000 2012,train
159,213011574850461698,"so i set the world on fire ! ( whoops , sorry about that , colorado ) ",Related - but not informative,Wed Jun 13 20:54:51 +0000 2012,train
160,213015790109196288,wow this is the most amazing map of the #highparkfire i have seen . takes a while to load but worth it . <URL> ,Related and informative,Wed Jun 13 21:11:36 +0000 2012,train
161,213025390875246593,"other / attorney / in house / colorado springs , colorado - usa - co - colorado springs : license management analyst 3 - fin . . . <URL> ",Not related,Wed Jun 13 21:49:45 +0000 2012,train
162,213047834579173377,pic of #highparkfire from estes park high school <URL> ,Related and informative,Wed Jun 13 23:18:56 +0000 2012,train
0,211040709124440064,#intern #us #tattoo #wisconsin #ohio #nc #pa #florida #colorado #iowa #nevada #virginia #nv #mlb travel destinations - - - > <URL> ,Not related,Fri Jun 08 10:23:20 +0000 2012,train
1,211111710294163457,get in on the fun every thursday with the <USR> #funbrief <URL> #cosprings #colorado ,Not related,Fri Jun 08 15:05:28 +0000 2012,train
2,211157222699433985,welcome to our newest studentathlete - reagan biechler from colorado springs ( co ) ’ 13 - baseball . <URL> ,Not related,Fri Jun 08 18:06:19 +0000 2012,train
3,211162553659830272,denver post : #colorado governor signs bill creating rules for public access to ballots <URL> #opengov ,Not related,Fri Jun 08 18:27:30 +0000 2012,train
4,211216962162933761,"pretty sure i ' m going to live in manitou springs , co someday . maybe live here and work in colorado springs ? ? #theplan ",Not related,Fri Jun 08 22:03:42 +0000 2012,train
5,211229146611843072,flying over the beautiful snow capped #mountains of #colorado #livingsocial #iphonesia #hdr #instagood <URL> ,Not related,Fri Jun 08 22:52:07 +0000 2012,train
6,211232623706640384,it isn ' t a beach but just as great #colorado #summer <URL> ,Not related,Fri Jun 08 23:05:56 +0000 2012,train
245,214509692133703683,"unprecedented colorado wildfires continue , as strong winds and looting add to the problem : ( the blaze / ap ) - - cre . . . <URL> ",Related and informative,Mon Jun 18 00:07:50 +0000 2012,train
246,214519502602383360,search ends for japanese climbers on mt . mckinley <URL> #sumco #colorado ,Not related,Mon Jun 18 00:46:49 +0000 2012,train
247,214521964692389889,"3 days and its just me , family and the joy of waking up to the mountains right outside my window . #colorado #excited ",Not related,Mon Jun 18 00:56:36 +0000 2012,train
248,214527358533767170,#note please those affected by #highparkfire know that auth will make arrangements to get the affected #animals out - do not f . . . ,Related - but not informative,Mon Jun 18 01:18:02 +0000 2012,train
249,214533540975616002,". . . keeping a wary eye on the #springerfire . sure , it ' s a way from us now , but so was hayman before it blew up . ",Related - but not informative,Mon Jun 18 01:42:36 +0000 2012,train
250,214545406636474369,holy mcgillicutty ! wind gusts up to 60 tonight ? ? #needabreak . #highparkfire ,Related and informative,Mon Jun 18 02:29:45 +0000 2012,train
251,214569351930576896,biking is better than most things . #mtb #colorado #sunset #bike #nature #sky <URL> ,Not related,Mon Jun 18 04:04:54 +0000 2012,train
252,214570425664024576,sunset in my hometown fort collins . high park fire smoke . #highparkfire <URL> ,Related - but not informative,Mon Jun 18 04:09:10 +0000 2012,train
253,214672162693451777,"unprecedented colorado wildfires continue , as strong winds and looting add to the problem <URL> ",Related and informative,Mon Jun 18 10:53:26 +0000 2012,train
254,214706371466235906,"2 bd 2 ba ranch townhouse in desirable hover ridge in #longmont | $224,900 | call suz : 720.810.0683 #realestate #property #boulder #colorado ",Not related,Mon Jun 18 13:09:22 +0000 2012,train
255,214713954734317569,colorado high park fire : potential looters pose new threat - abc news : abc newscolorado high park fire : potentia . . . <URL> ,Related and informative,Mon Jun 18 13:39:30 +0000 2012,train
256,214722393673969665,"denver news : colorado to sizzle with record heat monday , fire danger is high <URL> ",Related and informative,Mon Jun 18 14:13:02 +0000 2012,train
257,214745932141563913,officials in #colorado update the status of the high park #wildfire . live : <URL> ,Related and informative,Mon Jun 18 15:46:34 +0000 2012,train
258,214763543998898176,"rockus - photos : david bazan at fuel / friends house show , colorado springs <URL> ",Not related,Mon Jun 18 16:56:33 +0000 2012,train
259,214769118254071808,see if our business loans are right for you . <URL> #construction #commercial #colorado #business #economy ,Not related,Mon Jun 18 17:18:42 +0000 2012,train
260,214789578056404992,that park is amazing ! “ <USR> : thanks etnies for helpin us on the #yeahzinetrip we made it to colorado springs ! ! ht . . . ,Not related,Mon Jun 18 18:40:00 +0000 2012,train
261,214794103693643776,"concern today for #highparkfire : explosive weather conditions because of heat , high winds and low humidity . ",Related and informative,Mon Jun 18 18:57:59 +0000 2012,train
262,214810230821879808,"jogger hit , killed by vehicle in denver is identified <URL> #colorado ",Not related,Mon Jun 18 20:02:04 +0000 2012,train
263,214826689233027072,"colorado wildfire : extreme weather conditions stoke high park fire , tax firefighters <URL> via <USR> ",Related and informative,Mon Jun 18 21:07:28 +0000 2012,train
264,214829348434345986,3 more homes may have burned in colorado wildfire <URL> #aspen ,Related and informative,Mon Jun 18 21:18:02 +0000 2012,train
265,214849564992221184,firefighters are up against dangerous conditions trying to control the #colorado wildfire . the latest from <USR> 8 & a . . . ,Related and informative,Mon Jun 18 22:38:22 +0000 2012,train
266,214850416427548672,ap video : wildfire tearing through northern colorado destroys the house that jeff corum recently renovated : <URL> . . . ,Related and informative,Mon Jun 18 22:41:45 +0000 2012,train
7,211281973870727170,#colorado . told you its #amazing <URL> ,Not applicable,Sat Jun 09 02:22:02 +0000 2012,train
8,211333983269695488,#colorado #news #crime 3 bodies found in la plata county friday | <URL> <URL> via <USR> ,Not related,Sat Jun 09 05:48:42 +0000 2012,train
9,211380242227539968,checkmate payday loans colorado springs <URL> ,Not related,Sat Jun 09 08:52:31 +0000 2012,train
10,211437603529039872,"free #htc #wildfire s , 250 minutes , 5,000 texts and 5 0 0 mb data for only £7.50 per month at #carphone . . #deals <URL> ",Not related,Sat Jun 09 12:40:27 +0000 2012,train
11,211490716004777984,wildly popular tough mudder adventure race gives #colorado ski areas some summertime crowds : <URL> ,Not related,Sat Jun 09 16:11:30 +0000 2012,train
12,211511062573490177,day 9 - your view . there ' s no other view like one on top of a mountain . i miss camp so much . #colorado <URL> ,Not related,Sat Jun 09 17:32:21 +0000 2012,train
13,211545661387194369,#colorado <URL> ,Not related,Sat Jun 09 19:49:51 +0000 2012,train
14,211557401231495171,tanker helicopter heads up to paradise park to drop water on #highparkfire . <URL> ,Related and informative,Sat Jun 09 20:36:29 +0000 2012,train
15,211561134187225089,the champ <URL> statue pro rodeo hall of fame colorado springs #photo #statue #rodeo ,Not related,Sat Jun 09 20:51:19 +0000 2012,train
16,211565974422425600,#evacuation center cache la poudre middle school 3515 west county road 5 4 g in laporte . #colorado #wildfire ,Related and informative,Sat Jun 09 21:10:33 +0000 2012,train
17,211571531841675265,frontier ranch here i come ! ! ! ! #timetodrive24hours #tooexcitedtobebored #colorado <USR> <USR> ,Not related,Sat Jun 09 21:32:38 +0000 2012,train
18,211601680507207681,normal people watching horse related programming today are watching the belmont stakes . <USR> is watching #wildfire . ,Not related,Sat Jun 09 23:32:26 +0000 2012,train
19,211607187653533697,2 0 f degrees cooler tomorrow in north central & northeastern #colorado . highs in the mid and upper 70 ' s . #highparkfire #cowx #heat #coolbreak ,Related and informative,Sat Jun 09 23:54:19 +0000 2012,train
47,211971932697010178,mulberry & lemay vie west 30 min ago . can hardly believe it ' s actually 15 miles away ! #highparkfire <URL> . . . ,Related and informative,Mon Jun 11 00:03:41 +0000 2012,train
48,211976521278164993,#wildfire high park fire <URL> ,Related and informative,Mon Jun 11 00:21:55 +0000 2012,train
49,211991952135172098,this is crazy #highparkfire <URL> ,Related and informative,Mon Jun 11 01:23:15 +0000 2012,train
50,212000114246553600,rt <USR> : sw side of ft collins . it ' s like a scene from independence day . #highparkfire <URL> ,Related and informative,Mon Jun 11 01:55:40 +0000 2012,train
51,212002932818841602,"#highparkfire press conference : 20,000 acres , 0 containment , type 1 incident command takes over tomorrow ",Related and informative,Mon Jun 11 02:06:52 +0000 2012,train
52,212019143803797505,#ifwt colorado wildfires getting worse - <URL> ,Related and informative,Mon Jun 11 03:11:17 +0000 2012,train
53,212023103197421569,colorado fire displaces hundreds ; 1 person missing : firefighters in colorado and new mexico are battling wind - fu . . . <URL> ,Related and informative,Mon Jun 11 03:27:01 +0000 2012,train
54,212024361513795584,"hundreds evacuated as colorado , new mexico fires spread <URL> ",Related and informative,Mon Jun 11 03:32:01 +0000 2012,train
55,212025686918049793,colorado #wildfire doubles in size on sunday . <URL> ,Related and informative,Mon Jun 11 03:37:17 +0000 2012,train
56,212032414564880384,"#larimercounty colorado , #highparkfire map of fire : <URL> ",Related and informative,Mon Jun 11 04:04:01 +0000 2012,train
57,212046599696826369,smoke plume from #highparkfire . viewed from northern #boulder county . <URL> ,Related and informative,Mon Jun 11 05:00:23 +0000 2012,train
58,212056699572469760,#telluride #colorado #landscape <URL> ,Not related,Mon Jun 11 05:40:31 +0000 2012,train
59,212058314387881985,#offer <USR> we can take in a couple or small family + pets at our house for evacuees of #highparkfire - #loc live in windsor . ,Related and informative,Mon Jun 11 05:46:56 +0000 2012,train
60,212061829235613698,"sunset i shot last april on top of buckhorn mountain , at #shilohguestranch , now under #highparkfire . <URL> ",Related and informative,Mon Jun 11 06:00:54 +0000 2012,train
61,212099863171710976,cnn : homes at risk from colorado wildfire : hundreds of families took refuge early monday at a northern col . . . <URL> #news ,Related and informative,Mon Jun 11 08:32:02 +0000 2012,train
62,212137133736075264,homes at risk from colorado wildfire : hundreds of families took refuge early monday at a northern colorado . . . <URL> #cnn ,Related and informative,Mon Jun 11 11:00:08 +0000 2012,train
63,212158197543337984,#highparkfire apparently now larger than the city of boulder at approximately 31.25 sq miles ,Related and informative,Mon Jun 11 12:23:50 +0000 2012,train
64,212169203422199808,every crew out there is risking their life . our thoughts are with all of them #highparkfire ,Related - but not informative,Mon Jun 11 13:07:34 +0000 2012,train
65,212176367289253888,"pray for rain ! rt <USR> : #highparkfire is now at 36,930 acres . ",Related and informative,Mon Jun 11 13:36:02 +0000 2012,train
66,212185569588035585,we ' ll second that ! rt <USR> : shout out to all local news agencies keeping people updated on the #highparkfire ,Related and informative,Mon Jun 11 14:12:36 +0000 2012,train
67,212189675786477569,"colorado wildfire : high park fire in larimer county now up to 36,000 acres burned <URL> ",Related and informative,Mon Jun 11 14:28:55 +0000 2012,train
68,212193589088890880,"#highparkfire explodes to 36,930 acres , 400 personnel on site , more evacuations ordered . story & photos : http :/ . . . ",Related and informative,Mon Jun 11 14:44:28 +0000 2012,train
69,212197095518633984,<USR> great point . did see a request for tankers form canada to aid has been made . #highparkfire ,Related and informative,Mon Jun 11 14:58:24 +0000 2012,train
70,212200052511342594,colorado ' s high park fire has burned nearly 58 square miles . <URL> ,Related and informative,Mon Jun 11 15:10:09 +0000 2012,train
71,212201952547840000,"follow <USR> rt <USR> rt <USR> : #openfollow fort collins , colorado wildfire spreads as new mexico . . . follow <USR> ",Related and informative,Mon Jun 11 15:17:42 +0000 2012,train
72,212202460046049280,"“ latest info : 36,930 acres , 18 structures damaged , 1 person missing . all stories and updates here : <URL> #highparkfire ” ",Related and informative,Mon Jun 11 15:19:43 +0000 2012,train
73,212212127929344001,next #highparkfire resident briefing : 3pm mckee bldg at the ranch in loveland . <USR> #denver7 ,Related and informative,Mon Jun 11 15:58:08 +0000 2012,train
74,212214560617275392,follow the latest #highparkfire updates with our live blog & chat room <URL> #breakingnews #fortcollins ,Related and informative,Mon Jun 11 16:07:48 +0000 2012,train
75,212220457783541761,"i ' m at east library ( colorado springs , co ) <URL> ",Not related,Mon Jun 11 16:31:14 +0000 2012,train
76,212221690904723458,great info on how to help #people and #pets <URL> via <USR> #highparkfire #cofire ,Related and informative,Mon Jun 11 16:36:08 +0000 2012,train
77,212227898512388096,best wishes to all of my northern colorado friends who are in the path of the out of control high park fire . ,Related - but not informative,Mon Jun 11 17:00:48 +0000 2012,train
78,212228347286130689,"due to colorado wildfires , the trip is cancelled . so instead we will be driving through nevada , and going to california . ",Related and informative,Mon Jun 11 17:02:35 +0000 2012,train
79,212228666070011904,photos : fire threatens man and nature : photos : northern colorado fire rages on <URL> ,Related and informative,Mon Jun 11 17:03:51 +0000 2012,train
80,212231669170716672,mt <USR> : please keep #highparkfire firefighters in your thoughts / prayers . difficult day looms for them . ,Related - but not informative,Mon Jun 11 17:15:47 +0000 2012,train
81,212231891477217283,map of #highparkfire as of 00:20 this morning . <URL> ,Related and informative,Mon Jun 11 17:16:40 +0000 2012,train
82,212234550649163777,"my friend took this at horsetooth reservoir , one of my favorite places in co . . #devastating #colorado <URL> ",Related and informative,Mon Jun 11 17:27:14 +0000 2012,train
83,212235003646586880,colorado wildfire ' moving fast ' <URL> ,Related and informative,Mon Jun 11 17:29:02 +0000 2012,train
84,212242750534451200,rt <USR> : #highparkfire <USR> <USR> people who want to volunteer may call 211 to be put on a wait . . . ,Related and informative,Mon Jun 11 17:59:49 +0000 2012,train
85,212242754703601664,"sending lots of positive thoughts to larimer county , fort collins and the people affected by the #highparkfire ",Related - but not informative,Mon Jun 11 17:59:50 +0000 2012,train
86,212245812367982592,photo of the colorado wildfire from space ( via <USR> ) <URL> #highparkfire #fortcollins #highpark #lemay via <USR> ,Related and informative,Mon Jun 11 18:11:59 +0000 2012,train
87,212298127925977088,"damage assessment teams for #highparkfire being assembled to determine what ' structures have been burned , damaged or untouched . ",Related and informative,Mon Jun 11 21:39:52 +0000 2012,train
88,212298199229149184,"continues to have multiple heads , or fronts firefighters are working . some homes found not burned in fire area ",Related and informative,Mon Jun 11 21:40:09 +0000 2012,train
89,212306336183091200,"new mexico , colorado fires burn out of control <URL> ",Related and informative,Mon Jun 11 22:12:29 +0000 2012,train
90,212311709082337281,the copter is on the way to the #highparkfire . we ' ll be airing it live throughout our coverage . you can also follow <USR> for pics . ,Related and informative,Mon Jun 11 22:33:50 +0000 2012,train
91,212311717449973761,#boulder #colorado #hiking <USR> mount sanitas summit <URL> ,Not related,Mon Jun 11 22:33:52 +0000 2012,train
92,212315735609966592,#highparkfire - confirmed cause of fire is lightning strike ,Related and informative,Mon Jun 11 22:49:50 +0000 2012,train
93,212319443383103488,<USR> <USR> <USR> <USR> any ideas on a domain name ? re #highparkfire house matching w displaced people . ,Related and informative,Mon Jun 11 23:04:34 +0000 2012,train
163,213059129852436481,<USR> sara in colorado springs . . . #btturns1 ,Not related,Thu Jun 14 00:03:49 +0000 2012,train
164,213066859971477504,#colorado team usa to compete at pan am zonal fencing championships in . . . <URL> ,Not related,Thu Jun 14 00:34:32 +0000 2012,train
165,213070509003374592,"tanker update : 6 pm , 37 drops , 58,557 gals retardant on #highparkfire from #jeffcoairtankerbase . . . . <URL> ",Related and informative,Thu Jun 14 00:49:02 +0000 2012,train
166,213084463436009474,i miss my sister already . #colorado ,Not related,Thu Jun 14 01:44:29 +0000 2012,train
167,213087655309746176,"love sippin this <USR> singletrack while on the train in glenwood canyon , #colorado ! <URL> ",Not related,Thu Jun 14 01:57:11 +0000 2012,train
168,213092076093587457,miss it already #colorado <URL> ,Not related,Thu Jun 14 02:14:45 +0000 2012,train
169,213103874708471808,airstrip in colorado springs . ,Related - but not informative,Thu Jun 14 03:01:37 +0000 2012,train
170,213121226510565376,"new post : new poll : high support for marijuana legalization in colorado , 61% say regulate like alc <URL> #co #colorado ",Not related,Thu Jun 14 04:10:34 +0000 2012,train
171,213125177540739072,we ' re finishing up our #highparkfire coverage for the night . <USR> will have the very latest tomorrow am on <USR> ,Related - but not informative,Thu Jun 14 04:26:16 +0000 2012,train
172,213130902790873088,poetic . #highparkfire <URL> ,Related - but not informative,Thu Jun 14 04:49:01 +0000 2012,train
173,213137450086838272,can it be sunday morning already ? #colorado #plz #ihatetexas ,Not related,Thu Jun 14 05:15:02 +0000 2012,train
174,213138934887223296,photos : here ' s an updated look at the #highparkfire through the lens of <USR> : <URL> ,Related and informative,Thu Jun 14 05:20:56 +0000 2012,train
175,213263585382637568,colorado i ' ll see you soon #colorado #heaven #sonicbloom #festyseason #mountains 💗 💗 💗 <URL> ,Not related,Thu Jun 14 13:36:15 +0000 2012,train
176,213265103724888064,armed robbers get away : colorado springs police say two black men entered the ambassador adult entertainment store . . . <URL> ,Not related,Thu Jun 14 13:42:17 +0000 2012,train
177,213266525606526977,rt <USR> : <USR> just told 1310 kfka the acreage of the #highparkfire may grow significantly today ,Related and informative,Thu Jun 14 13:47:56 +0000 2012,train
178,213275195224494080,"#highparkfire fundraiser this saturday , from 11 - 2 . with <USR> and many others , so stay tuned for more details . ",Related and informative,Thu Jun 14 14:22:23 +0000 2012,train
179,213278894600634369,"forlan no inter : sites na europa dizem que sim . mas lembrem - se , a fonte de todos eles é o neto . | #inter #colorado ",Not applicable,Thu Jun 14 14:37:05 +0000 2012,train
180,213290454127616003,#ayp #arvada #colorado ( <USR> personal benefit services wealth management w / <USR> ) <URL> #ayp #a . . . <URL> ,Not related,Thu Jun 14 15:23:01 +0000 2012,train
181,213295311106482178,watch #highparkfire live update from officials : <URL> ,Related and informative,Thu Jun 14 15:42:19 +0000 2012,train
182,213303712284811264,"#highparkfire live briefing : commander , this fire could cross the river . if it does , we ' re going to have a hard time wi . . . ",Related and informative,Thu Jun 14 16:15:42 +0000 2012,train
183,213307550081359872,"really : i know we not talking about bottle fights . . . not when colorado has wildfires , kkk . . . <URL> ",Related - but not informative,Thu Jun 14 16:30:57 +0000 2012,train
184,213336062980915200,"website containing fire info , maps , disaster recovery center details <URL> #cofire #smem ",Related and informative,Thu Jun 14 18:24:15 +0000 2012,train
185,213348184506908673,#highparkfire another evacuation area notice has been lifted . please check out link <URL> ,Related and informative,Thu Jun 14 19:12:25 +0000 2012,train
186,213356292113305600,thunderstorms expected to affect nw portion of the #highparkfire by 2:30 pm today - 20 - 30 mph gusts w / light to modera . . . ,Related and informative,Thu Jun 14 19:44:38 +0000 2012,train
187,213373622943891457,"homeowners from the stratton park , pine acres / parts of poudre canyon have been notified that their homes have been destroyed . #highparkfire ",Related and informative,Thu Jun 14 20:53:30 +0000 2012,train
188,213384297481113602,"colorado wildfire now over 50,000 acres , officials say ; more than 1,300 personnel battling the blaze - <USR> ht . . . ",Related and informative,Thu Jun 14 21:35:55 +0000 2012,train
189,213387053143031809,marsha and her husband had to leave their horses and evacuate immediately from the #highparkfire . larimer humane . . . h . . . ,Related and informative,Thu Jun 14 21:46:52 +0000 2012,train
190,213391209673134080,"#highparkfire has burned about 73 square miles . washington , dc measures 68 square miles . nasa photo t . co ",Related and informative,Thu Jun 14 22:03:23 +0000 2012,train
191,213413158474358784,"as per this morning ' s burn maps , we ' ve still managed to remain away from the fire . #highparkfire #grateful ",Related and informative,Thu Jun 14 23:30:36 +0000 2012,train
192,213416409043181568,watch live : colorado wildfire aerials <URL> ,Related and informative,Thu Jun 14 23:43:31 +0000 2012,train
294,215249416393719808,big colorado thank you to <USR> for sending more drinks to the frontline . #highparkfire <URL> ,Related - but not informative,Wed Jun 20 01:07:14 +0000 2012,train
295,215261927994167296,"wells fargo is now looking for qualified #job applicants in colorado springs , co . <URL> #tweetmyjobs ",Not related,Wed Jun 20 01:56:57 +0000 2012,train
296,215271793001369600,cameras come out when the bboys start dancing . . . #bboy #breaklife #denver #colorado <URL> ,Not related,Wed Jun 20 02:36:09 +0000 2012,train
297,215277044244819968,went back in the ole memory banks and relived a mountain hike with my late great brother mike . posting about it tomorrow . #colorado #hiking ,Not related,Wed Jun 20 02:57:01 +0000 2012,train
298,215277946032758784,<USR> <USR> we need that truck here ! #colorado #gmchat ,Not related,Wed Jun 20 03:00:36 +0000 2012,train
299,215286380757127168,"prayers for the residents , firefighters and all those trying to put out the fires ! #highparkfire #coloradofires hope ev . . . ",Related - but not informative,Wed Jun 20 03:34:07 +0000 2012,train
300,215303988445319170,#colorado #sky watch redgage - <URL> ,Not related,Wed Jun 20 04:44:05 +0000 2012,train
301,215317343130238976,wildfires could force more evacuations - wtvq <URL> #wildfire ,Related and informative,Wed Jun 20 05:37:09 +0000 2012,train
302,215352826958843904,"massive colo . wildfire 50 percent contained , but still growing #highparkfire <URL> ",Related and informative,Wed Jun 20 07:58:09 +0000 2012,train
303,215426868973801473,"full f load from las vegas , nv to colorado springs , co on jun 20 . 813 miles . <URL> ",Not related,Wed Jun 20 12:52:22 +0000 2012,train
304,215433714094710784,"pro power rooter , colorado springs , co <URL> ",Not related,Wed Jun 20 13:19:34 +0000 2012,train
305,215449295938265089,aftermath of a forest fire <URL> via <USR> - - 16 #photos #wildfire #environment ,Related and informative,Wed Jun 20 14:21:29 +0000 2012,train
306,215458431111405568,"today ' s photo - girafe at the denver zoo - denver , colorado - <URL> #tbex #tbexrr #colorado <USR> #photography ",Not related,Wed Jun 20 14:57:47 +0000 2012,train
307,215465313989427200,"#highparkfire new acreage for high park fire is 65,738 with 55% containment . here is link for updated map http :// t . . . . ",Related and informative,Wed Jun 20 15:25:08 +0000 2012,train
308,215476110127927297,beware of misinformation and agendas : check sources before retweeting . let ' s keep it factual ! #highparkfire ,Not related,Wed Jun 20 16:08:02 +0000 2012,train
309,215518451614236674,"lovell wins big at the big house : colorado springs , co 6/19/12 - brad lovell set the pro - light class on fire thi . . . <URL> ",Not related,Wed Jun 20 18:56:17 +0000 2012,train
310,215527213519482881,colorado lgbt military leads gay pride parade <URL> #colorado ,Not related,Wed Jun 20 19:31:06 +0000 2012,train
