,id,tweet_id,text,tag,date,partition
51,51,347917680411553794,"to everyone in southern #alberta , stay safe and dry during this insane #flooding ! for anyone in the affected areas , <URL> ",Related and informative,Fri Jun 21 03:23:33 +0000 2013,train
52,52,347918284366168065,"mandatory evacuations ordered in calgary from flooding ; 100,000 people may be affected <URL> ",Related and informative,Fri Jun 21 03:25:57 +0000 2013,train
53,53,347918506660073472,i just can ' t believe it . stay safe everyone . #yycflood #downtownyyc #abflood <URL> ,Related - but not informative,Fri Jun 21 03:26:50 +0000 2013,train
54,54,347918808662556673,live feed : bow river at the 1 0 th street bridge by kensington <URL> #yycflood #abflood via <USR> ,Related and informative,Fri Jun 21 03:28:02 +0000 2013,train
55,55,347919739785449472,<3 goes out to the folks in #calgary . #abflood looks to be a bad one this time around . hope the evacuees get out safe . #canadianlove ,Related and informative,Fri Jun 21 03:31:44 +0000 2013,train
56,56,347920062780407811,rt <USR> bow crescent flooding ! ! view from silver springs hill . #yycflood #bowness #calgary <URL> ,Related and informative,Fri Jun 21 03:33:01 +0000 2013,train
57,57,347920293429395456,there is a lower bridge deck on this bridge #abflood #yycflood <URL> ,Related - but not informative,Fri Jun 21 03:33:56 +0000 2013,train
58,58,347921119724060672,please note - #smbyyc #41 has been cancelled ! up to 1 0 0 k ppl affected by #yycflood - we need ppl to stay safe ! please rt ,Related and informative,Fri Jun 21 03:37:13 +0000 2013,train
59,59,347921186816147459,rt <USR> : please evacuate the following areas of #yyc : <URL> #yycflood please rt ,Related and informative,Fri Jun 21 03:37:29 +0000 2013,train
60,60,347921258152865793,maps : evacuated areas in the city of calgary : <URL> #yyc #yycfloods ,Related and informative,Fri Jun 21 03:37:46 +0000 2013,train
61,61,347922013106606081,rt <USR> : please note - #smbyyc #41 has been cancelled ! up to 1 0 0 k ppl affected by #yycflood - we need ppl to stay safe ! p … ,Related and informative,Fri Jun 21 03:40:46 +0000 2013,train
62,62,347922340274905089,city of calgary not under boil water order . <USR> #yyc <URL> #yycflood ,Related and informative,Fri Jun 21 03:42:04 +0000 2013,train
63,63,347922856157523970,"peace bridge again , looking southwest #yycflood <URL> ",Related - but not informative,Fri Jun 21 03:44:07 +0000 2013,train
64,64,347925557314453505,city of red deer declares state of emergency : <URL> #abflood #abstorm #yqf ,Related and informative,Fri Jun 21 03:54:51 +0000 2013,train
65,65,347926857552887808,"now i will devoted my effort to keeping people up - to - date on the flooding in alberta . very sad , and i hope everyone is safe . ",Related and informative,Fri Jun 21 04:00:01 +0000 2013,train
66,66,347927046279794688,pictures are not worth the risk to your person or to our emergency responders . avoid the river . #yycflood ,Related and informative,Fri Jun 21 04:00:46 +0000 2013,train
67,67,347928271024951298,follow him : “ <USR> : taking over tweeting for <USR> during #yycflood since we ' ve reached twitter limit on our main a … ,Related and informative,Fri Jun 21 04:05:38 +0000 2013,train
68,68,347928778544128003,“ <USR> : watch : live stream of the bow river : <URL> #abflood ” ,Related and informative,Fri Jun 21 04:07:39 +0000 2013,train
69,69,347928887579254787,taking over the tweeting for <USR> during #yycflood since we have reached the twitter limit on our main account . #yyc ,Related and informative,Fri Jun 21 04:08:05 +0000 2013,train
70,70,347930896634089474,. <USR> have exceeded their tweet limit - follow <USR> for #yycflood updates . ,Related and informative,Fri Jun 21 04:16:04 +0000 2013,train
71,71,347931089580470272,"according to officials , flooding in #yyc expected to reach 6 ave , those not familiar with calgary , that ' s roughly 1 km inlan … ",Related and informative,Fri Jun 21 04:16:50 +0000 2013,train
72,72,347932373029105664,big thanks to our team in #yyc who worked to fortify our network for #abflood - loads of sandbags ! we will be monitoring it . ,Related - but not informative,Fri Jun 21 04:21:56 +0000 2013,train
73,73,347932465312174080,update : the calgary drop - in centre has been evacuated due to flooding concerns . #yyc #yycflood #abflood ,Related and informative,Fri Jun 21 04:22:18 +0000 2013,train
74,74,347932788290379776,"stay safe , alberta . #abflood ",Related - but not informative,Fri Jun 21 04:23:35 +0000 2013,train
75,75,347933274821242881,please avoid downtown if you can tomorrow . there will be a number of road closures . #yycflood #yyc ,Related and informative,Fri Jun 21 04:25:31 +0000 2013,train
76,76,347934264676978688,please stay clear of downtown tomorrow ( if you can ) . there will be a number of road closures . #yycflood #yyc ,Related and informative,Fri Jun 21 04:29:27 +0000 2013,train
77,77,347934268875481088,thanks to <USR> for sending your troops to help us with #yycflood #yyc ,Related - but not informative,Fri Jun 21 04:29:28 +0000 2013,train
78,78,347934679892099073,"<USR> : the river now ! getting dark and headin for higher ground now , everyone stay safe ! #yyc #yycflood http :// t . … ",Related and informative,Fri Jun 21 04:31:06 +0000 2013,train
79,79,347935749439619072,. <USR> expecting service disruptions tomorrow <URL> #yycflood ,Related and informative,Fri Jun 21 04:35:21 +0000 2013,train
80,80,347936533795446784,please stay clear of downtown tomorrow ( if you can ) . there will be a number of road closures . #yycflood #yyc ,Related and informative,Fri Jun 21 04:38:28 +0000 2013,train
81,81,347938937114869760,"among other odd details of the #abflood , let ’ s remember it was the night <USR> went to twitter jail . ",Related - but not informative,Fri Jun 21 04:48:01 +0000 2013,train
82,82,347941944426639360,"langevin bridge , 10:30 pm #abflood #yycflood #yyc <URL> ",Related and informative,Fri Jun 21 04:59:58 +0000 2013,train
83,83,347942602932371456,heart goes out to the flood victims in alberta . praying for the rain to stop ,Related - but not informative,Fri Jun 21 05:02:35 +0000 2013,train
84,84,347942921728835585,"canmore flood could force 100,000 from homes in canada <URL> | epoch times ",Related and informative,Fri Jun 21 05:03:51 +0000 2013,train
85,85,347942951063789568,and also evacuate this area of bowness . #yycflood 2 / 2 <URL> ,Related and informative,Fri Jun 21 05:03:58 +0000 2013,train
86,86,347943311786536960,yep this is all i could think of haha stay safe errbody #yycfloods #yyc #abstorm #abfloods <URL> ,Related - but not informative,Fri Jun 21 05:05:24 +0000 2013,train
87,87,347943362118168576,two by two ? <USR> : calgary zoo is actually moving animals to higher ground now #yyc #abflood ,Related and informative,Fri Jun 21 05:05:36 +0000 2013,train
88,88,347944733642981377,please be safe tonight and please work from home on friday due to road closures w #yycflood <URL> ,Related and informative,Fri Jun 21 05:11:03 +0000 2013,train
89,89,347945157301256194,"good news from okotoks , where the sheep river appears to have peaked , waters receding : <URL> #abflood ",Related and informative,Fri Jun 21 05:12:44 +0000 2013,train
90,90,347945933209731074,<USR> <USR> <USR> #yycflood hope yyc fire department and ems requested larger twitter traffic limit 4 future emrgnc ,Related - but not informative,Fri Jun 21 05:15:49 +0000 2013,train
91,91,347946893722152960,lol alberta flood 2013 ,Related - but not informative,Fri Jun 21 05:19:38 +0000 2013,train
92,92,347948810540036096,<USR> expected to be touring high river and area tomorrow . #abflood ,Related and informative,Fri Jun 21 05:27:15 +0000 2013,train
93,93,347949078967091201,“ <USR> : if any hot chicks in #calgary need lodging from #flooding you can have my bed i ' ll sleep on the floor tonight ” #classy #pricesless ,Related - but not informative,Fri Jun 21 05:28:19 +0000 2013,train
94,94,347950987362836480,#dbn former host russel bowers joins the show to give us eyewitness account of #calgary flooding . #cbc ,Related and informative,Fri Jun 21 05:35:54 +0000 2013,train
95,95,347952103056093184,heads up ! “ <USR> : taking over the tweeting for <USR> during #yycflood - we reached the twitter limit on our main ac … ,Related and informative,Fri Jun 21 05:40:20 +0000 2013,train
96,96,347953784955215873,reminder : all cbe and catholic school board schools closed . please rt and let the children know . #yyc #yycflood ,Related and informative,Fri Jun 21 05:47:01 +0000 2013,train
97,97,347954099536412672,please stay clear of downtown tomorrow ( if you can ) . there will be a number of road closures . #yycflood #yyc ,Related and informative,Fri Jun 21 05:48:16 +0000 2013,train
98,98,347958637769146368,i feel like nobody realized it was the first day of summer in calgary #yycflood #notsummer ,Related - but not informative,Fri Jun 21 06:06:18 +0000 2013,train
99,99,347958855889715200,road closure : many parts of elbow drive are under flood watch and are closed off . stay away ! use alternate routes #abflood  … ,Related and informative,Fri Jun 21 06:07:10 +0000 2013,train
100,100,347958868460044288,"today ' s most tweeted topics on my twitter : calgary ' s flood , instagram ' s video and north west . ",Related - but not informative,Fri Jun 21 06:07:13 +0000 2013,train
101,101,347961057878351873,"thanks for making fun of us , google . #jerks #yycflood <URL> ",Related - but not informative,Fri Jun 21 06:15:55 +0000 2013,train
102,102,347961531843084288,pray for alberta . #flood ,Related - but not informative,Fri Jun 21 06:17:48 +0000 2013,train
103,103,347962056114315264,front page of <URL> lead story . yikes . #yyc #yycflood ,Related and informative,Fri Jun 21 06:19:53 +0000 2013,train
104,104,347964547556052992,reminder : all cbe and catholic school board schools closed . please rt and let the children know . #yyc #yycflood ,Related and informative,Fri Jun 21 06:29:47 +0000 2013,train
105,105,347964602077810688,shouldice bridge is closed & between 48 av nw and bearspaw dam rd nw is closed #yycflood ,Related and informative,Fri Jun 21 06:30:00 +0000 2013,train
106,106,347964765672456192,"flyover into downtown off memorial closed , downtown could be hit bad #yycflood ",Related and informative,Fri Jun 21 06:30:39 +0000 2013,train
107,107,347965080232669184,"mandatory evacuations in 20 communities in alberta because of flooding ; 100,000 could evacuate in calgary . <URL> ",Related and informative,Fri Jun 21 06:31:54 +0000 2013,train
108,108,347965428364099585,"feels strange being evacuated from the 3 3 rd floor . trust me , if the water gets there we ' re all screwed . #yyc #yycflood #abflo … ",Related - but not informative,Fri Jun 21 06:33:17 +0000 2013,train
109,109,347966007148683265,avoid everything that is non - essential tomorrow and don ' t go anywhere if you don ' t have to . #yycflood ,Related and informative,Fri Jun 21 06:35:35 +0000 2013,train
110,110,347966581772529664,<USR> what is happening to the animals at the zoo ? #yycflood ,Related - but not informative,Fri Jun 21 06:37:52 +0000 2013,train
111,111,347967127061426177,a tribute to #calgary #yyc #flooding #okotoks <URL> ,Related - but not informative,Fri Jun 21 06:40:02 +0000 2013,train
112,112,347968645370101760,“ <USR> : yyc you ' re in good hands . one of the best mayors out there #abflood ” <USR> ,Related - but not informative,Fri Jun 21 06:46:04 +0000 2013,train
113,113,347974030852255744,flood in alberta and the miami heat wins the nba finals . . . and also a baby named north west #whatajoke #yycflood #nba ,Not related,Fri Jun 21 07:07:28 +0000 2013,train
114,114,347974060233334784,"please stay safe , everyone ! calgary sun reporter will be staffing city flood briefings this morning & tweeting from there . … ",Related - but not informative,Fri Jun 21 07:07:35 +0000 2013,train
115,115,347976702649053184,we ' ve opened residences to those evacuated due to #yycflood . if you need lodging visit an #abemerg response centre fir … ,Related and informative,Fri Jun 21 07:18:05 +0000 2013,train
116,116,347979277955895299,driving in kensington . all the power is off . weird scene . no flooding yet . #yycflood <URL> ,Related and informative,Fri Jun 21 07:28:19 +0000 2013,train
117,117,347980737582075906,thank you #yyc for the kind compliments this evening . they will help us go through the night . #yycflood ,Related - but not informative,Fri Jun 21 07:34:07 +0000 2013,train
118,118,347990522855583744,alberta flooding - canmore bragg creek high river floods calgary 2013 fl . . . : <URL> via <USR> النهر انجن ,Related and informative,Fri Jun 21 08:13:00 +0000 2013,train
119,119,347994360647917568,haven ' t heard much about the homeless during #yycflood . glad <USR> is looking out for them tonight . ,Related and informative,Fri Jun 21 08:28:15 +0000 2013,train
120,120,347994553594298369,alberta gas leak continues as extreme flooding prevents shutdown <URL> ,Related and informative,Fri Jun 21 08:29:01 +0000 2013,train
121,121,347994557809586176,this is gonna be a boring weekend if i can ' t go downtown to drink #yycflood #firstworldproblems ,Related - but not informative,Fri Jun 21 08:29:02 +0000 2013,train
122,122,348005286805655552,"as many as 100,000 people could be forced from their homes by heavy flooding in western canada . water levels peak today at noon . ",Related and informative,Fri Jun 21 09:11:40 +0000 2013,train
123,123,348007975392251904,my pmo working furiously tonight to reveal the truth of justin trudeau ' s connection to southern alberta flooding . ,Related - but not informative,Fri Jun 21 09:22:21 +0000 2013,train
124,124,348015923589963776,"flooding may force 100,000 from west canada homes - <URL> ",Related and informative,Fri Jun 21 09:53:56 +0000 2013,train
125,125,348018956071747585,"#news canada floods ' could force 100,000 from homes ' : as many as 100,000 people could be forced to fle . . . <URL> #follow ",Related and informative,Fri Jun 21 10:05:59 +0000 2013,train
126,126,348029991264600064,"an up close look at the centre street bridge , flowing through lower deck . courtesy : alex halat #yycflood <URL> ",Related and informative,Fri Jun 21 10:49:50 +0000 2013,train
127,127,348038375669915648,the city ' s <USR> says a number of bridges ( especially around the core ) are closed . bridges along deerfoot being assessed . #yycflood ,Related and informative,Fri Jun 21 11:23:09 +0000 2013,train
128,128,348045887668371456,clarifying a rumour for #yyc . there are no zoo animals being sheltered at the courts . #yycflood ,Related and informative,Fri Jun 21 11:53:00 +0000 2013,train
129,129,348048823693750272,"ooda loop : west canada flooding forces 100,000 to flee homes | <URL> ",Related and informative,Fri Jun 21 12:04:40 +0000 2013,train
130,130,348049947792384001,alberta awakes to more rain as flood crests near <URL> #yeg ,Related and informative,Fri Jun 21 12:09:08 +0000 2013,train
131,131,348051789083447297,"straight from <USR> , to all calgarians : avoid all travel that is not absolutely necessary #calgary #abflood ",Related and informative,Fri Jun 21 12:16:27 +0000 2013,train
132,132,348055513621221376,"west canada flooding forces 100,000 to flee homes <URL> ( via <USR> ) ",Related and informative,Fri Jun 21 12:31:15 +0000 2013,train
133,133,348056482518024192,"apologies friends but , we will be closed today . inglewood is shut down . #yycflood ",Related and informative,Fri Jun 21 12:35:06 +0000 2013,train
134,134,348057631732146178,"heavy flooding in canada may force 100,000 people to leave their homes : <URL> #climatechange ",Related and informative,Fri Jun 21 12:39:40 +0000 2013,train
135,135,348059787625394176,unreal situation with all the flooding in calgary . grateful that my home is safe . ,Related - but not informative,Fri Jun 21 12:48:14 +0000 2013,train
136,136,348060488044802049,stunning images from the #yycflood zone : <URL> #calgary ,Related and informative,Fri Jun 21 12:51:01 +0000 2013,train
137,137,348061796696993794,for mandatory evacuation information including locations and maps check here regularly : <URL> #yycflood ,Related and informative,Fri Jun 21 12:56:13 +0000 2013,train
138,138,348062132207747072,"photo : extreme flooding in canada may force 100,000 from homes today . this man swims after his cat : <URL> ",Related and informative,Fri Jun 21 12:57:33 +0000 2013,train
139,139,348066834060283905,this is not how you win friends . #wtf #yycflood mt <USR> : regular parking rates are in effect today . ,Related and informative,Fri Jun 21 13:16:14 +0000 2013,train
140,140,348067303813951488,"must see flooding pic from high river , ab rt <USR> : rt <USR> : high river #abstorm #abflood <URL> ",Related and informative,Fri Jun 21 13:18:06 +0000 2013,train
141,141,348068046209970177,watch : house floats down river during alberta flood <URL> ,Related and informative,Fri Jun 21 13:21:03 +0000 2013,train
142,142,348068713095897088,2 nd ave . #yycflood <URL> ,Related and informative,Fri Jun 21 13:23:42 +0000 2013,train
143,143,348069715530354688,clarifying a rumour for #yyc . there are no zoo animals being sheltered at the courts . #yycflood ,Related and informative,Fri Jun 21 13:27:41 +0000 2013,train
144,144,348071133205118976,omg ! “ <USR> : <USR> “ <USR> : #yyccc #yycflood corner of 17 and macleod <USR> 6:30 am june 21 . <URL> ,Related and informative,Fri Jun 21 13:33:19 +0000 2013,train
145,145,348072429249236992,"stay away from downtown , says #yyc mayor . latest news here : <URL> #yycflood stay informed for free . ",Related and informative,Fri Jun 21 13:38:28 +0000 2013,train
146,146,348072861245767680,rt <USR> looking at bowness park flooding <URL> #yycflood ,Related and informative,Fri Jun 21 13:40:11 +0000 2013,train
147,147,348074333463252992,watch : house washed away by flooding river in southern canada crashes into bridge <URL> ,Related and informative,Fri Jun 21 13:46:02 +0000 2013,train
148,148,348075054866763776,praying for alberta . #flooding ,Related - but not informative,Fri Jun 21 13:48:54 +0000 2013,train
149,149,348075121992400896,to all my friends in calgary & alberta . stay dry ! city remains on flood alert from rising rivers <URL> via <USR> ,Related and informative,Fri Jun 21 13:49:10 +0000 2013,train
150,150,348075403019157507,has there been any reported deaths as a result of the floods ? #abflood #yyc ,Related - but not informative,Fri Jun 21 13:50:17 +0000 2013,train
151,151,348076019577675776,alberta floods : how did it happen ? . . . <URL> via <USR> ,Related and informative,Fri Jun 21 13:52:44 +0000 2013,train
152,152,348076518678855681,wow ! rt <USR> : rt “ <USR> : stunning ! rt <USR> what was once memorial drive . #yycflood <URL> ,Related and informative,Fri Jun 21 13:54:43 +0000 2013,train
153,153,348077579858755586,rt <USR> : panorama of the city from scotsman ' s hill . #yycflood <URL> ,Related - but not informative,Fri Jun 21 13:58:56 +0000 2013,train
154,154,348077827318509568,somewhat positive note : i now have a badass story to tell my grand kids while i ' m hanging in the old folks home . #abflood ,Related - but not informative,Fri Jun 21 13:59:55 +0000 2013,train
155,155,348078208974987264,flooding from extreme rainfall is a hazard for on too . emergency in #alberta should be a call to get a 72 hour kit . better to be prepared . ,Related and informative,Fri Jun 21 14:01:26 +0000 2013,train
156,156,348078351589707777,. <USR> & <USR> pledge coordinated response to flooding <URL> #ableg #abflood #cdnpoli ,Related and informative,Fri Jun 21 14:02:00 +0000 2013,train
157,157,348078628443156480,<USR> my discovery ridge home is dry : d my waterfront condo isn ' t ; ( #yycflood ,Related - but not informative,Fri Jun 21 14:03:06 +0000 2013,train
158,158,348080608121073664,update : #yyc flood evacuation areas #abflood <URL> ,Related and informative,Fri Jun 21 14:10:58 +0000 2013,train
159,159,348080826245857280,the bow from our deck ! she ' s not happy ! #yycflooding <URL> ,Related and informative,Fri Jun 21 14:11:50 +0000 2013,train
160,160,348081438601646080,widespred flooding in alberta . no school ,Related and informative,Fri Jun 21 14:14:16 +0000 2013,train
161,161,348081795121680384,#calgarians say this is #insane . taking pics of the river waters down #macleod tr . <USR> #abflood <URL> ,Related - but not informative,Fri Jun 21 14:15:41 +0000 2013,train
162,162,348082575249666048,#yycflood #deerrun <URL> ,Related and informative,Fri Jun 21 14:18:47 +0000 2013,train
163,163,348083074371821570,oh my gosh ! my sister just sent me this pic of macleod at 9 th ave se . insane . #yycflood #downtownyyc #abflood <URL> ,Related and informative,Fri Jun 21 14:20:46 +0000 2013,train
164,164,348083380577001473,"#yycflood reporters : when you come to the next pressr , cd ya bring some ibuprofen ? cluster of your competitors will pay all our dollars ",Related - but not informative,Fri Jun 21 14:21:59 +0000 2013,train
165,165,348085293175427072,loverpie ' s photo #yyc #calgary #flood <URL> ,Related - but not informative,Fri Jun 21 14:29:35 +0000 2013,train
166,166,348085418987765762,"rt <USR> : breaking : 1,200 troops being deployed to help with flooding in alberta . <USR> ",Related and informative,Fri Jun 21 14:30:05 +0000 2013,train
167,167,348085708403130369,never seen the city this bad ! . . . macleod on 1 7 th . stay safe everyone . #yycflood <URL> ,Related and informative,Fri Jun 21 14:31:14 +0000 2013,train
168,168,348085729362067457,you may want to avoid deerfoot tr . the calf robe bridge is closed #yyc #abflood ,Related and informative,Fri Jun 21 14:31:19 +0000 2013,train
169,169,348086199140880385,oh my ! so close to me ! “ <USR> : humpty ' s on mcleod trail underwater #yycflood #yyc #photo <URL> ,Related - but not informative,Fri Jun 21 14:33:11 +0000 2013,train
170,170,348086928966553602,alert via <USR> : calf robe bridge closed . be careful and drive safely . #yycflood #chlive free news today http : … ,Related and informative,Fri Jun 21 14:36:05 +0000 2013,train
171,171,348088204009811968,our thoughts are with the residents of all the affected neighborhoods in the alberta flooding . #yycflood #abflood ,Related - but not informative,Fri Jun 21 14:41:09 +0000 2013,train
172,172,348088640238407680,this bridge is only a few blocks away from my family ' s place in #calgary ! such crazy flooding . stay safe everyone ! https://t.co/rpwdcnhv4t ,Related - but not informative,Fri Jun 21 14:42:53 +0000 2013,train
173,173,348089042887405568,serious amounts of flooding and evacuations of several neighborhoods taking place throughout calgary . <URL> ,Related and informative,Fri Jun 21 14:44:29 +0000 2013,train
174,174,348089730736463872,all #yyc schools are closed tomorrow and we are asking all people to avoid coming into the downtown core if possible . #yycflood ,Related and informative,Fri Jun 21 14:47:13 +0000 2013,train
175,175,348090011775815681,watching footage of the #yycflood crazy stuff . stay safe calgary . red cross donations are being accepted for anyone interested . ,Related - but not informative,Fri Jun 21 14:48:20 +0000 2013,train
176,176,348090145985138689,flooding in discovery ridge in calgary june 20 2013 : <URL> via <USR> #yyc #flood #calgaryflood #yycflood ,Related and informative,Fri Jun 21 14:48:52 +0000 2013,train
177,177,348090158551269379,unbelievable rt <USR> : ugh <USR> rt <USR> : memorial drive by prince ' s island #yycflood #abflood http :/ … ,Related and informative,Fri Jun 21 14:48:55 +0000 2013,train
178,178,348090431193620480,show your support to people affected by alberta floods by donating to <USR> : <URL> #abflood pls rt … ,Related and informative,Fri Jun 21 14:50:00 +0000 2013,train
179,179,348090754142445568,"rt <USR> a dirt berm on the elbow river broke in the mission neighborhood of calgary , flooding the safeway . #yyc  … ",Related and informative,Fri Jun 21 14:51:17 +0000 2013,train
180,180,348091181961461760,calgary rt <USR> : this is riverfront avenue <URL> #yycflood ,Related and informative,Fri Jun 21 14:52:59 +0000 2013,train
181,181,348091618173276160,family is safe and i have a full box of yorkshire tea . #readyforanything #yycflood ,Related - but not informative,Fri Jun 21 14:54:43 +0000 2013,train
