,id,tweet_id,text,tag,date,partition
486,935,298232680829575168,um verdadeiro heroi ! morreu pra tentar salvar a vida de pessoas que ele talvez nem conhecia ! #santamaria ,Related - but not informative,Mon Feb 04 00:53:06 +0000 2013,train
487,936,298233335124197376,"odeio ver as matérias da boate kiss , é muita tristeza . . . ",Related - but not informative,Mon Feb 04 00:55:42 +0000 2013,train
488,937,298233385455857664,a <USR> vai ficar até quando explorando essa tragédia da boate kiss ? porra ! fantastico recriou um espaço do mesmo tam . . . ,Related - but not informative,Mon Feb 04 00:55:54 +0000 2013,train
489,938,298233460974301184,como não chorar ? tô arrasada #santamaria #fantástico ,Related - but not informative,Mon Feb 04 00:56:12 +0000 2013,train
490,939,298233679065522176,que era pra sempre . . . sempre se acaba <USR> #fantástico #santamaria ,Related - but not informative,Mon Feb 04 00:57:04 +0000 2013,train
491,940,298234173980815361,"impressionante , a globo fez uma réplica real da boate kiss . poder ! #fantastico ",Related - but not informative,Mon Feb 04 00:59:02 +0000 2013,train
492,941,298234455011782656,"na hora lembrei do negócio da boate kiss lá e tals , senti um pouco do que aconteceu . da vergonha de viver num país desse . ",Related - but not informative,Mon Feb 04 01:00:09 +0000 2013,train
493,942,298235025428725760,"as vítimas da boate kiss deve ta vendo pânico lá no céu , de tão ruim que o fantástico ta ",Related - but not informative,Mon Feb 04 01:02:25 +0000 2013,train
494,943,298247117632311297,to contando pra rafaela o que aconteceu na boate kiss pq ela nao ficou sabendo ,Related - but not informative,Mon Feb 04 01:50:28 +0000 2013,train
495,944,298247935517417473,santa maria : cai número de pacientes internados após incêndio na boate kiss <URL> ,Related and informative,Mon Feb 04 01:53:43 +0000 2013,train
496,945,298252536652111873,globo simplesmente humilhando as emissoras brasileiras com essa réplica real da boate kiss . #fantastico ,Related - but not informative,Mon Feb 04 02:12:00 +0000 2013,train
497,946,298258916205273089,<USR> cruz alta tem caminhada para lembrar vítimas da boate kiss <URL> #bbb13 #tvonline #tv ,Related and informative,Mon Feb 04 02:37:21 +0000 2013,train
498,947,298276792303751168,"<USR> esta falando de malafaia e de boate kiss , alguém ouviu falar do novo presidente do senado <URL> ",Related - but not informative,Mon Feb 04 03:48:23 +0000 2013,train
499,948,298291409486749697,fantástico faz reprodução do ambiente da boate kiss <URL> ,Related and informative,Mon Feb 04 04:46:28 +0000 2013,train
500,949,298356668666875904,fiscais de santa maria devem depor contra prefeito no caso da boate kiss <URL> ,Related and informative,Mon Feb 04 09:05:47 +0000 2013,train
501,950,298468190999175168,especialistas definem plano de prevenção contra incêndio da boate kiss como <URL> ,Related and informative,Mon Feb 04 16:28:56 +0000 2013,train
502,951,298487161831948288,pq que o silas malafaia não estava na boate kiss hein ? ? ? ,Related - but not informative,Mon Feb 04 17:44:19 +0000 2013,train
503,952,298488705344217088,"kkkkkk , , , , , mineirao , , , , , , boate kiss ",Not related,Mon Feb 04 17:50:27 +0000 2013,train
504,953,298489208660688896,espuma usada na boate kiss foi comprada em loja de colchões <URL> ,Related and informative,Mon Feb 04 17:52:27 +0000 2013,train
505,954,298581382693781504,"ministério engel , participa de vigília em frente a boate kiss <URL> … #noticia #gospel rt <USR> . . . ",Related and informative,Mon Feb 04 23:58:43 +0000 2013,train
685,994,300897225695952896,<USR> <USR> 238 people died in a nightclub in brazil . mostly trampled to death in stampede following . . . ,Related and informative,Mon Feb 11 09:21:03 +0000 2013,train
686,995,300916116841177088,morre em porto alegre a 2 3 9 ª vítima do incêndio na boate kiss <URL> ,Related and informative,Mon Feb 11 10:36:07 +0000 2013,train
687,996,300926229303934977,morre em porto alegre a 2 3 9 ª vítima do incêndio na boate kiss - geral - zero hora . onde estão os administradores e gestores públicos ? eita ! ,Related and informative,Mon Feb 11 11:16:18 +0000 2013,train
688,997,300931107283664896,morre a 2 3 9 ª vítima do incêndio na boate kiss . <URL> [ <USR> ] ,Related and informative,Mon Feb 11 11:35:41 +0000 2013,train
689,998,300940682858737664,número de vítimas fatais em incêndio na boate kiss chega a 239 com morte de jovem que estava internado <URL> ,Related and informative,Mon Feb 11 12:13:44 +0000 2013,train
690,999,301104743072272385,jovem reencontra segurança que a salvou de incêndio na boate kiss : débora assumpção e rodrigo moura voltaram à b . . . <URL> ,Related - but not informative,Mon Feb 11 23:05:39 +0000 2013,train
713,470,295683106051076096,a pior imagen de tds ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! - boate kiss <URL> ,Related - but not informative,Mon Jan 28 00:02:00 +0000 2013,train
714,471,295684632739995648,"just read about the brazil nightclub fire , absolutely shocking ! ",Related - but not informative,Mon Jan 28 00:08:04 +0000 2013,train
715,472,295686063022829568,"we just need to pray , because god knows everything #prayforsantamaria #prayforbrazil ",Related - but not informative,Mon Jan 28 00:13:45 +0000 2013,train
716,473,295686583116500992,já são 248 os mortos em santa maria no rs #boatekiss #tragédia ,Related and informative,Mon Jan 28 00:15:49 +0000 2013,train
717,474,295687208063598592,e aumenta o número de mortos e o número de tristezas por uma fatalidade ( ou ñ ) #tristeza #santamaria ,Related and informative,Mon Jan 28 00:18:18 +0000 2013,train
718,475,295689699471785984,"nossa veu , essa boate kiss era 4 quadras da minha casa ! ! ",Related - but not informative,Mon Jan 28 00:28:12 +0000 2013,train
719,476,295691326857564160,pedido de oração : <URL> #santamaria ,Related - but not informative,Mon Jan 28 00:34:40 +0000 2013,train
720,477,295691372990697472,"a fire that broke out early this morning at a nightclub in santa maria , brazil has killed hundreds : <URL> ",Related and informative,Mon Jan 28 00:34:51 +0000 2013,train
721,478,295691754684968961,"video : nightclub fire kills at least 232 people in #santamaria , brazil <URL> wud ? ! ? ! ? ! ? ! 232 ? ? ? ? ? ",Related and informative,Mon Jan 28 00:36:22 +0000 2013,train
722,479,295692425756819457,#luto #santamaria :( <URL> ,Related - but not informative,Mon Jan 28 00:39:02 +0000 2013,train
723,480,295694179001040897,pagina 27 de 365 dia 27 ta marcado cara ' - ' #santamaria ,Not related,Mon Jan 28 00:46:00 +0000 2013,train
724,481,295696276127883264,#rebeldesaovivonor7 foi muito linda a homenagem para as vitimas de #santamaria #forçasantamaria ,Related - but not informative,Mon Jan 28 00:54:20 +0000 2013,train
725,482,295697698009534464,"um dia tenso 27/01/2013 , um dia que para as pessoas que foram na boate kiss , seria um dia de diversão se tornou em tragédia . ",Related - but not informative,Mon Jan 28 00:59:59 +0000 2013,train
726,483,295698088084008961,#santamaria meus sinceros sentimentos aos familiares pela perda . q deus console seus corações . #prayforsantamaria ,Related - but not informative,Mon Jan 28 01:01:32 +0000 2013,train
727,484,295698515890421762,"mano , a ultima musica q tocou na boate kiss , foi die young da kesha ! ! que medo caralhoo ",Related - but not informative,Mon Jan 28 01:03:14 +0000 2013,train
728,485,295699254087933953,eu não sei se vou conseguir dormir . pensando nas portas fechadas em #santamaria . que dor . as portas fechadas . foi crime . fechadas ! não . . . ,Related - but not informative,Mon Jan 28 01:06:10 +0000 2013,train
729,486,295700248163139584,praying for the hundreds killed in nightclub fire in brazil . so tragic :( ,Related - but not informative,Mon Jan 28 01:10:07 +0000 2013,train
730,487,295700273299603456,prestamos nossas solidariedades às vítimas de #santamaria ,Related - but not informative,Mon Jan 28 01:10:13 +0000 2013,train
731,488,295700315263614976,mãe vindo da praia com o sobrinho . a cunhada tem uma prima entre os mortos da boate kiss em santa maria . que tristeza . . . ,Related - but not informative,Mon Jan 28 01:10:23 +0000 2013,train
732,489,295700747276931072,"gruta azul : após o incendio na boate kiss , a boate gruta azul , de porto alegre teve um principio de incêndio mas os bombe . . . ",Related and informative,Mon Jan 28 01:12:06 +0000 2013,train
733,490,295704882856472577,"imagem triste , lamentável :c #santamaria <URL> ",Related - but not informative,Mon Jan 28 01:28:32 +0000 2013,train
734,491,295705537184661506,aconteceu essa tragedia em #santamaria e me lembra alguns filme tipo premonição . cada um que escapar de uma trag . . . ,Related - but not informative,Mon Jan 28 01:31:08 +0000 2013,train
735,492,295705700758331392,o que você estava fazendo hoje de madrugada enquanto a boate kiss pegava fogo ? ,Related - but not informative,Mon Jan 28 01:31:47 +0000 2013,train
736,493,295706522829332480,"' ' se é triste ver uma mãe chorar , imagine 245 . ' ' #santamaria #forçasantamaria ",Related - but not informative,Mon Jan 28 01:35:03 +0000 2013,train
737,494,295706560594849794,<URL> #santamaria ,Not applicable,Mon Jan 28 01:35:12 +0000 2013,train
738,495,295708309623803904,que tal ganhar muitos seguidores reais ? só hoje 28 / 01 #addseguidores <URL> #santamaria ,Not related,Mon Jan 28 01:42:09 +0000 2013,train
739,496,295709341414199297,e foi à boate kiss na noite de ontem . e morreu no incêndio . a mãe disse que a última lembrança era a filha dizendo t . . . ,Related - but not informative,Mon Jan 28 01:46:15 +0000 2013,train
740,497,295709446259224576,e foi à boate kiss na noite de ontem . e morreu no incêndio . a mãe disse que a última lembrança era a filha dizendo t . . . ,Related and informative,Mon Jan 28 01:46:40 +0000 2013,train
741,498,295709819564879872,"yung nangyaring sunog sa nightclub sa brazil , parang yung nangyari sa ozone sa tomas morato . :( ",Not applicable,Mon Jan 28 01:48:09 +0000 2013,train
742,499,295710964614057985,e foi à boate kiss na noite de ontem . e morreu no incêndio . a mãe disse que a última lembrança era a filha dizendo t . . . ,Related - but not informative,Mon Jan 28 01:52:42 +0000 2013,train
743,500,295711191110651905,gostei de um vídeo <USR> <URL> às vítimas do incêndio na boate kiss ,Related - but not informative,Mon Jan 28 01:53:36 +0000 2013,train
744,501,295712550048378880,estou perplexo e abalado com o incêndio na boate kiss . meus sentimentos aos familiares . estou muito triste . ,Related - but not informative,Mon Jan 28 01:59:00 +0000 2013,train
745,502,295713292427595777,brazil nightclub fire kills 233 <URL> ,Related and informative,Mon Jan 28 02:01:57 +0000 2013,train
746,503,295714689160204288,maan só eu q to achando q o incêndio la na boate kiss nao foi acidente e sim proposital ? cara ta aparecendo várias coisas q dá p suspeitar ,Related - but not informative,Mon Jan 28 02:07:30 +0000 2013,train
747,504,295715775468150784,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:11:49 +0000 2013,train
748,505,295715855138959360,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:12:08 +0000 2013,train
749,506,295715871920377856,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:12:12 +0000 2013,train
750,507,295715905474813952,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:12:20 +0000 2013,train
751,508,295715926442127361,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:12:25 +0000 2013,train
752,509,295715934868475905,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:12:27 +0000 2013,train
753,510,295715972579487745,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:12:36 +0000 2013,train
754,511,295715997783040001,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:12:42 +0000 2013,train
755,512,295716211659010049,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:13:33 +0000 2013,train
756,513,295716253627203584,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:13:43 +0000 2013,train
757,514,295716295574421505,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:13:53 +0000 2013,train
758,515,295716303958859777,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:13:55 +0000 2013,train
759,516,295716400423632896,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:14:18 +0000 2013,train
760,517,295716488508211200,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:14:39 +0000 2013,train
761,518,295716698223411200,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:15:29 +0000 2013,train
762,519,295717172188164096,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:17:22 +0000 2013,train
763,520,295717188952813568,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:17:26 +0000 2013,train
764,521,295717201548296193,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:17:29 +0000 2013,train
765,522,295717268627804161,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:17:45 +0000 2013,train
766,523,295717268652974081,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:17:45 +0000 2013,train
767,524,295717281235881985,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:17:48 +0000 2013,train
768,525,295717499335503873,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:18:40 +0000 2013,train
769,526,295717612577517568,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:19:07 +0000 2013,train
770,527,295717662883991553,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:19:19 +0000 2013,train
771,528,295717860028866560,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:20:06 +0000 2013,train
772,529,295717960687968257,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:20:30 +0000 2013,train
773,530,295717964886454272,"precisam - se de doadores de sangue urgente , repassem o endereço do hemocentro de #santamaria : av . pres . . . . <URL> ",Related and informative,Mon Jan 28 02:20:31 +0000 2013,train
774,531,295718086517063680,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:21:00 +0000 2013,train
775,532,295718417875484672,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:22:19 +0000 2013,train
776,533,295718489191239680,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:22:36 +0000 2013,train
777,534,295718518551355392,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:22:43 +0000 2013,train
778,535,295718581461716992,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:22:58 +0000 2013,train
779,536,295718673719640064,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:23:20 +0000 2013,train
780,537,295718740824301568,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:23:36 +0000 2013,train
781,538,295719248360267778,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:25:37 +0000 2013,train
782,539,295719990739472386,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:28:34 +0000 2013,train
783,540,295720133358387201,todo mundo ta falando da boate kiss todos desejando forças pras familias que lindo ,Related - but not informative,Mon Jan 28 02:29:08 +0000 2013,train
784,541,295720938643800064,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:32:20 +0000 2013,train
785,542,295722381484371968,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:38:04 +0000 2013,train
786,543,295722800906371072,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:39:44 +0000 2013,train
787,544,295722989671022592,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:40:29 +0000 2013,train
788,545,295723899834994689,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:44:06 +0000 2013,train
789,546,295724000515080192,"<USR> david , it was a fire on a nightclub here on brazil and more than 230 teenagers died . we need you now :( 5 ",Related and informative,Mon Jan 28 02:44:30 +0000 2013,train
790,547,295724189225209857,"dono da boate kiss , de santa maria ( rs ) , elissandro kiko é réu em processo por lesões corporais graves , na 4 ª vara criminal da cidade . ",Related and informative,Mon Jan 28 02:45:15 +0000 2013,train
791,548,295724520600395776,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:46:34 +0000 2013,train
792,549,295725044884176897,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:48:39 +0000 2013,train
793,550,295725598528110592,"e tanta gente por ai procurando aos poucos se matar . não deixe que coisas , pessoas e situações destrua o seu bem mais precioso . #santamaria ",Not related,Mon Jan 28 02:50:51 +0000 2013,train
794,551,295725871174672385,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:51:56 +0000 2013,train
795,552,295726282199678976,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 02:53:34 +0000 2013,train
796,553,295730170311106561,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 03:09:01 +0000 2013,train
797,554,295733546713223168,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 03:22:26 +0000 2013,train
798,555,295733693543227392,un minuto de silencio por los jóvenes que fallecieron en brasil por el incendio #prayforbrazil . ,Related - but not informative,Mon Jan 28 03:23:01 +0000 2013,train
799,556,295733781598461953,"brasil , onde o dinheiro vale mais que a vida ;/ infelismente , é por isso que o país não se desenvolve ! #santamaria ",Related - but not informative,Mon Jan 28 03:23:22 +0000 2013,train
800,557,295734305899024384,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 03:25:27 +0000 2013,train
801,558,295734578528800768,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 03:26:32 +0000 2013,train
802,559,295734649844547585,my heart and prayers go out to santa maria #brazil #santamaria ,Related - but not informative,Mon Jan 28 03:26:49 +0000 2013,train
803,560,295735811649970176,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 03:31:26 +0000 2013,train
804,561,295736897966338048,status : assada também tava na boate kiss ? que deus me perdoe por ter rido disso ! ,Related - but not informative,Mon Jan 28 03:35:45 +0000 2013,train
805,562,295737837490405377,"dios llene de fuerza a cada una de las familias que hoy se encuentran de luto en el país hermano , #prayforbrazil #pr . . . ",Related - but not informative,Mon Jan 28 03:39:29 +0000 2013,train
806,563,295739813003407361,"nightclub fire in #brazil : club was 1,000 people over capacity , official says . <URL> ",Related and informative,Mon Jan 28 03:47:20 +0000 2013,train
807,564,295740505084551168,mi abrazo para las familias #prayforbrazil rt <USR> : #prayforbrazil <USR> por todos los jovenes . . . ,Related - but not informative,Mon Jan 28 03:50:05 +0000 2013,train
808,565,295742660965183488,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 03:58:39 +0000 2013,train
809,566,295744015729577984,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 04:04:02 +0000 2013,train
810,567,295744686801420288,230 ppl killed in nightclub n #brazil smh terrible ,Related and informative,Mon Jan 28 04:06:42 +0000 2013,train
811,568,295745106236035072,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 04:08:22 +0000 2013,train
812,569,295745181750280192,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 04:08:40 +0000 2013,train
813,570,295745584386686976,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 04:10:16 +0000 2013,train
814,571,295745659875778560,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 04:10:34 +0000 2013,train
815,572,295746280624369664,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there . ,Related - but not informative,Mon Jan 28 04:13:02 +0000 2013,train
816,573,295749208273723392,<USR> : corpos ainda estão sendo retirados da boate kiss . são oficialmente confirmados 20 mortos . e pensar que esse num subiu tanto . . . =/ ,Related and informative,Mon Jan 28 04:24:40 +0000 2013,train
817,574,295750441382313984,"bem - aventurados os que choram , pois serão consolados . ( mateus 5 : 4 nvi ) que o consolo venha em #santamaria . #todosdese . . . ",Related - but not informative,Mon Jan 28 04:29:34 +0000 2013,train
818,575,295752945398599680,"it is yet again proven by the #fire in #brazil that #death could be sudden , u dont have 2 b sick or old 2 die . spend life obeying #allah ",Related - but not informative,Mon Jan 28 04:39:31 +0000 2013,train
819,576,295753792618639360,my heart goes out to the families and friends of the victims of the nightclub tragedy in brazil . prayforsantamaria ,Related - but not informative,Mon Jan 28 04:42:53 +0000 2013,train
820,577,295755390673641472,a #santamaria e seu querido povo ! <URL> #joshgroban ,Not related,Mon Jan 28 04:49:14 +0000 2013,train
821,578,295760084099821568,"update : at least 233 people have died in a fire at kiss nightclub in #santamaria , #brazil <URL> ",Related and informative,Mon Jan 28 05:07:53 +0000 2013,train
822,579,295760499319123968,“ <USR> : at least 233 people have died in a fire at kiss nightclub in #santamaria #brazil <URL> heart goes out ❤ ,Related and informative,Mon Jan 28 05:09:32 +0000 2013,train
823,580,295760834871844864,"update : at least 233 people have died in a fire at kiss nightclub in #santamaria , #brazil <URL> ",Related and informative,Mon Jan 28 05:10:52 +0000 2013,train
