,id,tweet_id,text,tag,date,partition
991,849,208619060622139393,"#ff alle persone che con dignità si rimboccano le maniche , lavorano sodo , col groppo in gola #terremoto #emilia #cavezzo #finale #mirandola ",Related - but not informative,Fri Jun 01 18:00:34 +0000 2012,train
992,850,208647707701682176,#terremoto in emilia : anno scolastico valido anche se sotto 200 giorni #maturità <URL> ,Related and informative,Fri Jun 01 19:54:24 +0000 2012,train
993,851,208662626853593088,"terremoto : procura modena , si ' ad accertamenti autoptici garantiti : ( agi ) - modena , 1 giu . - la procura di moden . . . <URL> ",Related and informative,Fri Jun 01 20:53:41 +0000 2012,train
341,960,211024741409112064,#terremoto per aiutare camposanto <URL> ,Related and informative,Fri Jun 08 09:19:53 +0000 2012,train
342,961,211043338957225984,#distrettobiomedicale su #wikipedia i ragazzi di #mirandola vincono il concorso <URL> via <USR> > #terremoto #nuovieroi ,Related - but not informative,Fri Jun 08 10:33:47 +0000 2012,train
343,962,211044110700785665,"#terremoto sisma , come difendere parmigiano e grana dalla speculazione <URL> ",Related - but not informative,Fri Jun 08 10:36:51 +0000 2012,train
344,963,211067464610611200,#terremoto #unibo ha realizzato un opuscolo per gestire la paura e lo stress durante lo sciame sismico <URL> ,Related and informative,Fri Jun 08 12:09:39 +0000 2012,train
281,0,203440928084602880,e #navelli . . . a che punto siamo ? dov ' è il piano di #ricostruzione ? #laquila #sisma #terremoto <URL> ,Related - but not informative,Fri May 18 11:04:31 +0000 2012,train
952,336,205905891176886272,<USR> #terremoto #giovanialfuturo ci contiamo tutti ! spero che oggi vada un po ' meglio nella zona nord di #modena ! ,Related - but not informative,Fri May 25 06:19:24 +0000 2012,train
953,337,205964431090401281,"nuovo terremoto in emilia : scossa tra ferrara , modena e mantova - cronaca - virgilio notizie <URL> ",Related and informative,Fri May 25 10:12:01 +0000 2012,train
954,338,206010870403301376,forte scossa ! #bastiglia #terremoto #modena <USR> <USR> ,Related and informative,Fri May 25 13:16:33 +0000 2012,train
955,339,206015547048067072,questa foto è pazzesca . . . alla faccia della terra che trema . . #terremoto <URL> ,Related - but not informative,Fri May 25 13:35:08 +0000 2012,train
956,340,206029577024323584,"#terremoto m 4.5 , greenland sea - friday , may 25 , 2012 12:53:09 utcfriday , may 25 , 2012 12:53:09 pm at epicenterdept . . . <URL> ",Not related,Fri May 25 14:30:53 +0000 2012,train
957,341,206049164403027970,"andrea arcangeli is playing <USR> #ippodrome #modena #italy , fri 15 jun 2012 #gigs ",Not related,Fri May 25 15:48:43 +0000 2012,train
958,342,206079514403545089,"terremoto emilia , antonio piersanti : le scosse saranno abitudine : finale emilia ( modena ) – imparare a consider . . . . . . ",Related - but not informative,Fri May 25 17:49:19 +0000 2012,train
959,343,206130785558863872,mi arrivano disgustose notizie di sciacalli che operano furti tra le case e strutture abbandonate dopo il #terremoto #ferrara . schifosi ! ! ,Related - but not informative,Fri May 25 21:13:03 +0000 2012,train
370,900,209445258801577984,"<USR> italy = obrivaetsa heart blood - heart aches for italy lady gaga and viktor rebel . rome , june 4 - an earthquake with magnitude 5.1 ",Related and informative,Mon Jun 04 00:43:35 +0000 2012,train
371,901,209469019554717696,"recopilo : terremoto 6,6 en panamá , temblor de 5,1 en italia y temblores de 5 y 4,2 en el salvador . todos en la última hora ",Related and informative,Mon Jun 04 02:18:00 +0000 2012,train
372,902,209518843679354881,"#terremoto , piove a dirotto e nelle tendopoli dopo il caldo torrido altri disagi ",Related and informative,Mon Jun 04 05:35:59 +0000 2012,train
373,903,209525932036341760,la protezione civile emiliaromagna comunica che non si segnalano al momento feriti #terremoto ,Related and informative,Mon Jun 04 06:04:09 +0000 2012,train
374,904,209545813037289472,rimborsi elettorali ai terremotati ora ! firma prima del voto in senato ! #terremoto <USR> <USR> <USR> <URL> ,Related and informative,Mon Jun 04 07:23:09 +0000 2012,train
375,905,209546748362887168,"ai colleghi giornalisti : la seconda provincia x numero di comuni colpiti e ' mantova . basta dire #terremoto emilia , #n . . . ",Related and informative,Mon Jun 04 07:26:52 +0000 2012,train
376,906,209549344649646080,so our final high school excursion to italy got cancelled because of the earthquake #fml ,Related - but not informative,Mon Jun 04 07:37:11 +0000 2012,train
377,907,209554117792763904,la gente di #sassuolo va tranquillizzata . non ci sono danni fino ad ora . perché nessuno lo dice ? #terremoto ,Related and informative,Mon Jun 04 07:56:09 +0000 2012,train
378,908,209565907977117697,“ <USR> : oggi c ' è un ' esagerata tendenza ad attribuire a dio i malanni che gli uomini fanno di propria volontà . ( agatha christie ) ” #terremoto ,Related - but not informative,Mon Jun 04 08:43:00 +0000 2012,train
379,909,209568240005943296,<USR> <USR> nessun danno che io sappia ! #terremoto ,Related and informative,Mon Jun 04 08:52:16 +0000 2012,train
380,910,209594051731787777,primi sciacalli avvistati in #emilia . #terremoto <USR> <USR> <USR> <USR> link corretto : <URL> ,Related and informative,Mon Jun 04 10:34:50 +0000 2012,train
381,911,209606865326325760,se si individua parente straniero con moltissime immagini inedite e private del #terremoto del friuli che si fa ? ,Related - but not informative,Mon Jun 04 11:25:45 +0000 2012,train
382,912,209625005691121664,"a #modena 2 si raccolgono spazzolini , dentifricio , bagnoschiuma , pannolini , stoviglie di carta , carta igienica , fazzolettini ( 059341483 ) ",Related and informative,Mon Jun 04 12:37:50 +0000 2012,train
383,913,209626792481394690,"chi in passato ha sbagliato , oggi può ricostruire . brava #severino sull ' impiego dei carcerati non pericolosi nella ricostruzione ! #terremoto ",Related - but not informative,Mon Jun 04 12:44:56 +0000 2012,train
384,914,209642458194255872,"si cercano ingegneri , geometri e architetti <URL> #terremoto #emiliaromagna ",Related - but not informative,Mon Jun 04 13:47:11 +0000 2012,train
385,915,209646929326522368,#terremoto cercasi animatori a finale emilia chi volesse fare attività di animazione per bambini e ragazzi nei ( con . . . ,Related and informative,Mon Jun 04 14:04:57 +0000 2012,train
386,916,209647495549173760,come dare il proprio contributo alle zone colpite dal #terremoto <URL> ,Related and informative,Mon Jun 04 14:07:12 +0000 2012,train
387,917,209659986190663682,invia un sms al numero 45500 : donerai 2€ alla protezione civile per far fronte all ’ emergenza #terremoto in emilia http :/ . . . ,Related and informative,Mon Jun 04 14:56:50 +0000 2012,train
388,918,209665942106537985,"#terremoto video poggio renatico ( ferrara ) , l ' abbattimento del campanile pericolante - quotidiano . ne <URL> ",Related and informative,Mon Jun 04 15:20:30 +0000 2012,train
389,919,209667645006553090,ora che ci penso : per il #papa #13milionidieuro . lui e la sua carità ne donano solo 5 0 0 mila per il #terremoto . #coerenza ? ,Related - but not informative,Mon Jun 04 15:27:16 +0000 2012,train
390,920,209669230440873984,italy ' s been shaky recently . could a quake lead to the fall of rome ? | <URL> ,Related - but not informative,Mon Jun 04 15:33:34 +0000 2012,train
391,921,209672715907497984,<USR> #terremoto cercasi sponsor per organizzare un concerto ( con artisti x factor ) per l ' emilia . ci puoi aiutare ? ,Related and informative,Mon Jun 04 15:47:25 +0000 2012,train
392,922,209677006697279491,#rimborsielettorali ai terremotati ora ! firma prima del voto in senato ! #terremoto <USR> <USR> <USR> <URL> ,Related - but not informative,Mon Jun 04 16:04:28 +0000 2012,train
393,923,209716944859959296,perché hanno abbassato la magnitudo del #terremoto emiliano ? informazioni utili per i terremotati in emilia <URL> . . . ,Related and informative,Mon Jun 04 18:43:10 +0000 2012,train
394,924,209720371585363968,#europe quake risks are crippling italy ’ s biomedical industry : the rich biomedical industry nestled around . . . <URL> #news ,Related and informative,Mon Jun 04 18:56:47 +0000 2012,train
395,925,209741208883445760,vado a modena di persona ! > <URL> #terremoto ,Related - but not informative,Mon Jun 04 20:19:35 +0000 2012,train
396,926,209754190279475200,"#terremoto ml : 2.5 2012 - 06 - 04 20:11:50 utc lat = 44.95 lon = 11.08 prof = 9 . 7 km prov = mantova , modena ",Related and informative,Mon Jun 04 21:11:10 +0000 2012,train
404,976,212057534243147776,<USR> disponibile su ss67 km100 vicino firenze fondo artigianale di 3 3 0 mq per le vittime del #terremoto #emila #solidarietà retweet me ,Related and informative,Mon Jun 11 05:43:50 +0000 2012,train
405,977,212091201950720000,"“ <USR> : vogliamo lo #sportalleelementari . se la pensi come noi , rt pls . grazie ” anche a #sanfelice e in tutti i comuni della bassa ! ",Not related,Mon Jun 11 07:57:37 +0000 2012,train
406,978,212138366882430976,"ingv : #terremoto 2012 / 06 / 11 , 09:48:09 utc - magnitude ( ml ) 3.70 - pratomagno <URL> ",Related and informative,Mon Jun 11 11:05:02 +0000 2012,train
407,979,212177738801491968,preziosa <URL> #modena #terremoto #terremotoserv ,Related - but not informative,Mon Jun 11 13:41:29 +0000 2012,train
408,980,212203521183985665,dai dai dai crevalcore #terremoto <URL> ,Related - but not informative,Mon Jun 11 15:23:56 +0000 2012,train
409,981,212210672493264896,rt <USR> fumetti e solidarietà al bonvi parken di #modena <URL> <USR> ,Related - but not informative,Mon Jun 11 15:52:21 +0000 2012,train
410,982,212216326410870784,ecco dove comprare il formaggio delle forme danneggiate causa #terremoto <URL> ricordate di telefonare . . . ,Related and informative,Mon Jun 11 16:14:49 +0000 2012,train
1,248,204372671759261696,afirman que nostradamus predijo el terremoto que sacudió el norte de italia <URL> #notitarde #curiosidades ,Related - but not informative,Mon May 21 00:46:56 +0000 2012,train
2,249,204422667850358785,massive earthquake in italy equals a possible shortage of parmesan cheese ! nooooo ! <URL> ,Related and informative,Mon May 21 04:05:36 +0000 2012,train
3,250,204430960006152192,#terremoto <URL> ,Not applicable,Mon May 21 04:38:33 +0000 2012,train
4,251,204455375045541889,earthquake in northern italy . seven months waiting time for kukulcan ' s signal from mexico . <URL> ,Related - but not informative,Mon May 21 06:15:34 +0000 2012,train
5,252,204471661519585280,"italy earthquake : seven dead , 50 injured , authorities say | the lookout - yahoo ! news <URL> via <USR> ",Related and informative,Mon May 21 07:20:17 +0000 2012,train
6,253,204486857487167488,ora la #tav ha motivo di esser bloccata . prima delle monumentali opere pubbliche vengono gli aiuti a chi non ha piu ' casa causa #terremoto ! ,Related - but not informative,Mon May 21 08:20:40 +0000 2012,train
7,254,204488535191994368,#terremoto con i tagli del governo toccherà alle vittime pagare i danni delle case <URL> ,Related - but not informative,Mon May 21 08:27:20 +0000 2012,train
8,255,204493018911358976,#fattorieaperteer - #terremoto . scosse di assestamento nella regione . ,Related and informative,Mon May 21 08:45:09 +0000 2012,train
9,256,204495757783478273,il papa : « mi sento vicino alle persone provate dal #terremoto » . ma a distanza di sicurezza . ,Related - but not informative,Mon May 21 08:56:02 +0000 2012,train
10,257,204497494242111489,"#terremoto , la prima notte degli #sfollati - foto gallery - tg24 - sky . it <URL> via <USR> ",Related and informative,Mon May 21 09:02:56 +0000 2012,train
11,258,204497875911180288,"per info in tempo reale sulla situazione #terremoto a #ferrara , seguite <USR> , assessore alla protezione civile : . . . ",Related and informative,Mon May 21 09:04:27 +0000 2012,train
12,259,204498840617889792,miles de personas desplazadas por el terremoto en el norte de italia <URL> #ultimahora ,Related and informative,Mon May 21 09:08:17 +0000 2012,train
13,260,204506784596099072,#terremoto gli uomini di protezione civile #trentino da ieri in tarda serata operativi nelle zone colpite in #emili . . . ,Related and informative,Mon May 21 09:39:51 +0000 2012,train
14,261,204509309604864000,#terremoto mettiamo a disposizione i nostri alloggi per gli sfollati <URL> ,Related and informative,Mon May 21 09:49:53 +0000 2012,train
15,262,204519703065001984,italia : el terremoto dejó 4500 evacuados y siete muertos ,Related and informative,Mon May 21 10:31:11 +0000 2012,train
16,263,204520189625241600,"tra #terremoto , #brindisi , #redronnie , #melissa e coppa italia , sono proprio contento di aver rinunciato alla tv dieci anni fa . . . ",Related - but not informative,Mon May 21 10:33:07 +0000 2012,train
17,264,204548056551657472,grazie a sky tg che mi ha fatto conoscere la notizia del terremoto in emilia : è una situazione davvero molto molto triste . #terremoto ,Related - but not informative,Mon May 21 12:23:51 +0000 2012,train
18,265,204551021945561090,nooooooooooooooooo ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! - sky news - italy quake destroys £200m worth of cheese <URL> ,Related and informative,Mon May 21 12:35:38 +0000 2012,train
19,266,204555593724346369,"italy earthquake : magnitude 6.0 quake leaves 7 dead , thousands homeless [ video ] : a powerful earthquake in northe . . . <URL> ",Related and informative,Mon May 21 12:53:48 +0000 2012,train
20,267,204569955021238273,rt <USR> : terremoto en #italia : una réplica volvió a sacudir el norte de la región <URL> | #portalspica ,Related and informative,Mon May 21 13:50:52 +0000 2012,train
21,268,204590519710531585,"<URL> just posted video : strong earthquake strikes northern italy , read it here : <URL> ",Related and informative,Mon May 21 15:12:35 +0000 2012,train
22,269,204596966334799873,"sociedad ¿ nostradamus predijo sismo en italia ? según sus seguidores , vaticinó para ayer 20 de mayo terremoto que sacudió norte de ese país ",Related - but not informative,Mon May 21 15:38:12 +0000 2012,train
23,270,204609343721717761,"mi son resa conto ora che sto leggendo un libro di pederiali , nato a finale emilia . e la trama si svolge nei paesi del #terremoto nel ' 44 . ",Not related,Mon May 21 16:27:23 +0000 2012,train
24,271,204618193711546369,"eclipse , terremoto en italia , se casa zuckerberg , cartas secretas de benedicto , extraña sustancia radioactiva , los alpes caen , buen día ! :) ",Related - but not informative,Mon May 21 17:02:33 +0000 2012,train
25,272,204618743152775168,"italy earthquake : modern buildings , not ancient ones , pose biggest threat <URL> ",Related and informative,Mon May 21 17:04:44 +0000 2012,train
26,273,204620169241313281,"#terremoto ml : 2.8 2012 - 05 - 21 17:02:39 utc lat = 44.81 lon = 11.47 prof = 8 . 0 km prov = bologna , ferrara ",Related and informative,Mon May 21 17:10:24 +0000 2012,train
27,274,204641753129693184,"terremoto en italia , salven a los italianoosss ! ! :'( ",Related - but not informative,Mon May 21 18:36:10 +0000 2012,train
28,275,204658001863376896,europe : deadly earthquake rocks northern italy <URL> ,Related and informative,Mon May 21 19:40:44 +0000 2012,train
29,276,204659696362201088,"terremoto en italia deja 3.000 desplazados , réplicas sacuden la región <URL> vía <USR> ",Related and informative,Mon May 21 19:47:28 +0000 2012,train
30,277,204668063977705472,#terremoto #terremotoserv #farmacie <URL> federfarma #modena ,Related - but not informative,Mon May 21 20:20:43 +0000 2012,train
31,278,204693796028547073,bruno vespa l ' emilia non è diversa dall ' aquila . . #differenzaditrattamento no #terremoto #portaaporta ,Related - but not informative,Mon May 21 22:02:58 +0000 2012,train
32,279,204711399530827777,"terremoto in emilia : 5 mila sfollati , si contano i danni - agi - agenzia giornalistica italia - <URL> ",Related and informative,Mon May 21 23:12:55 +0000 2012,train
33,280,204714696249573376,cultural treasures crushed in italy quake : the deadly magnitude 6.0 earthquake hit northern italy early sunday a . . . h . . . ,Related and informative,Mon May 21 23:26:01 +0000 2012,train
34,281,204719632974745600,italia : 4.500 evacuados y cientos de réplicas del terremoto <URL> ,Related and informative,Mon May 21 23:45:38 +0000 2012,train
308,357,206958078481006592,"1 of 50 eq ' s in italy today - earthquake - magnitude 4.3 - southern italy - 2012 may 28 , 01:06 utc : <URL> ",Related and informative,Mon May 28 04:00:25 +0000 2012,train
309,358,207057357644107777,"#terremoto , i volontari stranieri <URL> ",Related - but not informative,Mon May 28 10:34:55 +0000 2012,train
310,359,207207949960097792,"#terremoto ml : 2.9 2012 - 05 - 28 20:18:16 utc lat = 44.91 lon = 11.14 prof =3 . 2 km prov = mantova , modena ",Related and informative,Mon May 28 20:33:19 +0000 2012,train
311,360,207215973630087169,"per il cardinale di #bologna caffarra la tragedia del #terremoto è un invito rivolto a tutti a convertirci . sì , . . . ",Related - but not informative,Mon May 28 21:05:12 +0000 2012,train
960,852,208738522759303168,"#terremoto 3.3 sw cabo de san vicente , 02/06/2012 01:06 gmt ( mapa : <URL> <URL> ",Related and informative,Sat Jun 02 01:55:16 +0000 2012,train
961,853,208784769155219456,"#modena terremoto . e la terra trema ancora , un ' altra ventina di scosse nella notte all ' 1.07 magnitudo 3.5 il me . . . . . . ",Related and informative,Sat Jun 02 04:59:02 +0000 2012,train
962,854,208790867685810176,"#modena terremoto . e la terra trema ancora , un ' altra ventina di scosse nella notte all ' 1.07 . . . <URL> <USR> . . . ",Related and informative,Sat Jun 02 05:23:16 +0000 2012,train
963,855,208862594470121472,"nuove scosse di terremoto 2 giugno , magnitudo 3.5 a mantova , bologna e modena | attualità <URL> ma non gli da treguaaaa ! ! ! ",Related and informative,Sat Jun 02 10:08:17 +0000 2012,train
964,856,208871469613195264,sapete che in olanda si sta comprando i parmigiani “ distrutti ” dal #terremoto . organizzato da <USR> ! ( cc e rt <USR> <USR> ) ,Related - but not informative,Sat Jun 02 10:43:33 +0000 2012,train
965,857,208876624412815361,"#terremoto ml : 2.3 2012 - 06 - 02 10:50:44 utc lat = 44.90 lon = 10.98 prof = 10 . 4 km prov = mantova , reggio emilia , modena ",Related and informative,Sat Jun 02 11:04:02 +0000 2012,train
966,858,208905531581136896,"justin in italia , scosse di terremoto , perché sbagliate sempre , perché ? ! ? ( non accetto commenti moralisti i ' m sorry :o ) ",Related - but not informative,Sat Jun 02 12:58:54 +0000 2012,train
967,859,208990415892922369,"“ <USR> : urgente : c ' è bisogno di tende alte , per 4 - 6 persone #terremoto centro serv volontariato modena 059 / 21200 . . . ",Related and informative,Sat Jun 02 18:36:12 +0000 2012,train
364,964,211298319111159808,"non essere in diretta 24 su 24 , ma se <USR> usasse twitter per informare chi come i non più giovani per tranquillizzare sul #terremoto ",Related - but not informative,Sat Jun 09 03:26:59 +0000 2012,train
365,965,211342136967311360,"#terremoto , dopo emilia , friuli : scossa magnitudo 4.5 tra belluno e pordenone , epicentro a barcis . e 2 scosse in emilia . . . ",Related and informative,Sat Jun 09 06:21:06 +0000 2012,train
366,966,211394641281564672,#terremoto di m 4.5 tra le province di #belluno e #pordenone . in #trentino situazione sotto controllo . retweetate q . . . ,Related and informative,Sat Jun 09 09:49:44 +0000 2012,train
367,967,211500434211340288,"09 - 06 18:30 m : 4.6 prof : 1 2 1 km - 3 km nnw of tilamuta , indonesia <URL> #terremoto ",Not related,Sat Jun 09 16:50:07 +0000 2012,train
368,968,211529836265607168,"alla fine , laura #pausini darà più soldi per aiutare i colpiti dal #terremoto del #papa . #vergognavaticana ",Related - but not informative,Sat Jun 09 18:46:57 +0000 2012,train
369,969,211550514213699585,"#terremoto tra belluno e pordenone , lo scrittore mauro corona : abbiamo avuto il vajont , di cosa dovremmo avere paura ? . . . ",Related - but not informative,Sat Jun 09 20:09:07 +0000 2012,train
0,1,203843778409283584,"#modena strage di brindisi , alle 18 presidio al sacrario . a mezzanotte minuto di silenzio al . . . <URL> <USR> . . . ",Not related,Sat May 19 13:45:18 +0000 2012,train
451,344,206243624919375872,#earthquakedetector alert #alarm pgs047 nocalibrationneeded <URL> via <USR> #deal #terremoto #mexico #chile #italia #us #pr ,Not applicable,Sat May 26 04:41:26 +0000 2012,train
452,345,206286616552161281,"#modena marco , addio a concordia nel giardino della sua casa <URL> ",Related - but not informative,Sat May 26 07:32:16 +0000 2012,train
453,346,206300004766330880,#terremoto in emilia : sabato all ’ insegna di nuove scosse – youreporter news <URL> ,Related and informative,Sat May 26 08:25:28 +0000 2012,train
454,347,206315620143345664,"analisi uso #twitter durante il #terremoto tra testimonianza , propagazione e commento > <URL> ( via <USR> ) ",Related - but not informative,Sat May 26 09:27:31 +0000 2012,train
455,348,206402928787996672,thank you for all of your concerns ! ! earthquake was scary but thankfully everyone is ok . praying for italy ,Related - but not informative,Sat May 26 15:14:27 +0000 2012,train
456,349,206527755486109696,"termino la visita de los amigos de rafa , saldo negativo ejecutaron la rosa china de un pelotazo ! #terremoto ",Not related,Sat May 26 23:30:28 +0000 2012,train
844,860,209186495402229760,"#sisma in #emiliaromagna , come aiutare le popolazioni colpite dal #terremoto <URL> ",Related and informative,Sun Jun 03 07:35:21 +0000 2012,train
845,861,209205130724249600,#terremoto servono tende alte per brandine contattare il centro servizi volontariato modena 059 / 212003 ,Related and informative,Sun Jun 03 08:49:24 +0000 2012,train
846,862,209215494853632000,"rt <USR> : #terremoto emilia - romagna : località balneari , capoluoghi e città d ’ arte perfettamente fruibili <URL> . . . ",Related and informative,Sun Jun 03 09:30:35 +0000 2012,train
847,863,209218938347855872,#bufaleterremoto #terremoto domani alle 16 la7 replica la puntata di atlantide sul terremoto emiliano . per capire e non solo per compatire . ,Related - but not informative,Sun Jun 03 09:44:16 +0000 2012,train
848,864,209234675372277760,"#terremoto in #emiliaromagna , johannes hahn sarà applicato il fondo di solidarietà dalla ue <URL> ",Related and informative,Sun Jun 03 10:46:48 +0000 2012,train
849,865,209323833700794368,"anche il centro per l ' infanzia la lucciola di ravarino ha bisogno di aiuto . fate girare , grazie . #terremoto <URL> . . . ",Related and informative,Sun Jun 03 16:41:05 +0000 2012,train
850,866,209345849619251200,"#terremoto ml :3 . 8 2012 - 06 - 03 17:57:53 utc lat = 44.90 lon = 10.98 prof = 6 . 9 km prov = mantova , reggio emili . . . <URL> ",Related and informative,Sun Jun 03 18:08:34 +0000 2012,train
851,867,209364644291293184,#terremoto scossa appena arrivata ,Related and informative,Sun Jun 03 19:23:15 +0000 2012,train
852,868,209365176959512576,sto immaginando oppure è successa una nuova scossa di #terremoto nel padovano appena 5 minuti fa ? ,Related - but not informative,Sun Jun 03 19:25:22 +0000 2012,train
853,869,209365772550668288,"adesso basta dio , imposta l ' italia su suoneria . #terremoto ",Related - but not informative,Sun Jun 03 19:27:44 +0000 2012,train
854,870,209366477202128896,55 km al se de antofagasta <URL> #terremoto #temblor #sismos #chile #sismo ,Not related,Sun Jun 03 19:30:32 +0000 2012,train
855,871,209368167515041792,"scossa di #terremoto avvertita distintamente a #trieste , 21.25 circa ",Related and informative,Sun Jun 03 19:37:15 +0000 2012,train
856,872,209368352060227584,maledetto #terremoto ! ! ! ,Related - but not informative,Sun Jun 03 19:37:59 +0000 2012,train
857,873,209368758899314688,"#terremoto ml : 5.1 2012 - 06 - 03 19:20:43 utc lat = 44.90 lon = 10.94 prof = 9 . 2 km prov = mantova , reggio emilia , modena ",Related and informative,Sun Jun 03 19:39:36 +0000 2012,train
858,874,209369165742616576,magnitudo 5.1 #terremoto #terremotoemilia ,Related and informative,Sun Jun 03 19:41:13 +0000 2012,train
859,875,209369555812876288,"#terremoto ml : 5.1 2012 - 06 - 03 19:20:43 utc lat = 44.90 lon = 10.94 prof = 9 . 2 km prov = mantova , reggio emilia , modena ",Related and informative,Sun Jun 03 19:42:46 +0000 2012,train
860,876,209369711006330880,"e non si ferma rt <USR> : #terremoto ml :3 . 3 2012 - 06 - 03 19:30:20 utc lat = 44.86 lon = 10.98 prof = 10 . 0 km prov = reggio emilia , modena ",Related and informative,Sun Jun 03 19:43:23 +0000 2012,train
861,877,209370717647667200,"#terremoto ml : 5.1 2012 - 06 - 03 19:20:43 utc lat = 44.90 lon = 10.94 prof = 9 . 2 km prov = mantova , reggio emilia , modena ",Related and informative,Sun Jun 03 19:47:23 +0000 2012,train
862,878,209372504400207872,[ rt please ] se possibile lasciare libero hashtag #terremoto per informazioni di servizio ,Related and informative,Sun Jun 03 19:54:29 +0000 2012,train
863,879,209373158724210688,"“ <USR> : terremoto , nuova forte scossa avvertita in tutto il nord italia - parma - repubblica . it <URL> ",Related and informative,Sun Jun 03 19:57:05 +0000 2012,train
864,880,209373427163856900,"#terremoto ml : 5.1 2012 - 06 - 03 19:20:43 utc lat = 44.90 lon = 10.94 prof = 9 . 2 km prov = mantova , reggio emilia , modena ",Related and informative,Sun Jun 03 19:58:09 +0000 2012,train
865,881,209374354109247491,nuova forte scossa di terremoto in tutto il nord italia . . speriamo non ce ne siano davvero più . . ,Related - but not informative,Sun Jun 03 20:01:50 +0000 2012,train
866,882,209375885026013184,"nuova scossa di terremoto tra mantova , reggio emilia e modena di magnitudo 5.1 . . al momento si riportano danni ma niente feriti ",Related and informative,Sun Jun 03 20:07:55 +0000 2012,train
867,883,209376358961397761,#terremoto avvertito anche in #piemonte . #eccheppalle ,Related and informative,Sun Jun 03 20:09:48 +0000 2012,train
868,884,209376795181588480,"repubblicait : “ ingvterremoti : #terremoto ml : 5.1 2012 - 06 - 03 19:20:43 utc lat = 44.90 lon = 10.94 prof = 9 . 2 km prov = mantova , reggio emilia , modena ",Related and informative,Sun Jun 03 20:11:32 +0000 2012,train
869,885,209376992297099264,protezione civile dell ' emila romagna numero verde è : 800333911 #terremoto ,Related and informative,Sun Jun 03 20:12:19 +0000 2012,train
870,886,209380259697659904,“ <USR> : #terremoto ho sentito di bastardi che noleggiano camper ai colpiti dal sisma a 300 euro al giorno ! ! denunciate . . . ,Related - but not informative,Sun Jun 03 20:25:18 +0000 2012,train
871,887,209381232767807488,#terremoto #modena #scuole chiuse due giorni ,Related and informative,Sun Jun 03 20:29:10 +0000 2012,train
872,888,209383371837685761,"auguriamoci che non avvengano numerosi fenomeni di doline carsiche , se ne individuate segnalate immediatamente . #terremoto ",Related and informative,Sun Jun 03 20:37:40 +0000 2012,train
873,889,209384240079577088,#terremoto adesso ho capito xkè mio amico diceva ke fra 30 anni la pianura padana sarà un acquitrino . subsidenza . credevo fosse na cretinata ! ,Related - but not informative,Sun Jun 03 20:41:07 +0000 2012,train
