,id,tweet_id,text,tag,date,partition
76,78,398637658030620672,still need to work #yolanda ,Not related,Fri Nov 08 02:26:38 +0000 2013,train
77,79,398645543313739776,"guys , it ' s always better to be prepared . it may be quite sunny and dry at this time but remember , #yolandaph ' s rain circulation is big . ",Related - but not informative,Fri Nov 08 02:57:58 +0000 2013,train
78,80,398645937574141952,"advisory : in view of typhoon yolanda , the cj orders work in all ncjr suspended starting 1 2 nn . for courts outside ncjr , ej may … ",Related and informative,Fri Nov 08 02:59:32 +0000 2013,train
79,81,398651339859042304,"prayers needed : super typhoon , likely strongest in recorded history , slams into philippines <URL> #catholic ",Related and informative,Fri Nov 08 03:21:00 +0000 2013,train
80,82,398656498839994368,strongest typhoon in the world . #yolandaph ,Related and informative,Fri Nov 08 03:41:30 +0000 2013,train
81,83,398657891353112576,<USR> : #prayforthephilippines #typhoonyolanda #goaway ,Related - but not informative,Fri Nov 08 03:47:02 +0000 2013,train
82,84,398658960896851968,frightening videos and pix of the devestation being wreaked by super #typhoonhaiyan <URL> ,Related and informative,Fri Nov 08 03:51:17 +0000 2013,train
83,85,398663016801005569,#linkaloo #newsuk powerful typhoon haiyan hits philippines - wall street journal <URL> ,Related and informative,Fri Nov 08 04:07:24 +0000 2013,train
84,86,398666238034857984,"super typhoon #haiyan hits #philippines , slams into central island . ",Related and informative,Fri Nov 08 04:20:12 +0000 2013,train
85,87,398667676660146176,nakakatakot yung ulan eh :/ #yolandaph #prayforph 🙏 ,Not applicable,Fri Nov 08 04:25:55 +0000 2013,train
86,88,398669178220990464,"[ weather ] ( updated ) typhoon #yolandaph makes 5 th landfall over bantayan island , cebu | sun . star : <URL> ",Related and informative,Fri Nov 08 04:31:53 +0000 2013,train
87,89,398670419751735296,powerful typhoon slams into philippines <URL> ,Related and informative,Fri Nov 08 04:36:49 +0000 2013,train
88,90,398671057290158080,yolanda is the strongest tropical cyclone on record to make landfall in world history . #prayforthephilippines #haiyan  … ,Related and informative,Fri Nov 08 04:39:21 +0000 2013,train
89,91,398672793727795200,photo : latest doppler image from cebu station as #yolandaph makes landfall in iloilo . <URL> | via <USR> … ,Related and informative,Fri Nov 08 04:46:15 +0000 2013,train
90,92,398680033092329472,"collated gov ' t advisories on #yolandaph , with crowdsourced google crisis & relief map : <URL> <URL> ",Related and informative,Fri Nov 08 05:15:01 +0000 2013,train
91,93,398683317215559680,1 retweet = 1 prayer #prayforthephilippines #yolandaph #typhoonhaiyan <URL> ,Related and informative,Fri Nov 08 05:28:04 +0000 2013,train
92,94,398683464016625664,1 retweet = 1 prayer #prayforthephilippines #yolandaph #typhoonhaiyan <URL> ,Related - but not informative,Fri Nov 08 05:28:39 +0000 2013,train
93,95,398690120389246976,"pray , pray , pray . . for the super typhoon yolanda #prayforthephilippines ",Related - but not informative,Fri Nov 08 05:55:06 +0000 2013,train
94,96,398696684479602688,"hourly update : #yolandaph ( 2pm november 8, 2013 ) the eye of typhoon “ yolanda ” was at the vicinity of tapaz , . . . <URL> ",Related and informative,Fri Nov 08 06:21:11 +0000 2013,train
95,97,398697628197593088,loving the cold weather but not #yolandaph . zzzzzzzzz ,Related - but not informative,Fri Nov 08 06:24:56 +0000 2013,train
96,98,398700266427396096,posible raw maramdaman ang bagyong #yolandaph sa metro manila mamayang 5pm . #bantaybagyo #newstvlive ,Related and informative,Fri Nov 08 06:35:25 +0000 2013,train
97,99,398701361103003648,thinking of all our friends in the philippines right now . i hope you ' re all able to stay safe from the typhoon . all lo … ,Related - but not informative,Fri Nov 08 06:39:46 +0000 2013,train
98,100,398705551212683264,pagasa : metro manila will experience the worst of #yolandaph 5pm or 6pm tonight when typhoon reaches mindoro . ,Related and informative,Fri Nov 08 06:56:25 +0000 2013,train
99,101,398714833245175808,our thoughts & prayers are with the people of the #philippines . . . super #typhoon #haiyan <URL> <URL> ,Related - but not informative,Fri Nov 08 07:33:18 +0000 2013,train
100,102,398716536103239681,lord we pray for your protection from typhoon yolanda again keep safe . . philippines ! <3 ,Related - but not informative,Fri Nov 08 07:40:04 +0000 2013,train
101,103,398717307867770880,just saw on cnn that the philippines is being hit by the most powerful typhoon / hurricane ever recorded in history . 2 3 5 mph … ,Related and informative,Fri Nov 08 07:43:08 +0000 2013,train
102,104,398719811867262976,"philippines all over cnn , and other international news website because of the super typhoon . :| #prayforthephilippines ” ",Related and informative,Fri Nov 08 07:53:05 +0000 2013,train
103,105,398722122916175872,"<USR> if health evidence needed in relation to #haiyan flooding , check out <USR> <URL> ",Related and informative,Fri Nov 08 08:02:16 +0000 2013,train
104,106,398727021884223488,the mini concert will not push thru dis sunday because of the typhoon yolanda . wait for further announcement <URL> ,Related - but not informative,Fri Nov 08 08:21:44 +0000 2013,train
105,107,398732034056540160,the strongest typhoon ever in history hits the philippines . this is the ideal time to repent & turn towards allah . #prayfor … ,Related and informative,Fri Nov 08 08:41:39 +0000 2013,train
106,108,398732952621694976,emotional care tips for parents of children #yolanda <URL> - please share with your #ph friends ! #dt <USR> ,Related and informative,Fri Nov 08 08:45:18 +0000 2013,train
107,109,398733984433061888,massive typhoon slams into philippines : at least 4 killed as the year ' s most powerful typhoon bears down on th . . . <URL> ,Related and informative,Fri Nov 08 08:49:24 +0000 2013,train
108,110,398734043149111296,emotional care tips for parents of children #yolanda <URL> - please share with your #ph friends ! #dt <USR> ,Related and informative,Fri Nov 08 08:49:38 +0000 2013,train
109,111,398734768767913985,just saw on cnn that the philippines is being hit by the most powerful typhoon / hurricane ever recorded in history . 2 3 5 mph … ,Related and informative,Fri Nov 08 08:52:31 +0000 2013,train
110,112,398738304545222656,praying for the philippines right now and wishing everyone safety from typhoon haiyan ! ,Related - but not informative,Fri Nov 08 09:06:34 +0000 2013,train
111,113,398741534176071680,"12 million people at risk as typhoon #haiyan hits philippines , authorities warn . coverage live <URL> #yolanda ",Related and informative,Fri Nov 08 09:19:24 +0000 2013,train
112,114,398742767288844288,its only 5:25pm but it ' s already dark . #yolandaph ,Related - but not informative,Fri Nov 08 09:24:18 +0000 2013,train
113,115,398743102820589568,it ’ s raining . . stay safe guys ! #yolandaph ,Related - but not informative,Fri Nov 08 09:25:38 +0000 2013,train
114,116,398744356930080768,"one of strongest storms recorded : super typhoon haiyan smashes into the philippines with intense winds and storm surges , affecting 25 . . . ",Related and informative,Fri Nov 08 09:30:37 +0000 2013,train
115,117,398745074151866368,please #pray for the #philippines as this horrible #storm approaches . among worst in history . #prayer <URL> ,Related and informative,Fri Nov 08 09:33:28 +0000 2013,train
116,118,398748748366364672,"it ' s just a bad day , not a bad life . #yolandaph #prayforthephilippines ",Related - but not informative,Fri Nov 08 09:48:04 +0000 2013,train
117,119,398749809521070080,"natsit : yolanda expected to be out of philippine area of responsibility by saturday , nov . 9 . #yolandaph | via <USR> ",Related and informative,Fri Nov 08 09:52:17 +0000 2013,train
118,120,398753722810912768,super typhoon 🌊 ☔ ️ goodluck guyths 😘 ,Related - but not informative,Fri Nov 08 10:07:50 +0000 2013,train
119,121,398761134129283072,<USR> : grabeee ! ang tindi ng report ni <USR> ! #inthenews #yolandaph #buwisbuhay #tvpatrol ,Not applicable,Fri Nov 08 10:37:17 +0000 2013,train
120,122,398764468600967169,"“ <USR> : 3 dead , 12 million at risk as super typhoon #haiyan hits philippines . <URL> #yolanda http … ",Related and informative,Fri Nov 08 10:50:32 +0000 2013,train
121,123,398765773038317568,#typhoonhaiyan strikes #phillipines & <USR> apologizes . #friday #5things #newday <URL> <URL> ,Related and informative,Fri Nov 08 10:55:43 +0000 2013,train
122,124,398775017300697089,praying for the philippines right now and wishing everyone safety from typhoon haiyan ! ,Related - but not informative,Fri Nov 08 11:32:27 +0000 2013,train
123,125,398776959255076864,strongest typhoon : yolanda strongest nation : philippines strongest people : filipinos #prayforthephilippines ,Related and informative,Fri Nov 08 11:40:10 +0000 2013,train
124,126,398779161256267776,strongest typhoon : yolanda . 💦 strongest nation : philippines . 🚩 strongest people : filipinos . 👪 #prayforthephilippines 🙏 🙏 🙏 ,Related and informative,Fri Nov 08 11:48:55 +0000 2013,train
125,127,398781719773327360,from : <USR> pls rt gk operation walang iwanan for super typhoon yolanda ( haiyan ) is now . . . <URL> ,Related and informative,Fri Nov 08 11:59:05 +0000 2013,train
126,128,398782860628213761,<USR> wagas ! ! may twitter pala si madam yolanda ! ! #yolandaph ,Related - but not informative,Fri Nov 08 12:03:37 +0000 2013,train
127,129,398784274129637377,rainy evening ! ng dahil kay #yolanda -_- ,Related and informative,Fri Nov 08 12:09:14 +0000 2013,train
128,130,398797242897010689,super typhoon haiyan headed toward philippines <URL> ,Related and informative,Fri Nov 08 13:00:46 +0000 2013,train
129,131,398797695906611200,due to typhoon #yolanda #closeupforeversummer will be indoors in opus and republiq 9pm to keep those who still want to … ,Related and informative,Fri Nov 08 13:02:34 +0000 2013,train
130,132,398798169834012672,uwi n dw c #yolandaph mmyang madaling arw kc dw my album launch c <USR> tom kaya need nya umalis mmya ! ; d *katxtkoeh* … ,Not related,Fri Nov 08 13:04:27 +0000 2013,train
131,133,398798345998974976,"nakakaramdam ako ng ot . work hard , play hard . haha ! thanks #yolandaph ",Not applicable,Fri Nov 08 13:05:09 +0000 2013,train
132,134,398799658819940352,oh god please bless philippines . amin . attacking by typhoon . ,Related - but not informative,Fri Nov 08 13:10:22 +0000 2013,train
133,135,398807640609804288,#brygeoga3 world <USR> should use this for your assignment . monster typhoon haiyan roars into philippines <URL> ,Related and informative,Fri Nov 08 13:42:05 +0000 2013,train
134,136,398811516142489600,save the philippines ! pray for the philippines :( ! lord is always behind us ! we have no choice but to survive from that #yolandaph : l ,Related - but not informative,Fri Nov 08 13:57:29 +0000 2013,train
135,137,398812413727735810,"please pray for the philippines rt <USR> : typhoon pounds the philippines , millions at risk <URL> ",Related and informative,Fri Nov 08 14:01:03 +0000 2013,train
136,138,398813466472886272,"as typhoon #haiyan wreaks havoc , why is the philippines one of world ’ s most disaster - hit countries ? <URL> ",Related and informative,Fri Nov 08 14:05:14 +0000 2013,train
137,139,398816746422796288,"hourly update : #yolandaph ( 9pm november 8, 2013 ) the eye of typhoon “ yolanda ” was located over busuanga , palawan ( 12.0 ° n , … ",Related and informative,Fri Nov 08 14:18:16 +0000 2013,train
138,140,398817505591836672,“ <USR> : strongest typhoon : yolanda strongest nation : philippines strongest people : filipinos ” ,Related - but not informative,Fri Nov 08 14:21:17 +0000 2013,train
139,141,398821762818777088,#sciencedaily super - typhoon haiyan lashes the philippines <URL> ,Related and informative,Fri Nov 08 14:38:12 +0000 2013,train
140,142,398825206321393664,“ <USR> : strongest typhoon : yolanda strongest people : filipinos strongest nation : philippines ” #pray 🙏 ,Related and informative,Fri Nov 08 14:51:53 +0000 2013,train
141,143,398825852265193472,"sarah travel update typhoon haiyan philippines : travel update typhoon haiyan philippines , the world ’ s strongest . . . <URL> ",Related and informative,Fri Nov 08 14:54:27 +0000 2013,train
142,144,398832902873808896,tifón #haiyan deja tres muertos en #filipinas <URL> ,Not applicable,Fri Nov 08 15:22:28 +0000 2013,train
143,145,398836958761611264,philippines slammed by super typhoon haiyan <URL> ,Related and informative,Fri Nov 08 15:38:35 +0000 2013,train
144,146,398840540692619265,"dumaguete , so blessed . fast recovery for the damaged towns . #yolandaph ",Related - but not informative,Fri Nov 08 15:52:49 +0000 2013,train
145,147,398850573497139202,job opening : junior application support engineer : job requirements good technical and . . . <URL> #jobs #philippines ,Not related,Fri Nov 08 16:32:41 +0000 2013,train
146,148,398874497815560193,"please keep #rescueph hashtag solely for rescue requests . this is crucial for victims . instead , please tweet using #yolanda … ",Related and informative,Fri Nov 08 18:07:45 +0000 2013,train
147,149,398881850405302273,at least 3 people killed as typhoon haiyan hits philippines ; final toll expected to climb much higher - <USR> http :/ … ,Related and informative,Fri Nov 08 18:36:58 +0000 2013,train
148,150,398889916077453312,super typhoon haiyan makes history <URL> ,Related and informative,Fri Nov 08 19:09:01 +0000 2013,train
149,151,398891128214134784,#ugc via <USR> : wrath of typhoon yolanda in ormoc city #yolandaph <URL> ,Related and informative,Fri Nov 08 19:13:50 +0000 2013,train
150,152,398915203531685888,it came in like a wrecking ball . . . positive thoughts out to those affected . #yolandaph #prayforphilippines #rescueph ht … ,Related and informative,Fri Nov 08 20:49:30 +0000 2013,train
151,153,398926574294421504,support unicef ’ s emergency relief efforts for kids in the #philippines . how to help : <URL> #haiyan http :// … ,Related and informative,Fri Nov 08 21:34:41 +0000 2013,train
152,154,398927534760681472,"#haiyan fue degradado a tifón , pero podría volver a ser supertifón si se fortalece el sábado . <URL> ",Not applicable,Fri Nov 08 21:38:30 +0000 2013,train
153,155,398928604320776192,support unicef ’ s emergency relief efforts for kids in the #philippines . how to help : <URL> #haiyan http :// … ,Related and informative,Fri Nov 08 21:42:45 +0000 2013,train
154,156,398929715798765568,support unicef ’ s emergency relief efforts for kids in the #philippines . how to help : <URL> #haiyan http :// … ,Related and informative,Fri Nov 08 21:47:10 +0000 2013,train
155,157,398930118476701696,deadly typhoon that slammed philippines may be strongest ever to hit land <URL> ,Related and informative,Fri Nov 08 21:48:46 +0000 2013,train
156,158,398933603931140097,support unicef ’ s emergency relief efforts for kids in the #philippines . how to help : <URL> #haiyan <URL> & ,Related and informative,Fri Nov 08 22:02:37 +0000 2013,train
157,159,398941929628786688,typhoon haiyan awakens camille memories on miss . coast <URL> ,Related and informative,Fri Nov 08 22:35:42 +0000 2013,train
837,682,401144006312480768,typhoon haiyan : desperation for aid grows in philippines | watch : <URL> ,Related and informative,Fri Nov 15 00:25:58 +0000 2013,train
838,683,401161483998203905,unforgettable day - new to twitter and feeling the super typhoon yoli #praying #keepsafeeveryone ,Related - but not informative,Fri Nov 15 01:35:25 +0000 2013,train
839,684,401163048477818880,"breaking : u . n . says 4,460 people confirmed dead in philippines typhoon , according to a government agency . ",Related and informative,Fri Nov 15 01:41:38 +0000 2013,train
840,685,401174431814283264,all my support to the entire filipino population . more than 10.000 deaths and millions of people affected by #haiyan . #prayfo … ,Related and informative,Fri Nov 15 02:26:52 +0000 2013,train
841,686,401177644638957568,fox host gleefully celebrates cancelled typhoon disaster aid to philippines video : <URL> #p2 #p21 ,Related and informative,Fri Nov 15 02:39:38 +0000 2013,train
842,687,401185827742826496,"if you are in the philippines and want to help typhoon victims , phone adra . here are the contact details . <URL> ",Related and informative,Fri Nov 15 03:12:09 +0000 2013,train
843,688,401190806360322048,"so the philippines have 10,000 dead from a horrible typhoon and pray for justin bieber is trending because he got food … ",Related and informative,Fri Nov 15 03:31:56 +0000 2013,train
844,689,401204337193410561,typhoon survivors ' outlook ' bleak ' : aid workers say the situation facing survivors of typhoon haiyan in the ph . . . <URL> ,Related and informative,Fri Nov 15 04:25:42 +0000 2013,train
845,690,401208728630095872,making fun out of super typhoon yolanda ' s victims is a violation in hong kong . link : . . . <URL> ,Related and informative,Fri Nov 15 04:43:09 +0000 2013,train
846,691,401214009279393792,<USR> thank you sir and to your cnn colleagues :)) #typhoonhaiyan . #ac360 #yolanda #bangonpilipinas ,Related - but not informative,Fri Nov 15 05:04:08 +0000 2013,train
847,692,401221768738013184,#reliefph : kudos to davao light for sending their crew to assist in restoring power in visayas ! #bangongvisayas ! . . . <URL> ,Related - but not informative,Fri Nov 15 05:34:58 +0000 2013,train
848,693,401245487530926081,#prayforthephilippines i love you ph ! stay strong ! my prayers are with you all ! #typhoonyolanda ,Related - but not informative,Fri Nov 15 07:09:13 +0000 2013,train
849,694,401249916690788352,#news : typhoon haiyan : international aid ' finally arrives ' - bbc news : bbc newstyphoon haiyan : international a . . . <URL> ,Related and informative,Fri Nov 15 07:26:49 +0000 2013,train
850,695,401283232047452160,typhoon haiyan survivors flee tacloban misery on navy ship to cebu : <URL> ,Related and informative,Fri Nov 15 09:39:12 +0000 2013,train
851,696,401291918467821568,track the disaster path of #typhoonhaiyan using this interactive map <URL> <USR> ,Related and informative,Fri Nov 15 10:13:43 +0000 2013,train
852,697,401294451835809792,“ <USR> : their strength is extraordinary <USR> on the filipino people in the week after #typhoonhaiyan . #ac360 ” ,Related and informative,Fri Nov 15 10:23:47 +0000 2013,train
853,698,401295349400494080,millions in the philippines need clean water & shelter now . <USR> is there : donate to their #haiyan appeal ! <URL> ,Related and informative,Fri Nov 15 10:27:21 +0000 2013,train
854,699,401295584281104384,"donated sack of full clothes , little help for the victims . #yolandaph ",Related - but not informative,Fri Nov 15 10:28:17 +0000 2013,train
855,700,401329331634307073,online volunteers map philippines after typhoon <URL> #tech ,Related and informative,Fri Nov 15 12:42:23 +0000 2013,train
856,701,401348780621959168,worth sharing . rt to spread this please . #yolandaph #bangonpinoy #prayforthephilippines #ac360 #makeastand #tulongph http : … ,Related and informative,Fri Nov 15 13:59:40 +0000 2013,train
857,702,401355118240468992,npa declares ceasefire in typhoon - hit areas <URL> #yolandaph ,Related and informative,Fri Nov 15 14:24:51 +0000 2013,train
858,703,401376714707591168,pray for people in phillipines . typhoon haiyan is more powerful than katrina + sandy combined <URL> ,Related and informative,Fri Nov 15 15:50:40 +0000 2013,train
859,704,401397933683122176,#national_geographic q & a with philippines climate envoy who ' s fasting after super typhoon h <URL> ,Related and informative,Fri Nov 15 17:14:59 +0000 2013,train
860,705,401402539025121280,donate now to help save lives of kids in the #philippines . text relief to 864233 to donate $10 to #haiyan relief <URL> ,Related and informative,Fri Nov 15 17:33:17 +0000 2013,train
861,706,401428929598062592,watch : mv - 22 ospreys transport marines to provide disaster relief in the wake of typhoon #haiyan . <URL> ,Related and informative,Fri Nov 15 19:18:09 +0000 2013,train
862,707,401432998090129408,help typhoon #haiyan relief efforts by making a donation to the <USR> through itunes . <URL> http :// t … ,Related and informative,Fri Nov 15 19:34:19 +0000 2013,train
863,708,401444071014551552,dedication <URL> #love #flowers #gifts #freeshipping #philippines ,Not related,Fri Nov 15 20:18:19 +0000 2013,train
864,709,401450895151759361,millions in the philippines need clean water & shelter now . <USR> is there : donate to their #haiyan appeal ! <URL> ,Related and informative,Fri Nov 15 20:45:26 +0000 2013,train
865,710,401456901420244992,"as thousands of families in the philippines are without shelter , we still need your help with #haiyan donations <URL> ",Related and informative,Fri Nov 15 21:09:18 +0000 2013,train
866,711,401476476228210688,"moody ' s donates $50,000 to aid typhoon haiyan relief <URL> ",Related and informative,Fri Nov 15 22:27:05 +0000 2013,train
867,712,401491579896348672,help typhoon #haiyan relief efforts by making a donation to the <USR> through itunes . <URL> http :// t … ,Related and informative,Fri Nov 15 23:27:06 +0000 2013,train
376,855,403689936294924288,satellite images show typhoon haiyan ' s devastation : new nasa satellite images of the philippines shed more li . . . <URL> ,Related and informative,Fri Nov 22 01:02:35 +0000 2013,train
377,856,403763957359329280,my heart goes to the victim of typhoon yolanda . . ,Related - but not informative,Fri Nov 22 05:56:43 +0000 2013,train
378,857,403781426622894081,<USR> <USR> <USR> <USR> <USR> great team thanks to you all for commitment to #disability in #haiyan response ,Related - but not informative,Fri Nov 22 07:06:08 +0000 2013,train
379,858,403853895812018176,roxas : nalampasan na natin yung pinakamahirap na bahagi ng relief and response operation #yolandaph via dzmm ,Related and informative,Fri Nov 22 11:54:06 +0000 2013,train
380,859,403884300342288385,"official yolanda death toll breaches 5 k mark , with over 1,000 still missing : more deaths related to typhoon yo . . . http :// … ",Related and informative,Fri Nov 22 13:54:55 +0000 2013,train
381,860,403889715150999552,"ilang sundalo , ibinibigay na ang sariling pagkain sa survivors ng #yolandaph #tulongph <URL> ",Related and informative,Fri Nov 22 14:16:26 +0000 2013,train
382,861,403893297120178176,#david and #victoriabeckham sell designer clothes and shoes to #britishredcross in #kensington 4 typhoon haiyan . . . <URL> ,Related and informative,Fri Nov 22 14:30:40 +0000 2013,train
383,862,403900301582692353,"<USR> typhoon haiyan toll rises over 5,000 : the death toll from typhoon haiyan has risen above 5,000 , officia . . . <USR> ",Related and informative,Fri Nov 22 14:58:30 +0000 2013,train
749,918,406229591531859968,download songs for the philippines ft . <USR> ' s i would | proceeds go to the #haiyan relief efforts - http :// … ,Related and informative,Fri Nov 29 01:14:16 +0000 2013,train
750,919,406254233084637185,guys ! today is a day to give thanks & be giving . contribute to #haiyan relief efforts w / new remix of #unconditionally http :/ … ,Related and informative,Fri Nov 29 02:52:11 +0000 2013,train
751,920,406290148893016064,truly grateful to the volunteers that helped us out ! #bangonvisayas #reliefph #yolandaph <URL> ,Related and informative,Fri Nov 29 05:14:54 +0000 2013,train
752,921,406313741878177794,omg <USR> died from the haiyan typhoon . may she rest in peace :c ,Related - but not informative,Fri Nov 29 06:48:39 +0000 2013,train
753,922,406333153104916480,download songs for the philippines ft . <USR> ' s i would | proceeds go to the #haiyan relief efforts - http :// … ,Related and informative,Fri Nov 29 08:05:47 +0000 2013,train
401,939,407358035497979904,this is how work on monday morning looks like in #tacloban #philippines #haiyan #yolandaph <URL> ,Related and informative,Mon Dec 02 03:58:18 +0000 2013,train
402,940,407492601323876353,job opening : software developer : job requirements languages & technologies : minimum of 1 - 2 . . . <URL> #jobs #philippines ,Not related,Mon Dec 02 12:53:01 +0000 2013,train
559,972,409842099442307072,<USR> wash is dignity . plan works to improve wash conditions in communities . #haiyan #planresponds <URL> ,Related - but not informative,Mon Dec 09 00:29:05 +0000 2013,train
560,973,409909569012248576,“ <USR> : tacloban mayor romualdez : no help from national govt in #yolandaph aftermath - matataranta si mar roxas nyan sa tanggi ! ,Related and informative,Mon Dec 09 04:57:11 +0000 2013,train
561,974,410090993644355584,millions of kids affected by #typhoon #haiyan need our help . donate to <USR> & help rush supplies : <URL> ,Related and informative,Mon Dec 09 16:58:06 +0000 2013,train
553,1018,412606338695704577,( photo ) justin bieber raises 1 m for the victims of the typhoon in the philippines ! <URL> ,Related and informative,Mon Dec 16 15:33:11 +0000 2013,train
558,1030,415066734207717376,photo : the best . #beachlife #travels #philippines <URL> ,Not related,Mon Dec 23 10:29:55 +0000 2013,train
816,1044,417632440312930304,lc9 and lunafly at their fanmeet . #lc9 #lunafly #lukiebeat #fanmeet #philippines <URL> ,Not related,Mon Dec 30 12:25:07 +0000 2013,train
817,1045,417665583682174976,eating balut :) #favorite #philippines #vacation #food #unbornduckegg #foodporn #nightadventures yolo <URL> ,Not related,Mon Dec 30 14:36:49 +0000 2013,train
582,332,399697474748960768,"elegant natural octagon amethyst , topaz , lemon quartz sterling 925 silver earrings <URL> #philippines #filipino ",Not related,Mon Nov 11 00:37:58 +0000 2013,train
583,333,399698842108456960,"cnn reports the philippines typhoon death toll could possibly end up in 10,000 ' s . may our prayers be with the philippines . . . ",Related and informative,Mon Nov 11 00:43:24 +0000 2013,train
584,334,399701174145671168,"beyond devastated at the aftermath of the typhoon in philippines . sending love , prayers and strength to everyone . ",Related and informative,Mon Nov 11 00:52:40 +0000 2013,train
585,335,399708614824574976,my heart and prayers going out to all the typhoon victims of the philippines . <USR> <USR> … <URL> ,Related - but not informative,Mon Nov 11 01:22:14 +0000 2013,train
586,336,399709206254583808,"‘ in the #philippines , our hands may be empty at times , but our hearts are full most of the time . ’ <URL> ",Related - but not informative,Mon Nov 11 01:24:35 +0000 2013,train
587,337,399713677349105664,"<USR> latest : three days after super typhoon haiyan ripped through the philippines , the country is just beginn . . . #icametwice ",Related and informative,Mon Nov 11 01:42:21 +0000 2013,train
588,338,399713916453797888,joins the nation in prayer for the family of the victims of #yolandaph ,Related - but not informative,Mon Nov 11 01:43:18 +0000 2013,train
589,339,399714906313732096,earth uncut tv : horrific aftermath super typhoon yolanda / haiyan in tacloban philippine . . . : <URL> ,Related and informative,Mon Nov 11 01:47:14 +0000 2013,train
590,340,399719171887726592,typhoon haiyan : thousands dead as devastation hampers aid efforts <URL> ,Related and informative,Mon Nov 11 02:04:11 +0000 2013,train
