,id,tweet_id,text,tag,date,partition
513,917,358185042994294784,"#lacmégantic : 4 nouveaux corps ont été retrouvés , le bilan est porté à 42 morts . ",Related and informative,Fri Jul 19 11:22:23 +0000 2013,train
514,918,358191653221183488,tragédie de lac - mégantic : le bst fera le point sur son enquête <URL> #montreal ,Related and informative,Fri Jul 19 11:48:39 +0000 2013,train
515,919,358191720330039296,lettre - lac - mégantic : pourquoi payer si cher ? <URL> ,Related - but not informative,Fri Jul 19 11:48:55 +0000 2013,train
516,920,358194559878041601,et la colère ? <URL> via <USR> comment peut - on subir ainsi l ’ indicible et exprimer si peu de révolte ? #lacmegantic ,Related - but not informative,Fri Jul 19 12:00:12 +0000 2013,train
517,921,358226637906640897,"<USR> : témoignage d ' un héros discret : gérard , sinistré de #lacmégantic nous raconte <URL> ",Related - but not informative,Fri Jul 19 14:07:40 +0000 2013,train
518,922,358230014321373184,"lac - mégantic : des milliers d ' actes notariés intacts récupérés dans la voute du bureaux de notaires veilleux , marcheterre , beaudoin . ",Related - but not informative,Fri Jul 19 14:21:05 +0000 2013,train
519,923,358237803148099585,railway company in lac - mégantic disaster ' unsure if insurance coverage will be adequate ' : montreal gazette <URL> by c . . . ,Related and informative,Fri Jul 19 14:52:02 +0000 2013,train
520,924,358245633922056192,how my dads boss asked him to go to lac megantic for a week & he said no 🙌 ,Not related,Fri Jul 19 15:23:09 +0000 2013,train
521,925,358257335992463361,notre candidat dans #bourassa <USR> sera de la course en appui à lac - mégantic ce dimanche à midi . https :// t . … ,Related - but not informative,Fri Jul 19 16:09:39 +0000 2013,train
522,926,358265535869366274,safety board calls for immediate changes in wake of #lacmegantic harper is a #edl terrorist <URL> ,Related and informative,Fri Jul 19 16:42:14 +0000 2013,train
523,927,358272708129210368,et la colère ? | le devoir <URL> #mégantic #polcan #polqc ,Related - but not informative,Fri Jul 19 17:10:44 +0000 2013,train
524,928,358278924104499200,#tragédie #lacmégantic - la mma interdit à ses employés de parler aux policiers <URL> #québec ,Related and informative,Fri Jul 19 17:35:26 +0000 2013,train
525,929,358290580062760960,"oh paul , you always were my favourite beatle . :-)) #lacmégantic <URL> ",Not related,Fri Jul 19 18:21:45 +0000 2013,train
526,930,358365226107805698,lac - mégantic investigators ask transport canada for ' urgent ' review of twin . . . - montreal gazette : montreal g . . . <URL> ,Related and informative,Fri Jul 19 23:18:22 +0000 2013,train
929,999,360574437302611968,deepest sympathies to the families of those who died or were hurt in the spanish & lac - megantic ( quebec ) rail crashes . god bless ! ,Related - but not informative,Fri Jul 26 01:36:59 +0000 2013,train
365,334,354029397889658880,sorry to hear about the news in lac megantic . thoughts and prayers are with you . ,Related - but not informative,Mon Jul 08 00:09:20 +0000 2013,train
366,335,354031453077639171,sorry to hear about the news in lac megantic . thoughts and prayers are with you . ,Related - but not informative,Mon Jul 08 00:17:30 +0000 2013,train
367,336,354032635883945984,lac mégantic and rivière chaudière are not on protected list since harper cons gutted environmental protection of waterways  … ,Related and informative,Mon Jul 08 00:22:12 +0000 2013,train
368,337,354036670791819264,"if casualties continue to rise in #lacmegantic , this accident could also be one of the deadliest rail incidents in north americ … ",Related and informative,Mon Jul 08 00:38:14 +0000 2013,train
369,338,354036909888118785,"canada , il terribile incidente ferroviario di lac - megantic sta provocando un disastro ambientale . . . <URL> ",Related - but not informative,Mon Jul 08 00:39:11 +0000 2013,train
370,339,354039799763570688,quebec police : 5 dead in oil train derailment <URL> ,Related and informative,Mon Jul 08 00:50:40 +0000 2013,train
371,340,354040131105202176,lac mégantic and rivière chaudière are not on protected list since harper cons gutted environmental protection of waterways  … ,Related and informative,Mon Jul 08 00:51:59 +0000 2013,train
372,341,354040449893273600,tragédie à lac - mégantic / un autre train sans conducteur en fonction 2 : <URL> via <USR> ,Related and informative,Mon Jul 08 00:53:15 +0000 2013,train
373,342,354044904235737090,praying for those at #lacmegantic ,Related - but not informative,Mon Jul 08 01:10:57 +0000 2013,train
374,343,354046212837617664,"<USR> #lacmegantic pendant que justin trudeau flip des crêpes au stampede , le québec vit une tragédie rendue internationale . . . . ",Related and informative,Mon Jul 08 01:16:09 +0000 2013,train
375,344,354048960123510785,lac - mégantic : le rôle important des médias sociaux #lacmegantic <URL> ,Related - but not informative,Mon Jul 08 01:27:04 +0000 2013,train
376,345,354049694118318080,billet : la période de deuil intellectuel en temps de crise <URL> via <USR> #lacmégantic ,Related - but not informative,Mon Jul 08 01:29:59 +0000 2013,train
377,346,354052005167247360,"<USR> pouvez vous rt svp ? si petites mamans de #lacmegantic qui ont tout perdu ont besoin de linge bb / balançoire , j ' en a … ",Related - but not informative,Mon Jul 08 01:39:10 +0000 2013,train
378,347,354053632557199361,"« theftsourcing » : imbroglio autour d ' une photo de la presse et de radio - canada #lacmegantic , par <USR> <URL> ",Not related,Mon Jul 08 01:45:38 +0000 2013,train
379,348,354054957986623489,"ai rien contre les dons à la croix rouge , mais la cie mma devrait actuellement être la seule à payer . pour tout . #lacmegantic ",Related and informative,Mon Jul 08 01:50:54 +0000 2013,train
380,349,354056044298776576,pk des dons à la croix rouge ? ! les assurances et la cie pétrolière devraient tout défrailler les coûts ! #lacmegantic ,Related - but not informative,Mon Jul 08 01:55:13 +0000 2013,train
381,350,354056170123694080,"mma , c ' est le type de compagnie dénoncée dans le film « the corporation » . à voir ou revoir . <URL> #lacmégantic ",Related - but not informative,Mon Jul 08 01:55:43 +0000 2013,train
382,351,354058619601424385,help those affected by explosions in #lacmégantic . donations can be made online : <URL> ,Related and informative,Mon Jul 08 02:05:27 +0000 2013,train
383,352,354060628677234688,thoughts and prayers go out to the victims of that devastating train explosion in quebec yesterday . 40 people still missing . ,Related and informative,Mon Jul 08 02:13:26 +0000 2013,train
384,353,354061849211322369,"ils auront besoin d ' aide là bas , physiquement et monetairement , prenez quelques temps pour les aider . #croixrouge #lacmegantic ",Related - but not informative,Mon Jul 08 02:18:17 +0000 2013,train
385,354,354063296262967296,rt <USR> : seule la croix - rouge du québec est autorisée à amasser des dons pour les sinistrés de #lacmegantic #rces ,Related and informative,Mon Jul 08 02:24:02 +0000 2013,train
386,355,354063745024131073,"update : oil train death toll rises to 5 in quebec town , police expect to find more bodies <URL> #canada ",Related and informative,Mon Jul 08 02:25:49 +0000 2013,train
387,356,354068228760281088,<USR> “ <USR> est - ce vrai ? qqun a validé l ' info ? https://t.co/zcb620wpel” #rdi #lacmegantic ,Related - but not informative,Mon Jul 08 02:43:38 +0000 2013,train
388,357,354070598542049280,"we ' re on in 12 minutes . the latest from #lacmegantic w / <USR> , <USR> and <USR> . weather w / <USR> … ",Related - but not informative,Mon Jul 08 02:53:03 +0000 2013,train
389,358,354072083300487171,help those affected by explosions in #lacmégantic . donations can be made to <USR> : <URL> ,Related and informative,Mon Jul 08 02:58:57 +0000 2013,train
390,359,354073324831244290,la #mmarailway n ' a pas jugé nécessaire de demander les services d ' un traducteur . . . . . <URL> #lacmégantic #honteux ,Related and informative,Mon Jul 08 03:03:53 +0000 2013,train
391,360,354076336324755456,lac mégantic <URL> via <USR> ,Related - but not informative,Mon Jul 08 03:15:51 +0000 2013,train
392,361,354093864342142976,grosse pensée pour les familles de #lacmegantic #canada ,Related - but not informative,Mon Jul 08 04:25:30 +0000 2013,train
393,362,354095231685242882,photo : close - up aerial view of #derailment site after explosion #lacmegantic <URL> ,Related - but not informative,Mon Jul 08 04:30:56 +0000 2013,train
394,363,354096183792246785,deadly quebec oil train disaster and athabasca river spill on same day as tar sands healing walk <URL> ,Related and informative,Mon Jul 08 04:34:43 +0000 2013,train
395,364,354129453019963394,<USR> lac megantic : voilà le beau travail du safety management system de harper ou les société s ' auto - reglementent et non cdn . ,Related - but not informative,Mon Jul 08 06:46:55 +0000 2013,train
396,365,354130740675493890,#cdnpoli the true cost of maximizing profits & no regulation <URL> via <USR> #lacmegantic <USR> <USR> … ,Related - but not informative,Mon Jul 08 06:52:02 +0000 2013,train
397,366,354164345409765377,photo surréaliste de lac - mégantic au canada où le train fantôme a ravagé 2 km2 du centre - ville via <USR> <URL> ,Related and informative,Mon Jul 08 09:05:34 +0000 2013,train
398,367,354166484504813568,quebec police : more oil train deaths expected fires continued burning late saturday nearly 24 hours after a . . . http :// t . … ,Related and informative,Mon Jul 08 09:14:04 +0000 2013,train
399,368,354167990255763456,"#dirtyoil runaway oil train explodes in canadian town , 4 dead , 40 missing ( video ) <URL> #keystonexl #tarsands ",Related and informative,Mon Jul 08 09:20:03 +0000 2013,train
400,369,354189477712900096,"point de presse de la sq , du bureau du coroner et du bureau de la sécurité des transports à 7 h à #lacmégantic ( coin la … ",Related and informative,Mon Jul 08 10:45:26 +0000 2013,train
401,370,354189934866857987,lac - mégantic : une communauté en colère <URL> via <USR> ,Related - but not informative,Mon Jul 08 10:47:15 +0000 2013,train
402,371,354199208481402880,40 missing in deadly canada oil train crash <URL> ,Related and informative,Mon Jul 08 11:24:06 +0000 2013,train
403,372,354201326604914688,"pierre foglia , a lire : - dimanche matin à lac - mégantic - la presse + <URL> via <USR> ",Related - but not informative,Mon Jul 08 11:32:31 +0000 2013,train
404,373,354201796346003456,"un train explose une ville , mais aurons - nous le débat nécessaire sur notre dépendance croissante au pétrole qui a causé ca ? #lacmegantic ",Related - but not informative,Mon Jul 08 11:34:23 +0000 2013,train
405,374,354202287096344577,help those affected by explosions in #lacmégantic . donations can be made online : <URL> ,Related and informative,Mon Jul 08 11:36:20 +0000 2013,train
406,375,354217411748167683,on étudie présentement la possibilité de permettre aux citoyens du secteur fatima de #lacmegantic de pouvoir réintégrer leur … ,Related - but not informative,Mon Jul 08 12:36:26 +0000 2013,train
407,376,354226672775602176,lac - mégantic : population inconsolable face à la tragédie <URL> ,Related - but not informative,Mon Jul 08 13:13:14 +0000 2013,train
408,377,354227415192580096,lac - mégantic : les médias sociaux jouent un rôle important | megan dolski | internet <URL> via <USR> ,Related - but not informative,Mon Jul 08 13:16:11 +0000 2013,train
409,378,354229629780885504,pour contribuer à l ' aide humanitaire : #croixrouge #lacmegantic #québec <URL> ,Related - but not informative,Mon Jul 08 13:24:59 +0000 2013,train
410,379,354229646545526785,you can help relief efforts in lac - mégantic by donating to the canadian red cross : <URL> ,Related and informative,Mon Jul 08 13:25:03 +0000 2013,train
411,380,354230980317429761,"drumbeat : july 8, 2013 : quebec disaster spurs rail - versus - pipelines debate on oil a train disaster that killed . . . <URL> ",Related and informative,Mon Jul 08 13:30:21 +0000 2013,train
412,381,354231907283763202,l ' identification des victimes sera longue #lacmégantic <URL> via <USR> ,Related and informative,Mon Jul 08 13:34:02 +0000 2013,train
413,382,354237611537211393,la mairesse de #lacmegantic est hot ! elle devrait se présenter à montréal #gogirl ,Related and informative,Mon Jul 08 13:56:42 +0000 2013,train
414,383,354240866321301504,"« dire que c ' est cette cigarette qui m ' a sauvé la vie , raconte yvon ricard . #tragedie #lacmegantic <URL> ",Related and informative,Mon Jul 08 14:09:38 +0000 2013,train
415,384,354241713570717697,"<USR> 1 heure avant explosion , 2 3 h25 à nantes , le train déjà en feu et pilote automatique ‎ #lacmégantic http :// t … ",Related and informative,Mon Jul 08 14:13:00 +0000 2013,train
416,385,354241801655296000,aww man . . lac - megantic quebec love and prayers to you ♥ <URL> ,Related - but not informative,Mon Jul 08 14:13:21 +0000 2013,train
417,386,354242107814326274,<USR> daniel : le devoir ‏ <USR> 1 h [ tragédie de #lacmégantic ] que s ’ est - il passé à nantes ? <URL> ,Related - but not informative,Mon Jul 08 14:14:34 +0000 2013,train
418,387,354249863099203584,take a closer look at aerial photos of area affected by train explosion in #lacmegantic <URL> ,Related - but not informative,Mon Jul 08 14:45:23 +0000 2013,train
419,388,354251972834115585,"<USR> : rail oil shipments have grown 28,000 per cent in 4 years <URL> lac - megantic , we ' re transporting bombs . ",Related and informative,Mon Jul 08 14:53:46 +0000 2013,train
420,389,354252966892548097,deadly train accident in quebec expected to bring close scrutiny to growth in rail shipments of #oil <URL> #energymatters ,Related and informative,Mon Jul 08 14:57:43 +0000 2013,train
421,390,354272000614727680,"<USR> tragédie évitable . en juin , olivia chow exigeait des break automatique sur tous les trains <URL> #lacmegantic ",Related - but not informative,Mon Jul 08 16:13:21 +0000 2013,train
422,391,354273879679713281,"possible , <USR> ? avec iphone , ça marche . . . rt <USR> possible que ça ne fonctionne pas avec un blackberry ? #lacmégantic ",Not related,Mon Jul 08 16:20:49 +0000 2013,train
423,392,354273883865628673,"“ <USR> : une photo prise par rené dumas , samedi . du pétrole en flamme sort du réseau d ' égout pluvial . #lacmegantic http :// … ",Related and informative,Mon Jul 08 16:20:50 +0000 2013,train
424,393,354273942569103360,photo : aerial view of charred freight train in #lacmegantic <URL> ,Related and informative,Mon Jul 08 16:21:04 +0000 2013,train
425,394,354274563338670080,dommage collatéral de la tragédie #lacmégantic disponibilité de l ' eau potable via rivière chaudière . plusieurs communautés touchées #odamis ,Related and informative,Mon Jul 08 16:23:32 +0000 2013,train
426,395,354277637755113473,new photo : another unbelievable shot from the train derailment and explosion in quebec #lacmegantic : <URL> ,Related and informative,Mon Jul 08 16:35:45 +0000 2013,train
427,396,354283342025330688,occupy america : lac - megantic disaster now a criminal investigation as railway says 5 th unit shut down . jv #ows . . . <URL> ,Related and informative,Mon Jul 08 16:58:25 +0000 2013,train
428,397,354283757244661760,40 still missing in deadly canada oil train crash - san francisco chronicle <URL> ,Related and informative,Mon Jul 08 17:00:04 +0000 2013,train
429,398,354287955742953472,rt <USR> : no . 2 in this graphic says everything about what happened to those poor people in the lac - mégantic bar . htt … ,Related and informative,Mon Jul 08 17:16:45 +0000 2013,train
430,399,354292473029341185,flashback maine protesters arrested for trying to block oil train to canada |/ <URL> ,Not related,Mon Jul 08 17:34:42 +0000 2013,train
431,400,354294918304378880,l ' odieuse mma n ' est qu ' un symptôme . le vrai problème ? laisser notre gouv puppet qc - can se faire dicter nos lois par des corpos #lacmegantic ,Related - but not informative,Mon Jul 08 17:44:25 +0000 2013,train
432,401,354294968619237376,une très mauvaise idée cette semaine : écouter runaway train en lisant les combustibles devant le barbecue . #lacmégantic ,Related - but not informative,Mon Jul 08 17:44:37 +0000 2013,train
433,402,354297439089459200,les gens pleurent à l ' émission de simon durivage triste #rdi #lacmegantic ,Related and informative,Mon Jul 08 17:54:26 +0000 2013,train
434,403,354298663817854977,les yeux du monde tournés vers lac - mégantic <URL> via <USR> ,Related - but not informative,Mon Jul 08 17:59:18 +0000 2013,train
435,404,354305370505740289,<USR> on <USR> : ' train explosion in quebec stokes debate about #oil transport ' <URL> #fossilfuel ,Related and informative,Mon Jul 08 18:25:57 +0000 2013,train
436,405,354306511343849473,j ' ai rencontré les familles évacuées à lac - mégantic . je voulais tout simplement leur dire qu ' ils ne sont pas seuls . co … ,Related - but not informative,Mon Jul 08 18:30:29 +0000 2013,train
437,406,354307538973503488,#shelterbox le parfait cadeau pour #lacmegantic pour ceux et celles dans le besoin solution unique pour un besoin urgent ,Related - but not informative,Mon Jul 08 18:34:34 +0000 2013,train
438,407,354311427084922880,message from the governor general following the tragedy in lac - megantic <URL> ,Related and informative,Mon Jul 08 18:50:01 +0000 2013,train
439,408,354316082762350592,why ? ? ? rt <USR> federal ministers denis lebel and christian paradis will tour the lac - mégantic crash site today at 5 pm ,Related and informative,Mon Jul 08 19:08:31 +0000 2013,train
440,409,354316242129125377,the queen and the governor general have expressed their sadness over the lac megantic disaster . ,Related and informative,Mon Jul 08 19:09:09 +0000 2013,train
441,410,354320352576405505,too many people are making this an oil story when it ' s a deregulation and safety story imo #lacmégantic #cdnpoli #deregulation ,Related - but not informative,Mon Jul 08 19:25:29 +0000 2013,train
442,411,354320948150796289,#explosion d ' un #train de #marchandises à lac - #mégantic : le centre - ville ravagé <URL> ( via <USR> … ,Related - but not informative,Mon Jul 08 19:27:51 +0000 2013,train
443,412,354323187909140480,fellow <USR> hacks <USR> <USR> and <USR> are in #lacmegantic today . follow them for eyes on the ground . ,Related - but not informative,Mon Jul 08 19:36:45 +0000 2013,train
444,413,354327642268377088,"bravo ! rt <USR> québecor se mobilise pour venir en aide à la population de #lacmégantic , fait un don de 100 00 … ",Related and informative,Mon Jul 08 19:54:27 +0000 2013,train
445,414,354328225272430592,<USR> thx for stopping by ab for flood cleanup . but right now bigger help needed in quebec over train explosion . ,Related - but not informative,Mon Jul 08 19:56:46 +0000 2013,train
446,415,354333166145769472,high - volume rail transport of volatile material has no place on #mbta commuter rail tracks : any accident is 1 accident too many #lacmégantic ,Related and informative,Mon Jul 08 20:16:24 +0000 2013,train
447,416,354335460438458368,quel hasard . le ministre fédéral de la sécurité public qui démissionne aujourd ' hui . <URL> #lacmegantic #po … ,Related and informative,Mon Jul 08 20:25:31 +0000 2013,train
